,Source_ortolog,Target_ortolog,Interaction,ID_source,ID_target,Grupo_interaccion
0,AIRE,BMP2,?,34,90,34-90
1,ANKRD1,MYL2,-,46,618,46-618
2,ANKRD1,MYL2,-,46,618,46-618
3,APBB1,LRP1,-,49,550,49-550
4,APBB1,KAG9261813.1,?,49,664,49-664
5,ARID3A,CSMD3,?,50,179,50-179
6,ARL6IP5,PARP1,-,53,709,53-709
7,ARL6IP5,XRCC1,+,53,1047,53-1047
8,ARX,KDM5C,?,55,510,55-510
9,ARX,SHHA,+,55,864,55-864
10,ARX,SHHB,+,55,864,55-864
11,KAG9280174.1,CDKN2D,+,57,148,57-148
12,KAG9280174.1,DLC,?,57,240,57-240
13,KAG9280174.1,DLL4,+,57,241,57-241
14,KAG9280174.1,PDGFRA,+,57,723,57-723
15,KAG9280174.1,PHOX2A,+,57,735,57-735
16,KAG9280174.1,RND3,+,57,836,57-836
17,KAG9280174.1,RND3,+,57,836,57-836
18,KAG9280174.1,TPH2,+,57,993,57-993
19,KAG9280174.1,TPH2,+,57,993,57-993
20,ASH1L,TGFB1,?,58,965,58-965
21,ASH1L,TGFB1,?,58,965,58-965
22,ATF3,ATF3,-,60,60,60-60
23,ATF3,CCND1,+,60,124,60-124
24,ATF3,GCK,?,60,365,60-365
25,ATF3,PDX1,-,60,727,60-727
26,ATF3,SORT1,-,60,910,60-910
27,ATF6,HSPA5,+,61,442,61-442
28,ATF6,WBP1,+,61,1035,61-1035
29,ATF6,WBP1,+,61,1035,61-1035
30,BACH2,PRDM1,-,74,770,74-770
31,BARX2,ACTBA,?,77,19,77-19
32,BARX2,ACTC1,?,77,19,77-19
33,BARX2,ACTC1,?,77,19,77-19
34,BARX2,ACTBB,?,77,19,77-19
35,BARX2,L1CAM,+,77,522,77-522
36,BARX2,L1CAM,?,77,522,77-522
37,BARX2,PAX1,?,77,710,77-710
38,KAG9276480.1,CCND1,?,81,124,81-124
39,KAG9276480.1,CXCL11.6,?,81,202,81-202
40,KAG9276480.1,NFKB1,-,81,648,81-648
41,KAG9276480.1,NFKB1,?,81,648,81-648
42,KAG9276480.1,NFKB2,?,81,649,81-649
43,KAG9276480.1,NOS1,?,81,662,81-662
44,KAG9276480.1,TNFAIP3,+,81,986,81-986
45,BMI1B,CDK1,?,89,140,89-140
46,BMI1A,CDK1,?,89,140,89-140
47,BMI1B,CDKN2D,-,89,148,89-148
48,BMI1A,CDKN2D,-,89,148,89-148
49,BMI1B,DKK1,?,89,237,89-237
50,BMI1A,DKK1,?,89,237,89-237
51,BMI1B,IKZF1,-,89,462,89-462
52,BMI1A,IKZF1,-,89,462,89-462
53,BMI1B,NFKB1,+,89,648,89-648
54,BMI1A,NFKB1,+,89,648,89-648
55,BMI1B,PTEN,?,89,784,89-784
56,BMI1B,PTEN,?,89,784,89-784
57,BMI1A,PTEN,?,89,784,89-784
58,BMI1A,PTEN,?,89,784,89-784
59,BTG1,CREB1,+,99,182,99-182
60,BTG1,CREB1,+,99,182,99-182
61,CEBPA,BCL2,+,151,79,151-79
62,CEBPA,BCL2,+,151,79,151-79
63,CEBPA,CFLAR,+,151,155,151-155
64,CEBPA,CRABP2,-,151,181,151-181
65,CEBPA,MSTNB,?,151,602,151-602
66,CEBPA,NFKB1,+,151,648,151-648
67,CEBPA,NR1H3,?,151,674,151-674
68,CEBPA,PCK1,+,151,717,151-717
69,CEBPA,PTGS2,+,151,790,151-790
70,CEBPA,PTGS2,?,151,790,151-790
71,CEBPA,SPI1,?,151,920,151-920
72,CEBPA,ZBTB16A,?,151,1050,151-1050
73,CEBPG,CEBPA,-,152,151,152-151
74,CHD4,JUN,-,159,502,159-502
75,CHD7,JAG1B,+,160,498,160-498
76,CITED3,CEBPA,+,166,151,166-151
77,CITED3,LDHBA,+,166,528,166-528
78,CITED3,LDHBB,+,166,528,166-528
79,CITED3,LDHD,+,166,529,166-529
80,CITED3,MMP9,+,166,596,166-596
81,CITED3,PDK2,+,166,726,166-726
82,CITED3,PPARG,+,166,765,166-765
83,CITED3,KAG9260855.1,+,166,896,166-896
84,CITED3,KAG9273192.1,+,166,896,166-896
85,CITED3,WNT4A,+,166,1039,166-1039
86,CLOCK,BHLHE40,+,173,85,173-85
87,CLOCK,BHLHE41,+,173,86,173-86
88,CLOCK,BHLHE40,?,173,85,173-85
89,CLOCK,BHLHE41,?,173,86,173-86
90,CLOCK,CRY1,+,173,189,173-189
91,CLOCK,CRY2,+,173,190,173-190
92,CLOCK,NR0B2,+,173,673,173-673
93,CLOCK,NR0B2,+,173,673,173-673
94,CLOCK,KAG9278600.1,+,173,729,173-729
95,CLOCK,SERPINE1,+,173,852,173-852
96,CLOCK,SERPINE2,+,173,853,173-853
97,CLOCK,THBD,?,173,970,173-970
98,CLOCK,VWF,?,173,1034,173-1034
99,CREB1,ACSL4,?,182,16,182-16
100,CREB1,ACSL4,?,182,16,182-16
101,CREB1,BCL2,?,182,79,182-79
102,CREB1,BCL2,?,182,79,182-79
103,CREB1,BCL2,?,182,79,182-79
104,CREB1,BCL2,?,182,79,182-79
105,CREB1,CFTR,?,182,156,182-156
106,CREB1,CFTR,?,182,156,182-156
107,CREB1,CLDN11,?,182,169,182-169
108,CREB1,CLDN11,?,182,169,182-169
109,CREB1,CLDN11,?,182,169,182-169
110,CREB1,CLDN11,?,182,169,182-169
111,CREB1,CRTC2,?,182,188,182-188
112,CREB1,CRTC2,?,182,188,182-188
113,CREB1,ENTPD1,+,182,291,182-291
114,CREB1,ENTPD1,+,182,291,182-291
115,CREB1,ESR1,?,182,299,182-299
116,CREB1,ESR1,?,182,299,182-299
117,CREB1,HSPA5,+,182,442,182-442
118,CREB1,HSPA5,+,182,442,182-442
119,CREB1,IL10,+,182,463,182-463
120,CREB1,IL10,+,182,463,182-463
121,CREB1,LDHA,?,182,527,182-527
122,CREB1,LDHA,?,182,527,182-527
123,CREB1,MIF,+,182,586,182-586
124,CREB1,MIF,+,182,586,182-586
125,CREB1,MITF,+,182,588,182-588
126,CREB1,MITF,+,182,588,182-588
127,CREB1,MITF,+,182,588,182-588
128,CREB1,MITF,+,182,588,182-588
129,CREB1,NMNAT2,?,182,657,182-657
130,CREB1,NMNAT2,?,182,657,182-657
131,CREB1,NOCT,+,182,658,182-658
132,CREB1,NOCT,+,182,658,182-658
133,CREB1,NRF1,?,182,685,182-685
134,CREB1,NRF1,?,182,685,182-685
135,CREB1,PDE3B,?,182,721,182-721
136,CREB1,PDE3B,?,182,721,182-721
137,CREB1,PENK,?,182,728,182-728
138,CREB1,PENK,?,182,728,182-728
139,CREB1,PTGS2,+,182,790,182-790
140,CREB1,PTGS2,+,182,790,182-790
141,CREB1,PTGS2,?,182,790,182-790
142,CREB1,PTGS2,?,182,790,182-790
143,CREB1,NECTIN2,?,182,638,182-638
144,CREB1,NECTIN2,?,182,638,182-638
145,CREB1,REN,+,182,820,182-820
146,CREB1,REN,+,182,820,182-820
147,CREB1,SLC20A1B,+,182,881,182-881
148,CREB1,SLC20A1B,+,182,881,182-881
149,CREB3L4,EDEM1,+,185,272,185-272
150,CRY1,KAG9278600.1,?,189,729,189-729
151,CTCF,IGF2,?,195,456,195-456
152,CTCF,IGF2,?,195,456,195-456
153,CTCF,PAX6A,-,195,714,195-714
154,CTCF,PAX6A,?,195,714,195-714
155,CTNNB1,CASP3,?,197,110,197-110
156,CTNNB1,CASP3,?,197,110,197-110
157,CTNNB1,CASP3,?,197,110,197-110
158,CTNNB1,CASP3,?,197,110,197-110
159,CTNNB1,CCND1,+,197,124,197-124
160,CTNNB1,CCND1,+,197,124,197-124
161,CTNNB1,CCND1,?,197,124,197-124
162,CTNNB1,CCND1,?,197,124,197-124
163,CTNNB1,CCNE1,+,197,126,197-126
164,CTNNB1,CCNE1,+,197,126,197-126
165,CTNNB1,CDX4,?,197,150,197-150
166,CTNNB1,CDX4,?,197,150,197-150
167,CTNNB1,CYP19A1,+,197,209,197-209
168,CTNNB1,CYP19A1,+,197,209,197-209
169,CTNNB1,CYP2G1,+,197,217,197-217
170,CTNNB1,CYP2G1,+,197,217,197-217
171,CTNNB1,EPHB2,?,197,295,197-295
172,CTNNB1,EPHB2,?,197,295,197-295
173,CTNNB1,EPHB2,?,197,295,197-295
174,CTNNB1,EPHB2,?,197,295,197-295
175,CTNNB1,FGF8A,?,197,323,197-323
176,CTNNB1,FGF8A,?,197,323,197-323
177,CTNNB1,FGFBP1,+,197,324,197-324
178,CTNNB1,FGFBP1,+,197,324,197-324
179,CTNNB1,VEGFD,+,197,1030,197-1030
180,CTNNB1,VEGFD,+,197,1030,197-1030
181,CTNNB1,FOXA2,-,197,333,197-333
182,CTNNB1,FOXA2,-,197,333,197-333
183,CTNNB1,GJA1,+,197,372,197-372
184,CTNNB1,GJA1,+,197,372,197-372
185,CTNNB1,GJA1,?,197,372,197-372
186,CTNNB1,GJA1,?,197,372,197-372
187,CTNNB1,GLUL,+,197,380,197-380
188,CTNNB1,GLUL,+,197,380,197-380
189,CTNNB1,GLUL,+,197,380,197-380
190,CTNNB1,GLUL,+,197,380,197-380
191,CTNNB1,GREM2,+,197,386,197-386
192,CTNNB1,GREM2,+,197,386,197-386
193,CTNNB1,IHHB,-,197,460,197-460
194,CTNNB1,IHHB,-,197,460,197-460
195,CTNNB1,INHA,?,197,473,197-473
196,CTNNB1,INHA,?,197,473,197-473
197,CTNNB1,LEF1,+,197,530,197-530
198,CTNNB1,LEF1,+,197,530,197-530
199,CTNNB1,CGBB,+,197,534,197-534
200,CTNNB1,CGBB,+,197,534,197-534
201,CTNNB1,MET,?,197,582,197-582
202,CTNNB1,MET,?,197,582,197-582
203,CTNNB1,MITF,?,197,588,197-588
204,CTNNB1,MITF,?,197,588,197-588
205,CTNNB1,MITF,?,197,588,197-588
206,CTNNB1,MITF,?,197,588,197-588
207,CTNNB1,MMP13,+,197,592,197-592
208,CTNNB1,MMP13,+,197,592,197-592
209,CTNNB1,MYF-5,+,197,615,197-615
210,CTNNB1,MYF-5,+,197,615,197-615
211,CTNNB1,PDGFRA,?,197,723,197-723
212,CTNNB1,PDGFRA,?,197,723,197-723
213,CTNNB1,PITX3,+,197,740,197-740
214,CTNNB1,PITX3,+,197,740,197-740
215,CTNNB1,PTGS2,+,197,790,197-790
216,CTNNB1,PTGS2,+,197,790,197-790
217,CTNNB1,PTGS2,?,197,790,197-790
218,CTNNB1,PTGS2,?,197,790,197-790
219,CTNNB1,SLC2A1,+,197,885,197-885
220,CTNNB1,SLC2A1,+,197,885,197-885
221,CTNNB1,SLC2A1,+,197,885,197-885
222,CTNNB1,SLC2A1,+,197,885,197-885
223,CTNNB1,SMC3,?,197,904,197-904
224,CTNNB1,SMC3,?,197,904,197-904
225,CTNNB1,TBX3,?,197,951,197-951
226,CTNNB1,TBX3,?,197,951,197-951
227,CTNNB1,WNT4A,?,197,1039,197-1039
228,CTNNB1,WNT4A,?,197,1039,197-1039
229,CUX2,CDKN1B,?,201,146,201-146
230,KAG9265489.1,MYOG,-,223,623,223-623
231,DLX1A,ARX,+,242,55,242-55
232,DLX2A,ARX,+,243,55,243-55
233,DLX2A,DLX6A,+,243,245,243-245
234,DLX2A,NRP2,-,243,688,243-688
235,DLX2A,NRP2,-,243,688,243-688
236,DLX2A,PAGR1,?,243,705,243-705
237,DLX5A,KAG9260765.1,+,244,40,244-40
238,DLX5A,GBX2,?,244,363,244-363
239,DMAP1,BMI1B,?,246,89,246-89
240,DMAP1,BMI1A,?,246,89,246-89
241,DMRT1,SOX2,-,249,913,249-913
242,DMRT2,MYF-5,+,250,615,250-615
243,DNMT1,DNMT1,?,255,255,255-255
244,DTX1,SMARCC1,-,262,902,262-902
245,DTX1,SMARCC1,-,262,902,262-902
246,E2F2,CHEK1,-,266,161,266-161
247,E2F2,ECE1,?,266,271,266-271
248,E2F2,MCM5,-,266,570,266-570
249,E2F4,E2F2,+,267,266,267-266
250,E2F4,FGF2,?,267,316,267-316
251,E2F4,MYBL2,+,267,612,267-612
252,E2F4,PLK4,?,267,750,267-750
253,E2F4,KAG9282298.1,-,267,802,267-802
254,E2F4,STMN1,?,267,934,267-934
255,E2F4,KAG9279285.1,?,267,934,267-934
256,EGR2B,FASLG,-,276,308,276-308
257,EGR2B,HOXA2B,+,276,435,276-435
258,EGR2B,NAB1,+,276,627,276-627
259,EGR2B,ZBTB16A,+,276,1050,276-1050
260,EGR2B,ZBTB16A,-,276,1050,276-1050
261,EHMT1,CCND1,?,278,124,278-124
262,ELF3,TGFB1,?,282,965,282-965
263,ELF3,TGFB1,?,282,965,282-965
264,ELF3,TGFBR2,+,282,968,282-968
265,ELF3,TGFBR2,?,282,968,282-968
266,ELF4,DLX5A,-,283,244,283-244
267,ELF4,MAB21L2,+,283,554,283-554
268,ELF4,MAB21L1,+,283,554,283-554
269,EMX2,ALX1,+,286,41,286-41
270,EMX2,PAX6A,-,286,714,286-714
271,EN1,GBX2,-,287,363,287-363
272,EN1,PAX5,+,287,713,287-713
273,EN1,WNT7A,-,287,1040,287-1040
274,ENG2B,PAX5,+,288,713,288-713
275,EOMES,PRF1,?,292,779,292-779
276,EOMES,PRF1,?,292,779,292-779
277,EOMES,PRF1,?,292,779,292-779
278,EOMES,SOX2,-,292,913,292-913
279,EPOR,CISH,+,297,165,297-165
280,EPOR,CISH,+,297,165,297-165
281,ERF,UTRN,-,298,1026,298-1026
282,ESR1,BMP2,+,299,90,299-90
283,ESR1,CASPA,?,299,109,299-109
284,ESR1,CASPA,?,299,109,299-109
285,ESR1,CCND1,?,299,124,299-124
286,ESR1,CYP19A1,?,299,209,299-209
287,ESR1,FASLG,+,299,308,299-308
288,ESR1,KAG9280168.1,+,299,454,299-454
289,ESR1,NR0B2,?,299,673,299-673
290,ESR1,NR0B2,?,299,673,299-673
291,ESR1,NRF1,+,299,685,299-685
292,ESR1,POU3F1,?,299,760,299-760
293,ESR1,PPARG,-,299,765,299-765
294,ESR1,PTGS1,+,299,789,299-789
295,ESR1,SLC7A1,?,299,892,299-892
296,ESR1,SLC7A1,?,299,892,299-892
297,ESR1,TH,+,299,969,299-969
298,ETS1,ANGPT2,+,301,44,301-44
299,ETS1,ANPEP,+,301,47,301-47
300,ETS1,ANPEP,+,301,47,301-47
301,ETS1,ANPEP,+,301,47,301-47
302,ETS1,CDH5,?,301,139,301-139
303,ETS1,CSF3R,+,301,192,301-192
304,ETS1,FOXP3,?,301,345,301-345
305,ETS1,IKZF1,+,301,462,301-462
306,ETS1,IL10,-,301,463,301-463
307,ETS1,KDR,+,301,511,301-511
308,ETS1,MET,?,301,582,301-582
309,ETS1,MMP13,+,301,592,301-592
310,ETS1,MMP9,?,301,596,301-596
311,ETS1,NPR1,+,301,671,301-671
312,ETS1,NPR1,+,301,671,301-671
313,ETS1,NPR1,?,301,671,301-671
314,ETS1,NPR1,?,301,671,301-671
315,ETS1,OPRD1,+,301,699,301-699
316,ETS1,OPRD1,+,301,699,301-699
317,ETS1,PRDM1,-,301,770,301-770
318,ETS1,PTGS2,+,301,790,301-790
319,ETS1,RNF11,+,301,837,301-837
320,ETS1,RNF11,+,301,837,301-837
321,ETS1,RUNX3,?,301,843,301-843
322,ETS1,TGFBR2,+,301,968,301-968
323,ETS1,THBD,?,301,970,301-970
324,ETS1,TLR4,+,301,982,301-982
325,ETS1,TLR4,+,301,982,301-982
326,ETS1,VWF,+,301,1034,301-1034
327,KAG9276949.1,MTOR,+,303,606,303-606
328,FMR1-A,RAC3,-,329,801,329-801
329,FMR1-A,RAC1,-,329,801,329-801
330,FMR1-A,RAC3,-,329,801,329-801
331,FMR1-A,RAC1,-,329,801,329-801
332,FOSB,MMP2,?,331,595,331-595
333,FOSL2,RELB,+,332,818,332-818
334,FOSL2,RELB,?,332,818,332-818
335,FOSL2,TGFB1,+,332,965,332-965
336,FOSL2,TGFB1,+,332,965,332-965
337,FOXA2,KAG9280174.1,-,333,57,333-57
338,FOXA2,CCL20,-,333,120,333-120
339,FOXA2,CDC73,?,333,134,333-134
340,FOXA2,GLI2,?,333,376,333-376
341,FOXA2,HADH,+,333,402,333-402
342,FOXA2,HELT,-,333,414,333-414
343,FOXA2,HHEX,?,333,422,333-422
344,FOXA2,LMX1B,+,333,548,333-548
345,FOXA2,KAG9263746.1,+,333,603,333-603
346,FOXA2,PDX1,+,333,727,333-727
347,FOXA2,PDX1,?,333,727,333-727
348,FOXA2,SOX2,-,333,913,333-913
349,FOXA2,ST18,?,333,925,333-925
350,FOXL2,CGBA,+,338,347,338-347
351,FOXM1,IKBKB,?,339,461,339-461
352,FOXM1,LAMA4,+,339,523,339-523
353,FOXM1,NFKB2,?,339,649,339-649
354,FOXM1,NR4A2,?,339,681,339-681
355,FOXM1,PTGS2,?,339,790,339-790
356,FOXM1,PSAP,?,339,860,339-860
357,FOXM1,KAG9269893.1,+,339,906,339-906
358,FOXM1,SOX2,?,339,913,339-913
359,FOXN4,DLL4,+,340,241,340-241
360,FOXO1B,ADIPOR1,+,341,27,341-27
361,FOXO1B,ADIPOR1,+,341,27,341-27
362,FOXO1A,ADIPOR1,+,341,27,341-27
363,FOXO1A,ADIPOR1,+,341,27,341-27
364,FOXO1B,KAG9260765.1,+,341,40,341-40
365,FOXO1A,KAG9260765.1,+,341,40,341-40
366,FOXO1B,ANGPT2,?,341,44,341-44
367,FOXO1A,ANGPT2,?,341,44,341-44
368,FOXO1B,BCL2L11,?,341,80,341-80
369,FOXO1A,BCL2L11,?,341,80,341-80
370,FOXO1B,CASP8,+,341,113,341-113
371,FOXO1A,CASP8,+,341,113,341-113
372,FOXO1B,CCL20,?,341,120,341-120
373,FOXO1A,CCL20,?,341,120,341-120
374,FOXO1B,CCND1,-,341,124,341-124
375,FOXO1A,CCND1,-,341,124,341-124
376,FOXO1B,CCND2,-,341,125,341-125
377,FOXO1A,CCND2,-,341,125,341-125
378,FOXO1B,CCNG2,+,341,127,341-127
379,FOXO1A,CCNG2,+,341,127,341-127
380,FOXO1B,CCR4,?,341,128,341-128
381,FOXO1A,CCR4,?,341,128,341-128
382,FOXO1B,CDKN1B,+,341,146,341-146
383,FOXO1A,CDKN1B,+,341,146,341-146
384,FOXO1B,FASLG,?,341,308,341-308
385,FOXO1A,FASLG,?,341,308,341-308
386,FOXO1B,FOXA2,?,341,333,341-333
387,FOXO1A,FOXA2,?,341,333,341-333
388,FOXO1B,FOXP3,?,341,345,341-345
389,FOXO1A,FOXP3,?,341,345,341-345
390,FOXO1B,CGBA,-,341,347,341-347
391,FOXO1A,CGBA,-,341,347,341-347
392,FOXO1B,GCK,-,341,365,341-365
393,FOXO1A,GCK,-,341,365,341-365
394,FOXO1B,IGFBP1,+,341,457,341-457
395,FOXO1A,IGFBP1,+,341,457,341-457
396,FOXO1B,IKZF1,+,341,462,341-462
397,FOXO1A,IKZF1,+,341,462,341-462
398,FOXO1B,INS,-,341,476,341-476
399,FOXO1B,INS,-,341,476,341-476
400,FOXO1A,INS,-,341,476,341-476
401,FOXO1A,INS,-,341,476,341-476
402,FOXO1B,KLF4,?,341,518,341-518
403,FOXO1A,KLF4,?,341,518,341-518
404,FOXO1B,CGBB,?,341,534,341-534
405,FOXO1A,CGBB,?,341,534,341-534
406,FOXO1B,LPL,+,341,549,341-549
407,FOXO1A,LPL,+,341,549,341-549
408,FOXO1B,MMP13,?,341,592,341-592
409,FOXO1A,MMP13,?,341,592,341-592
410,FOXO1B,PCK1,-,341,717,341-717
411,FOXO1A,PCK1,-,341,717,341-717
412,FOXO1B,PCK1,?,341,717,341-717
413,FOXO1A,PCK1,?,341,717,341-717
414,FOXO1B,PDK2,+,341,726,341-726
415,FOXO1A,PDK2,+,341,726,341-726
416,FOXO1B,PDX1,-,341,727,341-727
417,FOXO1A,PDX1,-,341,727,341-727
418,FOXO1B,PDX1,?,341,727,341-727
419,FOXO1A,PDX1,?,341,727,341-727
420,FOXO1B,PPARG,-,341,765,341-765
421,FOXO1A,PPARG,-,341,765,341-765
422,FOXO3,CCND1,-,342,124,342-124
423,FOXO3,CCND2,-,342,125,342-125
424,FOXO3,CCNG2,+,342,127,342-127
425,FOXO3,CDKN1B,+,342,146,342-146
426,FOXO3,GADD45A,+,342,354,342-354
427,FOXO4,BCL2L11,?,343,80,343-80
428,FOXO4,CCND1,-,343,124,343-124
429,FOXO4,CCND2,-,343,125,343-125
430,FOXO4,GADD45A,+,343,354,343-354
431,FOXO4,RBL2,+,343,811,343-811
432,FOXP1B,FGF16,+,344,315,344-315
433,FOXP1B,FGF9,+,344,317,344-317
434,FOXP1B,FGF3,+,344,320,344-320
435,FOXP1B,LHX3,?,344,536,344-536
436,FOXP3,CD28,+,345,196,345-196
437,FOXP3,CD28,?,345,196,345-196
438,FOXP3,NFKB1,?,345,648,345-648
439,FOXP3,B23,+,345,698,345-698
440,FOXP3,TNFRSF18,+,345,987,345-987
441,TAF15,MDM2,-,349,575,349-575
442,GABPB1,SOD3,+,351,909,351-909
443,GATA2,CGA,?,358,157,358-157
444,GATA2,FCER1G,+,358,310,358-310
445,GATA2,SPI1,-,358,920,358-920
446,GATA2,SPI1,-,358,920,358-920
447,GATA2,TAL1,?,358,943,358-943
448,GATA2,USP42,?,358,1023,358-1023
449,GATA2,USP42,?,358,1023,358-1023
450,GATA2,USP42,?,358,1023,358-1023
451,GATA2,USP42,?,358,1023,358-1023
452,GATA2,ZBTB7A,?,358,1056,358-1056
453,GATA2,ANGPT2,+,359,44,359-44
454,GATA2,CEBPA,-,359,151,359-151
455,GATA2,NKX6-1,?,359,656,359-656
456,GATA2,RC3H1,+,359,816,359-816
457,GATA2,SPI1,+,359,920,359-920
458,GATA2,SPI1,-,359,920,359-920
459,GATA2,KAG9273191.1,+,359,897,359-897
460,GATA2,SPI1,+,359,920,359-920
461,GATA2,SPI1,-,359,920,359-920
462,GATA2,SPI1,?,359,920,359-920
463,GATA2,TSHB,?,359,1004,359-1004
464,GATA3,DLC1,+,360,239,360-239
465,GATA3,FOXP3,?,360,345,360-345
466,GATA3,IL10,+,360,463,360-463
467,GATA3,RAG2,+,360,805,360-805
468,GATA3,RUNX3,-,360,843,360-843
469,GBX2,LHX9,-,363,539,363-539
470,GBX2,LMO3,-,363,546,363-546
471,GBX2,SHHA,+,363,864,363-864
472,GBX2,SHHB,+,363,864,363-864
473,GFI1,CDKN2B,-,369,147,369-147
474,GFI1,GFI1B,?,369,370,369-370
475,GFI1,SPI1,-,369,920,369-920
476,GFI1,ZBTB16A,?,369,1050,369-1050
477,GFI1B,ELF4,-,370,283,370-283
478,GFI1B,GFI1,?,370,369,370-369
479,GFI1B,GFI1B,?,370,370,370-370
480,GFI1B,RAG1,+,370,804,370-804
481,GFI1B,RAG2,+,370,805,370-805
482,GLI2,KAG9280174.1,+,376,57,376-57
483,GLI2,KAG9280174.1,?,376,57,376-57
484,GLI2,BMP2,+,376,90,376-90
485,GLI2,FGF19,?,376,314,376-314
486,GLI2,FKBP8,?,376,326,376-326
487,GLI2,FOXE1,-,376,335,376-335
488,GLI2,FOXE1,-,376,335,376-335
489,GLI2,IFITM5,+,376,451,376-451
490,GLI2,MYF-5,+,376,615,376-615
491,GLI2,MYF-5,?,376,615,376-615
492,GLI2,NDP,?,376,636,376-636
493,GLI2,PAX3-A,+,376,712,376-712
494,GLI2,SHHA,?,376,864,376-864
495,GLI2,SHHB,?,376,864,376-864
496,GLIS3,NEUROG3,+,378,644,378-644
497,GRIN1,KAG9272942.1,+,389,177,389-177
498,GRIN1,KAG9272942.1,+,389,177,389-177
499,GTF2B,HSPB1,?,396,443,396-443
500,GTF2H1,KEAP1B,+,397,512,397-512
501,GTF2IRD1,CSRP2,-,398,194,398-194
502,GTF2IRD1,FOLR1,-,398,330,398-330
503,GTF2IRD1,TGFB2,+,398,967,398-967
504,GTF2IRD1,TGFBR2,-,398,968,398-968
505,HAND2,DBH,?,403,224,403-224
506,HAND2,DLX5A,-,403,244,403-244
507,HAND2,DLX6A,-,403,245,403-245
508,HAND2,KAG9263746.1,?,403,603,403-603
509,HAND2,PHOX2B,+,403,736,403-736
510,HDAC1,AKAP12,-,410,35,410-35
511,HDAC2,AKAP12,-,410,35,410-35
512,HDAC1,CDC25A,-,410,133,410-133
513,HDAC2,CDC25A,-,410,133,410-133
514,HDAC1,CDKN1B,?,410,146,410-146
515,HDAC2,CDKN1B,?,410,146,410-146
516,HDAC1,THBS4,?,410,176,410-176
517,HDAC2,THBS4,?,410,176,410-176
518,HDAC1,JUN,?,410,502,410-502
519,HDAC2,JUN,?,410,502,410-502
520,HDAC1,PPARG,?,410,765,410-765
521,HDAC2,PPARG,?,410,765,410-765
522,HDAC1,RBL2,?,410,811,410-811
523,HDAC2,RBL2,?,410,811,410-811
524,HDAC1,RECK,?,410,817,410-817
525,HDAC2,RECK,?,410,817,410-817
526,HDAC1,STAR,?,410,929,410-929
527,HDAC2,STAR,?,410,929,410-929
528,HDAC11,IL10,-,411,463,411-463
529,HDAC1,BMP7,-,412,92,412-92
530,HDAC2,BMP7,-,412,92,412-92
531,HDAC1,CCNE1,-,412,126,412-126
532,HDAC2,CCNE1,-,412,126,412-126
533,HDAC1,GRM2,?,412,392,412-392
534,HDAC1,GRM2,?,412,392,412-392
535,HDAC2,GRM2,?,412,392,412-392
536,HDAC2,GRM2,?,412,392,412-392
537,HDAC1,SMARCA4,?,412,900,412-900
538,HDAC1,SMARCA4,?,412,900,412-900
539,HDAC2,SMARCA4,?,412,900,412-900
540,HDAC2,SMARCA4,?,412,900,412-900
541,HDAC1,STAR,?,412,929,412-929
542,HDAC2,STAR,?,412,929,412-929
543,HGF,MET,+,421,582,421-582
544,HGF,MET,+,421,582,421-582
545,HIVEP2,PPARG,+,425,765,425-765
546,HMGN3,SLC2A2,?,430,886,430-886
547,HNF1A,PXN1,?,432,187,432-187
548,HNF1A,CYP27A1,+,432,214,432-214
549,HNF1A,CYP27A1,+,432,214,432-214
550,HNF1A,CYP27A1,+,432,214,432-214
551,HNF1A,CYP2G1,-,432,216,432-216
552,HNF1A,CYP2G1,-,432,217,432-217
553,HNF1A,CYP2G1,+,432,218,432-218
554,HNF1A,CYP3A30,+,432,219,432-219
555,HNF1A,CYP7A1,-,432,220,432-220
556,HNF1A,CYP7B1,+,432,221,432-221
557,HNF1A,CYP8B1,-,432,222,432-222
558,HNF1A,GLB1,?,432,375,432-375
559,HNF1A,GUCA2A,+,432,399,432-399
560,HNF1A,GUCA2A,+,432,399,432-399
561,HNF1A,LCT,+,432,525,432-525
562,HNF1A,PCK1,+,432,717,432-717
563,HNF1A,PRDM1,-,432,770,432-770
564,HOXA1A,EPHA2,+,433,293,433-293
565,HOXA11B,MYOD1,-,434,622,434-622
566,HOXA11A,MYOD1,-,434,622,434-622
567,HOXA3A,HOXD3A,?,436,437,436-437
568,HTATIP2,KAG9280168.1,-,444,454,444-454
569,ID3,KAG9260765.1,-,446,40,446-40
570,ID3,KAG9261813.1,-,446,664,446-664
571,ID3,SMARCC1,-,446,902,446-902
572,ID3,SMARCC1,-,446,902,446-902
573,IKBKB,CCL19,+,461,119,461-119
574,IKBKB,CXCL11.6,+,461,202,461-202
575,IKBKB,CXCL8,+,461,204,461-204
576,IKBKB,NFKB1,+,461,648,461-648
577,IKBKB,NFKB1,?,461,648,461-648
578,IKBKB,PTGS2,+,461,790,461-790
579,IKZF1,KAG9269729.1,-,462,114,462-114
580,IKZF1,IL10,?,462,463,462-463
581,IKZF1,KAG9261813.1,?,462,664,462-664
582,IKZF1,OPRD1,?,462,699,462-699
583,IKZF1,OPRD1,?,462,699,462-699
584,IKZF1,OPRK1,-,462,700,462-700
585,IKZF1,OPRK1,-,462,700,462-700
586,IKZF1,RAG1,?,462,804,462-804
587,ILF3,CCNE1,+,469,126,469-126
588,ILK,MMP9,+,470,596,470-596
