,Source_ortolog,Target_ortolog,Interaction,ID_source,ID_target,Grupo_interaccion
2672,NR5A2,CETP,+,1098,276,1098-276
2673,NR5A2,CYP11A1,?,1098,363,1098-363
2674,NR5A2,CYP19A1,?,1098,366,1098-366
2675,NR5A2,HSD3B,+,1098,741,1098-741
2676,NR5A2,HSD3B,?,1098,741,1098-741
2677,NR5A2,NR5A2,+,1098,1098,1098-1098
2678,NR5A2,SLC10A2,?,1098,1402,1098-1402
2679,NR5A2,STAR,+,1098,1513,1098-1513
2680,NRF1,CAPNS1,+,1101,193,1101-193
2681,NRF1,CAPNS1,+,1101,193,1101-193
2682,NRF1,CAPNS1,+,1101,193,1101-193
2683,NRF1,KAG9264110.1,?,1101,314,1101-314
2684,NRF1,KAG9270571.1,?,1101,314,1101-314
2685,NRF1,FMR1-A,+,1101,557,1101-557
2686,NRF1,FMR1-A,?,1101,557,1101-557
2687,NRF1,FXR2,+,1101,592,1101-592
2688,NRF1,GALNT3,?,1101,601,1101-601
2689,NRF1,IDE,+,1101,757,1101-757
2690,NRF1,PRDX3,+,1101,1244,1101-1244
2691,NRF1,PRDX5,+,1101,1245,1101-1245
2692,NRF1,SNRPB,?,1101,1460,1101-1460
2693,NRF1,SPAST,+,1101,1488,1101-1488
2694,NRF1,TOMM34,?,1101,1614,1101-1614
2695,NRIP1,SLC7A1,+,1102,1432,1102-1432
2696,NRIP1,SLC7A1,+,1102,1432,1102-1432
2697,ONECUT1,MITF,?,1115,969,1115-969
2698,ONECUT1,PROC,+,1115,1254,1115-1254
2699,ONECUT2,MITF,+,1116,969,1116-969
2700,ONECUT2,SYTL4,-,1116,1534,1116-1534
2701,OTX1B,BEST1,+,1120,151,1120-151
2702,OTX5-A,AURKA-A,+,1121,130,1121-130
2703,OTX2,AURKA-A,+,1121,130,1121-130
2704,OTX5-A,BEST1,+,1121,151,1121-151
2705,OTX2,BEST1,+,1121,151,1121-151
2706,OTX5-A,BEST1,?,1121,151,1121-151
2707,OTX2,BEST1,?,1121,151,1121-151
2708,OTX5-A,CCNG2,+,1121,225,1121-225
2709,OTX2,CCNG2,+,1121,225,1121-225
2710,OTX5-A,HESX1,?,1121,687,1121-687
2711,OTX2,HESX1,?,1121,687,1121-687
2712,OTX5-A,KAG9280168.1,+,1121,760,1121-760
2713,OTX2,KAG9280168.1,+,1121,760,1121-760
2714,OTX5-A,ANTXR1,+,1121,1309,1121-1309
2715,OTX2,ANTXR1,+,1121,1309,1121-1309
2716,OTX5-A,ANTXR1,?,1121,1309,1121-1309
2717,OTX2,ANTXR1,?,1121,1309,1121-1309
2718,OTX5-A,TYR,+,1121,1658,1121-1658
2719,OTX5-A,TYR,+,1121,1658,1121-1658
2720,OTX2,TYR,+,1121,1658,1121-1658
2721,OTX2,TYR,+,1121,1658,1121-1658
2722,PA2G4,KAG9276105.1,+,1125,54,1125-54
2723,PA2G4,KAG9279662.1,+,1125,54,1125-54
2724,PA2G4,KAG9276105.1,+,1125,54,1125-54
2725,PA2G4,KAG9279662.1,+,1125,54,1125-54
2726,PARP1,BCL2,-,1129,147,1129-147
2727,PARP1,BCL2,-,1129,147,1129-147
2728,PARP1,BRCA2,-,1129,168,1129-168
2729,PARP1,CDKN1A,?,1129,262,1129-262
2730,PARP1,CDKN1B,?,1129,262,1129-262
2731,PARP1,FBN1,?,1129,528,1129-528
2732,PARP1,FOXO1B,-,1129,576,1129-576
2733,PARP1,FOXO1A,-,1129,576,1129-576
2734,PARP1,KAG9281403.1,?,1129,692,1129-692
2735,PARP1,HTR1A-B,-,1129,750,1129-750
2736,PARP1,IL10,?,1129,771,1129-771
2737,PARP1,JUN,?,1129,820,1129-820
2738,PARP1,KAG9259909.1,?,1129,1317,1129-1317
2739,PARP1,SERPINE1,+,1129,1372,1129-1372
2740,PARP1,SERPINF1,-,1129,1373,1129-1373
2741,PARP1,SH3BP2,?,1129,1385,1129-1385
2742,PARP1,SMARCB1A,?,1129,1446,1129-1446
2743,PARP1,KAG9269893.1,-,1129,1453,1129-1453
2744,PARP1,THBD,+,1129,1585,1129-1585
2745,PARP1,THBD,-,1129,1585,1129-1585
2746,PARP1,VIM,+,1129,1690,1129-1690
2747,PAWR,BCL2,-,1130,147,1130-147
2748,PAWR,BCL2,-,1130,147,1130-147
2749,PAX1,PDGFRA,?,1131,1151,1131-1151
2750,PAX2A,ERBB2,?,1132,490,1132-490
2751,PAX2-A,ERBB2,?,1132,490,1132-490
2752,PAX2A,L1CAM,?,1132,858,1132-858
2753,PAX2-A,L1CAM,?,1132,858,1132-858
2754,PAX2A,NCAM1,?,1132,1024,1132-1024
2755,PAX2-A,NCAM1,?,1132,1024,1132-1024
2756,PAX2A,TP53,-,1132,1621,1132-1621
2757,PAX2-A,TP53,-,1132,1621,1132-1621
2758,PAX3-A,DPYSL2,?,1133,428,1133-428
2759,PAX3-A,MET,?,1133,961,1133-961
2760,PAX3-A,MITF,+,1133,969,1133-969
2761,PAX3-A,MITF,-,1133,969,1133-969
2762,PAX3-A,MITF,?,1133,969,1133-969
2763,PAX4,INS,-,1134,786,1134-786
2764,PAX4,INS,?,1134,786,1134-786
2765,PAX4,ISL1,?,1134,800,1134-800
2766,PAX8,NCAM1,+,1135,1024,1135-1024
2767,PAX8,SLC3A1,+,1135,1423,1135-1423
2768,PAX8,SLC5A5,+,1135,1427,1135-1427
2769,PAX8,TP53,-,1135,1621,1135-1621
2770,PAX8,TSHR,-,1135,1647,1135-1647
2771,KAG9262427.1,FASLG,?,1144,524,1144-524
2772,PDX1,GCK,+,1160,614,1160-614
2773,PDX1,INS,+,1160,786,1160-786
2774,PDX1,INS,?,1160,786,1160-786
2775,KAG9274369.1,BCL2,+,1167,147,1167-147
2776,KAG9274369.1,BCL2,+,1167,147,1167-147
2777,KAG9274369.1,SLC5A1,-,1167,1426,1167-1426
2778,KAG9274369.1,SLC5A1,-,1167,1426,1167-1426
2779,KAG9278600.1,SNAI2,-,1168,1454,1168-1454
2780,PHF10,CASP3,?,1177,198,1177-198
2781,PHF10,CASP3,?,1177,198,1177-198
2782,PHF8,KAG9278856.1,?,1178,244,1178-244
2783,PHOX2A,DBH,+,1179,389,1179-389
2784,PHOX2A,DBH,?,1179,389,1179-389
2785,PHOX2A,TLX3,+,1179,1598,1179-1598
2786,PHOX2B,ALK,+,1180,69,1180-69
2787,PHOX2B,ALK,+,1180,69,1180-69
2788,PHOX2B,DBH,+,1180,389,1180-389
2789,PHOX2B,DBH,?,1180,389,1180-389
2790,PHOX2B,KAG9263746.1,-,1180,991,1180-991
2791,PHOX2B,PHOX2A,?,1180,1179,1180-1179
2792,PHOX2B,TLX3,+,1180,1598,1180-1598
2793,PHOX2B,TLX3,?,1180,1598,1180-1598
2794,PIAS1,CYP17A1,?,1181,365,1181-365
2795,PIAS1,FABP2,+,1181,518,1181-518
2796,PIAS1,PRMT1,-,1181,1253,1181-1253
2797,PIAS1,MGAM,+,1181,1388,1181-1388
2798,PIAS2,LRRN3,-,1182,901,1182-901
2799,PIAS4A,VDRA,?,1183,1686,1183-1686
2800,PITX1,CGBA,?,1190,579,1190-579
2801,PITX1,HES1-A,-,1190,685,1190-685
2802,PITX1,IRF2,-,1190,792,1190-792
2803,PITX1,IRF3,-,1190,797,1190-797
2804,PITX1,JUN,-,1190,820,1190-820
2805,PITX1,CGBB,?,1190,875,1190-875
2806,PITX1,NKX3-1,-,1190,1064,1190-1064
2807,PITX1,PRL,+,1190,1252,1190-1252
2808,PITX1,PRL,+,1190,1252,1190-1252
2809,PITX1,RUNX2,-,1190,1347,1190-1347
2810,PITX1,RUNX2,-,1190,1347,1190-1347
2811,PITX1,TBX4,?,1190,1553,1190-1553
2812,PITX1,KAG9282868.1,-,1190,1634,1190-1634
2813,PITX3,ABCB1,?,1191,5,1191-5
2814,PITX3,FGF16,?,1191,538,1191-538
2815,PITX3,CGBA,?,1191,579,1191-579
2816,PITX3,LEF1,+,1191,869,1191-869
2817,PITX3,LHX6,+,1191,879,1191-879
2818,PITX3,PLOD1,?,1191,1208,1191-1208
2819,PITX3,PRL,+,1191,1252,1191-1252
2820,PITX3,PRL,+,1191,1252,1191-1252
2821,PITX3,WNT2,?,1191,1705,1191-1705
2822,PITX3,WNT5A,?,1191,1709,1191-1709
2823,PITX3,WNT5B,?,1191,1709,1191-1709
2824,PITX3,TH,+,1192,1584,1192-1584
2825,PKNOX1,MEIS1,?,1195,956,1195-956
2826,PKNOX1,MEIS1,?,1195,956,1195-956
2827,PKNOX1,PTPN6,+,1195,1285,1195-1285
2828,PKNOX1,PTPN6,+,1195,1285,1195-1285
2829,PKNOX1,SYP,+,1195,1533,1195-1533
2830,PKNOX1,SYP,+,1195,1533,1195-1533
2831,PKNOX1,SYP,+,1195,1533,1195-1533
2832,PKNOX1,SYP,+,1195,1533,1195-1533
2833,PLAG1,CRLF1,+,1198,331,1198-331
2834,PLAG1,CRLF1,+,1198,331,1198-331
2835,PLAG1,IGF2,+,1198,762,1198-762
2836,PLAG1,IGF2,+,1198,762,1198-762
2837,PLAG1,IGF2,?,1198,762,1198-762
2838,PLAG1,IGF2,?,1198,762,1198-762
2839,PLAG1,XRCC1,?,1198,1719,1198-1719
2840,PLAGL2,IGF2,+,1199,762,1199-762
2841,PLAGL2,IGF2,+,1199,762,1199-762
2842,PLAGL2,METAP2,+,1199,962,1199-962
2843,PLAGL2,METAP2,+,1199,962,1199-962
2844,POU2AF1,ID2,?,1226,754,1226-754
2845,POU2F1,CCND1,+,1227,221,1227-221
2846,POU2F1,GADD45A,+,1227,599,1227-599
2847,POU2F1,GADD45A,?,1227,599,1227-599
2848,POU2F1,GATA2,?,1227,605,1227-605
2849,POU2F1,GFI1B,?,1227,622,1227-622
2850,POU2F1,HBB2,-,1227,671,1227-671
2851,POU2F1,ID1,?,1227,753,1227-753
2852,POU2F1,LCT,+,1227,866,1227-866
2853,POU2F1,LGALS4,+,1227,873,1227-873
2854,POU2F1,MAD2L1,+,1227,912,1227-912
2855,POU2F1,PLAU,?,1227,1200,1227-1200
2856,POU2F1,POU2AF1,?,1227,1226,1227-1226
2857,POU2F1,PTGIR,+,1227,1277,1227-1277
2858,POU2F1,RPTOR,?,1227,1341,1227-1341
2859,POU2F1,SDC4,?,1227,1366,1227-1366
2860,POU2F1,SNAI2,+,1227,1454,1227-1454
2861,POU2F1,SNAI2,-,1227,1454,1227-1454
2862,POU2F1,SNAPC1,?,1227,1457,1227-1457
2863,POU2F1,SNAPC1,?,1227,1457,1227-1457
2864,POU2F1,ST6GAL1,?,1227,1512,1227-1512
2865,POU2F1,VCAM1,-,1227,1684,1227-1684
2866,POU2F1,VWF,+,1227,1694,1227-1694
2867,POU2F1,VWF,-,1227,1694,1227-1694
2868,POU3F2,CDH13,?,1230,253,1230-253
2869,POU3F2,MITF,?,1230,969,1230-969
2870,POU3F2,NKX2-1,?,1230,1060,1230-1060
2871,POU3F2,PAX3-A,?,1230,1133,1230-1133
2872,POU3F2,PDE5A,-,1230,1147,1230-1147
2873,POU4F1,HSP90AA1,+,1232,743,1232-743
2874,POU4F2,CCND1,+,1233,221,1233-221
2875,POU4F2,HSP90AA1,+,1233,743,1233-743
2876,PPARA,ACADL,?,1234,19,1234-19
2877,PPARA,ACOX1,?,1234,29,1234-29
2878,PPARA,ANGPTL4,+,1234,81,1234-81
2879,PPARA,APOB,+,1234,91,1234-91
2880,PPARA,APOB,-,1234,91,1234-91
2881,PPARA,CD36,?,1234,236,1234-236
2882,PPARA,CETP,+,1234,276,1234-276
2883,PPARA,CGBB,?,1234,283,1234-283
2884,PPARA,CPT1A,-,1234,318,1234-318
2885,PPARA,CYP2G1,-,1234,373,1234-373
2886,PPARA,IGFBP1,?,1234,765,1234-765
2887,PPARA,LPL,+,1234,896,1234-896
2888,PPARA,MLYCD,?,1234,974,1234-974
2889,PPARA,MMP9,-,1234,983,1234-983
2890,PPARA,NFKBIA,+,1234,1053,1234-1053
2891,PPARA,NFKBIA,?,1234,1053,1234-1053
2892,PPARA,PDK2,+,1234,1159,1234-1159
2893,PPARA,PLIN2,-,1234,1204,1234-1204
2894,PPARA,PTGS2,+,1234,1279,1234-1279
2895,PPARA,SERPINE1,+,1234,1372,1234-1372
2896,PPARA,SERPINE1,?,1234,1372,1234-1372
2897,PPARA,SLC25A20,?,1234,1412,1234-1412
2898,PPARA,SLC9A1,?,1234,1435,1234-1435
2899,PPARA,SREBF2,-,1234,1501,1234-1501
2900,PPARA,TUBA,?,1234,1650,1234-1650
2901,PPARA,KAG9271578.1,?,1234,1650,1234-1650
2902,PPARA,TXNIP,-,1234,1654,1234-1654
2903,PPARD,ANGPTL4,-,1235,81,1235-81
2904,PPARD,ANGPTL4,-,1235,81,1235-81
2905,PPARD,CAT,+,1235,202,1235-202
2906,PPARD,CAT,+,1235,202,1235-202
2907,PPARD,HSD11B2,-,1235,736,1235-736
2908,PPARD,HSD11B2,-,1235,736,1235-736
2909,PPARD,LPL,+,1235,896,1235-896
2910,PPARD,LPL,+,1235,896,1235-896
2911,PPARD,PDK2,+,1235,1159,1235-1159
2912,PPARD,PDK2,+,1235,1159,1235-1159
2913,PPARD,SAT1,+,1235,1358,1235-1358
2914,PPARD,SAT1,+,1235,1358,1235-1358
2915,PPARD,SAT1,+,1235,1358,1235-1358
2916,PPARD,SAT1,+,1235,1358,1235-1358
2917,PPARD,SOD1,+,1235,1465,1235-1465
2918,PPARD,SOD1,+,1235,1465,1235-1465
2919,PPARG,ABCG2,+,1236,13,1236-13
2920,PPARG,ABCG2,+,1236,13,1236-13
2921,PPARG,ACAT1,+,1236,20,1236-20
2922,PPARG,ANGPTL4,+,1236,81,1236-81
2923,PPARG,ANGPTL4,?,1236,81,1236-81
2924,PPARG,APOB,-,1236,91,1236-91
2925,PPARG,ATP2A2,?,1236,122,1236-122
2926,PPARG,ATP2A2,?,1236,122,1236-122
2927,PPARG,BCL2,+,1236,147,1236-147
2928,PPARG,BCL2,+,1236,147,1236-147
2929,PPARG,BCL2,-,1236,147,1236-147
2930,PPARG,BCL2,-,1236,147,1236-147
2931,PPARG,CAT,?,1236,202,1236-202
2932,PPARG,CAV1,?,1236,203,1236-203
2933,PPARG,CCND1,-,1236,221,1236-221
2934,PPARG,CCNE1,-,1236,223,1236-223
2935,PPARG,CD36,+,1236,236,1236-236
2936,PPARG,CD36,?,1236,236,1236-236
2937,PPARG,CDKN1A,+,1236,262,1236-262
2938,PPARG,CDKN1B,+,1236,262,1236-262
2939,PPARG,CEBPA,?,1236,269,1236-269
2940,PPARG,CFLAR,-,1236,279,1236-279
2941,PPARG,CIITA,+,1236,293,1236-293
2942,PPARG,CIITA,-,1236,293,1236-293
2943,PPARG,DBI,?,1236,390,1236-390
2944,PPARG,EGFR,-,1236,456,1236-456
2945,PPARG,ERP44,+,1236,498,1236-498
2946,PPARG,ERP44,-,1236,498,1236-498
2947,PPARG,FASLG,+,1236,524,1236-524
2948,PPARG,GK,+,1236,628,1236-628
2949,PPARG,JAG1B,?,1236,815,1236-815
2950,PPARG,KLF4,?,1236,845,1236-845
2951,PPARG,MMP9,-,1236,983,1236-983
2952,PPARG,MYCB,-,1236,1007,1236-1007
2953,PPARG,MYC,-,1236,1007,1236-1007
2954,PPARG,NR1H3,?,1236,1089,1236-1089
2955,PPARG,PDK2,-,1236,1158,1236-1158
2956,PPARG,PDK2,-,1236,1158,1236-1158
2957,PPARG,PLIN2,+,1236,1204,1236-1204
2958,PPARG,PLIN2,?,1236,1204,1236-1204
2959,PPARG,POU2F1,+,1236,1227,1236-1227
2960,PPARG,PTEN,+,1236,1270,1236-1270
2961,PPARG,PTEN,+,1236,1270,1236-1270
2962,PPARG,PTGS2,+,1236,1279,1236-1279
2963,PPARG,PTGS2,-,1236,1279,1236-1279
2964,PPARG,PTGS2,?,1236,1279,1236-1279
2965,PPARG,RARB,+,1236,1301,1236-1301
2966,PPARG,REN,-,1236,1320,1236-1320
2967,PPARG,REN,?,1236,1320,1236-1320
2968,PPARG,SAT1,+,1236,1358,1236-1358
2969,PPARG,SAT1,+,1236,1358,1236-1358
2970,PPARG,SAT1,?,1236,1358,1236-1358
2971,PPARG,SAT1,?,1236,1358,1236-1358
2972,PPARG,SERPINE1,?,1236,1372,1236-1372
2973,PPARG,SLC2A4,-,1236,1418,1236-1418
2974,PPARG,SLC5A5,+,1236,1427,1236-1427
2975,PPARG,SLC9A1,-,1236,1435,1236-1435
2976,PPARG,SOCS7,?,1236,1464,1236-1464
2977,PPARG,TNFRSF11B,?,1236,1605,1236-1605
2978,PPARG,TP53,+,1236,1621,1236-1621
2979,PPARG,TSHR,-,1236,1647,1236-1647
2980,PPARG,TXNIP,?,1236,1654,1236-1654
2981,PPARG,VLDLR,+,1236,1691,1236-1691
2982,PRDM1,CIITA,-,1242,293,1242-293
2983,PRDM1,LMO2,-,1242,886,1242-886
2984,PRDM1,MYCB,-,1242,1007,1242-1007
2985,PRDM1,MYC,-,1242,1007,1242-1007
2986,PRDM1,PCNA,?,1242,1139,1242-1139
2987,PROX1,CCNE1,+,1257,223,1257-223
2988,PROX1,CDKN1B,+,1257,263,1257-263
2989,PROX1,CYP7A1,-,1257,381,1257-381
2990,PROX1,NR1I2,-,1257,1091,1257-1091
2991,PROX1,NR5A2,-,1257,1098,1257-1098
2992,PROX1,RGS4,-,1257,1324,1257-1324
2993,PROX1,SIX3,+,1257,1395,1257-1395
2994,PTF1A,CEL,?,1271,273,1271-273
2995,PTTG1,CCNB1,+,1289,218,1289-218
2996,PTTG1,KAG9260262.1,+,1289,247,1289-247
2997,PTTG1,KAG9269525.1,+,1289,247,1289-247
2998,PTTG1,CDK1,+,1289,256,1289-256
2999,PTTG1,DOCK1,+,1289,426,1289-426
3000,PTTG1,FGF2,?,1289,540,1289-540
3001,PTTG1,ID3,+,1289,755,1289-755
3002,PTTG1,KDR,+,1289,836,1289-836
3003,PTTG1,KAG9263879.1,+,1289,871,1289-871
3004,PTTG1,MYCB,+,1289,1007,1289-1007
3005,PTTG1,MYC,+,1289,1007,1289-1007
3006,PTTG1,MYCB,?,1289,1007,1289-1007
3007,PTTG1,MYC,?,1289,1007,1289-1007
3008,PTTG1,RAC1,+,1289,1293,1289-1293
3009,PTTG1,RAC3,+,1289,1293,1289-1293
3010,PTTG1,RAC1,+,1289,1293,1289-1293
3011,PTTG1,KAG9275887.1,+,1289,1352,1289-1352
3012,PTTG1,TIMP2,-,1289,1589,1289-1589
3013,PURA,ERBB2,?,1290,490,1290-490
3014,PURA,PCNA,-,1290,1139,1290-1139
3015,KAG9282298.1,SP1,+,1296,1480,1296-1480
3016,RARA,ABCC3,-,1300,10,1300-10
3017,RARA,CCNA1,-,1300,216,1300-216
3018,RARA,CDKN1A,+,1300,262,1300-262
3019,RARA,CDKN1B,+,1300,262,1300-262
3020,RARA,CRABP1,+,1300,320,1300-320
3021,RARA,CRF1,+,1300,327,1300-327
3022,RARA,CXCR5,+,1300,358,1300-358
3023,RARA,FGFBP1,+,1300,545,1300-545
3024,RARA,HCK,?,1300,674,1300-674
3025,RARA,HSD17B2,+,1300,738,1300-738
3026,RARA,HSD17B2,?,1300,738,1300-738
3027,RARA,MACROD2,-,1300,910,1300-910
3028,RARA,MAO,?,1300,920,1300-920
3029,RARA,PLAU,?,1300,1200,1300-1200
3030,RARA,PRKCA,+,1300,1249,1300-1249
3031,RARA,PRKCA,+,1300,1249,1300-1249
3032,RARA,RARB,+,1300,1301,1300-1301
3033,RARA,RPTOR,?,1300,1341,1300-1341
3034,RARA,KAG9275361.1,+,1300,1363,1300-1363
3035,RARA,THBD,+,1300,1585,1300-1585
3036,RARA,THBD,?,1300,1585,1300-1585
3037,RARB,KAG9272321.1,?,1301,44,1301-44
3038,RARB,RARB,+,1301,1301,1301-1301
3039,RARB,THBD,?,1301,1585,1301-1585
3040,RARG,BGLAP,+,1302,152,1302-152
3041,RARG,CYP19A1,?,1302,366,1302-366
3042,RARG,RARB,?,1302,1301,1302-1301
3043,RARG,THBD,?,1302,1585,1302-1585
3044,RBL2,DNMT3B,-,1308,425,1308-425
3045,RBL2,E2F4,?,1308,442,1308-442
3046,RBL2,KAG9282298.1,-,1308,1296,1308-1296
3047,RBPJ,CSMD3,?,1310,319,1310-319
3048,RBPJ,PTEN,-,1310,1270,1310-1270
3049,RBPJ,PTEN,-,1310,1270,1310-1270
3050,KAG9259909.1,ABCA1,-,1317,3,1317-3
3051,KAG9259909.1,ABCA1,-,1317,3,1317-3
3052,KAG9259909.1,ABCB1,+,1317,5,1317-5
3053,KAG9259909.1,ABCB1,?,1317,5,1317-5
3054,KAG9259909.1,ABCG2,+,1317,13,1317-13
3055,KAG9259909.1,ABCG2,+,1317,13,1317-13
3056,KAG9259909.1,ADORA1,+,1317,48,1317-48
3057,KAG9259909.1,ADORA2A,?,1317,49,1317-49
3058,KAG9259909.1,AGT,?,1317,55,1317-55
3059,KAG9259909.1,AKT1,-,1317,63,1317-63
3060,KAG9259909.1,ALOX5,-,1317,73,1317-73
3061,KAG9259909.1,ALOX5AP,?,1317,74,1317-74
3062,KAG9259909.1,AMH,+,1317,78,1317-78
3063,KAG9259909.1,BCL2,+,1317,147,1317-147
3064,KAG9259909.1,BCL2,+,1317,147,1317-147
3065,KAG9259909.1,BCL2,-,1317,147,1317-147
3066,KAG9259909.1,BCL2,-,1317,147,1317-147
3067,KAG9259909.1,BCL2,?,1317,147,1317-147
3068,KAG9259909.1,BCL2,?,1317,147,1317-147
3069,KAG9259909.1,BCL2L11,-,1317,148,1317-148
3070,KAG9259909.1,BGN,+,1317,153,1317-153
3071,KAG9259909.1,BHMT,-,1317,157,1317-157
3072,KAG9259909.1,ITA,+,1317,158,1317-158
3073,KAG9259909.1,ITA,-,1317,158,1317-158
3074,KAG9259909.1,ITA,?,1317,158,1317-158
3075,KAG9259909.1,ITA,+,1317,159,1317-159
3076,KAG9259909.1,ITA,-,1317,159,1317-159
3077,KAG9259909.1,ITA,?,1317,159,1317-159
3078,KAG9259909.1,BMP2,+,1317,163,1317-163
3079,KAG9259909.1,BMP2,+,1317,163,1317-163
3080,KAG9259909.1,BRCA2,+,1317,168,1317-168
3081,KAG9259909.1,BTG1,?,1317,178,1317-178
3082,KAG9259909.1,CARM1,?,1317,194,1317-194
3083,KAG9259909.1,CASP3,?,1317,198,1317-198
3084,KAG9259909.1,CASP3,?,1317,198,1317-198
3085,KAG9259909.1,CCK,?,1317,208,1317-208
3086,KAG9259909.1,CCL13,+,1317,209,1317-209
3087,KAG9259909.1,CCL13,?,1317,209,1317-209
3088,KAG9259909.1,CCL11,?,1317,210,1317-210
3089,KAG9259909.1,CCL19,?,1317,211,1317-211
3090,KAG9259909.1,CCL19,?,1317,211,1317-211
3091,KAG9259909.1,CCL11,+,1317,212,1317-212
3092,KAG9259909.1,CCL11,?,1317,212,1317-212
3093,KAG9259909.1,CCL20,+,1317,213,1317-213
3094,KAG9259909.1,CCL20,?,1317,213,1317-213
3095,KAG9259909.1,KAG9272026.1,+,1317,215,1317-215
3096,KAG9259909.1,KAG9272026.1,?,1317,215,1317-215
3097,KAG9259909.1,CCNB1,+,1317,218,1317-218
3098,KAG9259909.1,CCNB1,?,1317,218,1317-218
3099,KAG9259909.1,CCND1,+,1317,221,1317-221
3100,KAG9259909.1,CCND1,-,1317,221,1317-221
3101,KAG9259909.1,CCND1,?,1317,221,1317-221
3102,KAG9259909.1,CCND2,+,1317,222,1317-222
3103,KAG9259909.1,CCR5,?,1317,228,1317-228
3104,KAG9259909.1,CCR4,?,1317,228,1317-228
3105,KAG9259909.1,CCR7,+,1317,230,1317-230
3106,KAG9259909.1,CCR7,?,1317,230,1317-230
3107,KAG9259909.1,CD38,?,1317,237,1317-237
3108,KAG9259909.1,CD40,+,1317,238,1317-238
3109,KAG9259909.1,CD40,+,1317,238,1317-238
3110,KAG9259909.1,CD40,?,1317,238,1317-238
3111,KAG9259909.1,CD40,?,1317,238,1317-238
3112,KAG9259909.1,CDK4,+,1317,259,1317-259
3113,KAG9259909.1,CDK6,+,1317,261,1317-261
3114,KAG9259909.1,CDKN1A,+,1317,262,1317-262
3115,KAG9259909.1,CDKN1B,+,1317,262,1317-262
3116,KAG9259909.1,CDKN1A,-,1317,262,1317-262
3117,KAG9259909.1,CDKN1B,-,1317,262,1317-262
3118,KAG9259909.1,CFLAR,+,1317,279,1317-279
3119,KAG9259909.1,CFLAR,-,1317,279,1317-279
3120,KAG9259909.1,CFLAR,?,1317,279,1317-279
3121,KAG9259909.1,CFTR,+,1317,280,1317-280
3122,KAG9259909.1,CSMD3,?,1317,319,1317-319
3123,KAG9259909.1,CRHR1,+,1317,329,1317-329
3124,KAG9259909.1,CRHR1,+,1317,329,1317-329
3125,KAG9259909.1,CSNK2A1,?,1317,340,1317-340
3126,KAG9259909.1,CSNK2A1,?,1317,340,1317-340
3127,KAG9259909.1,CTSB,+,1317,347,1317-347
3128,KAG9259909.1,CXCL8,?,1317,354,1317-354
3129,KAG9259909.1,CXCL8,+,1317,355,1317-355
3130,KAG9259909.1,CXCL8,+,1317,355,1317-355
3131,KAG9259909.1,CXCL8,-,1317,355,1317-355
3132,KAG9259909.1,CXCL8,-,1317,355,1317-355
3133,KAG9259909.1,CXCL8,?,1317,355,1317-355
3134,KAG9259909.1,CXCL8,?,1317,355,1317-355
3135,KAG9259909.1,CXCR1,+,1317,357,1317-357
3136,KAG9259909.1,CXCR1,?,1317,357,1317-357
3137,KAG9259909.1,CYP19A1,-,1317,366,1317-366
3138,KAG9259909.1,CYP27B1,?,1317,369,1317-369
3139,KAG9259909.1,CYP3A30,?,1317,376,1317-376
3140,KAG9259909.1,CYP3A30,?,1317,378,1317-378
3141,KAG9259909.1,EBI3,+,1317,448,1317-448
3142,KAG9259909.1,EDN1,?,1317,453,1317-453
3143,KAG9259909.1,EGFR,+,1317,456,1317-456
3144,KAG9259909.1,EGR1,-,1317,458,1317-458
3145,KAG9259909.1,ELF3,?,1317,467,1317-467
3146,KAG9259909.1,EPAS1,+,1317,479,1317-479
3147,KAG9259909.1,TACSTD1,-,1317,481,1317-481
3148,KAG9259909.1,ERAP1,?,1317,488,1317-488
3149,KAG9259909.1,ERAP2,?,1317,489,1317-489
3150,KAG9259909.1,F3,?,1317,512,1317-512
3151,KAG9259909.1,F3,?,1317,512,1317-512
3152,KAG9259909.1,F8,?,1317,514,1317-514
3153,KAG9259909.1,FAF1,+,1317,521,1317-521
3154,KAG9259909.1,FASLG,+,1317,524,1317-524
3155,KAG9259909.1,FASLG,?,1317,524,1317-524
3156,KAG9259909.1,FBP1,?,1317,529,1317-529
3157,KAG9259909.1,FBP1,?,1317,529,1317-529
3158,KAG9259909.1,FGF7,?,1317,542,1317-542
3159,KAG9259909.1,FGF8A,+,1317,543,1317-543
3160,KAG9259909.1,VEGFD,+,1317,1688,1317-1688
3161,KAG9259909.1,FLT4,+,1317,555,1317-555
3162,KAG9259909.1,FOXP3,+,1317,578,1317-578
3163,KAG9259909.1,FOXP3,?,1317,578,1317-578
3164,KAG9259909.1,GADD45G,?,1317,600,1317-600
3165,KAG9259909.1,GATA3,+,1317,606,1317-606
3166,KAG9259909.1,GFAP,+,1317,619,1317-619
3167,KAG9259909.1,GFAP,?,1317,619,1317-619
3168,KAG9259909.1,GRIN1,?,1317,643,1317-643
3169,KAG9259909.1,GRIN1,?,1317,643,1317-643
3170,KAG9259909.1,GSK3B,?,1317,648,1317-648
3171,KAG9259909.1,GSK3A,?,1317,648,1317-648
3172,KAG9259909.1,GSTP1,+,1317,652,1317-652
3173,KAG9259909.1,GTF2B,+,1317,653,1317-653
3174,KAG9259909.1,HBEGF,+,1317,670,1317-670
3175,KAG9259909.1,HDAC1,?,1317,677,1317-677
