,Source_ortolog,Target_ortolog,Interaction,ID_source,ID_target,Grupo_interaccion
8476,PPARG,GK,+,1302,662,1302-662
8477,PPARG,GK,+,1302,662,1302-662
8478,PPARG,GK,+,1302,662,1302-662
8479,PPARG,GK,+,1302,662,1302-662
8480,PPARG,GK,+,1302,662,1302-662
8481,PPARG,JAG1B,?,1302,859,1302-859
8482,PPARG,JAG1B,?,1302,859,1302-859
8483,PPARG,JAG1B,?,1302,859,1302-859
8484,PPARG,JAG1B,?,1302,859,1302-859
8485,PPARG,KLF4,?,1302,892,1302-892
8486,PPARG,KLF4,?,1302,892,1302-892
8487,PPARG,KLF4,?,1302,892,1302-892
8488,PPARG,KLF4,?,1302,892,1302-892
8489,PPARG,MMP9,-,1302,1038,1302-1038
8490,PPARG,MMP9,-,1302,1038,1302-1038
8491,PPARG,MMP9,-,1302,1038,1302-1038
8492,PPARG,MMP9,-,1302,1038,1302-1038
8493,PPARG,MYCB,-,1302,1060,1302-1060
8494,PPARG,MYCA,-,1302,1060,1302-1060
8495,PPARG,MYCB,-,1302,1060,1302-1060
8496,PPARG,MYCA,-,1302,1060,1302-1060
8497,PPARG,MYCB,-,1302,1060,1302-1060
8498,PPARG,MYCA,-,1302,1060,1302-1060
8499,PPARG,MYCB,-,1302,1060,1302-1060
8500,PPARG,MYCA,-,1302,1060,1302-1060
8501,PPARG,NR1H3,?,1302,1148,1302-1148
8502,PPARG,NR1H3,?,1302,1148,1302-1148
8503,PPARG,NR1H3,?,1302,1148,1302-1148
8504,PPARG,NR1H3,?,1302,1148,1302-1148
8505,PPARG,NR1H3,?,1302,1148,1302-1148
8506,PPARG,NR1H3,?,1302,1148,1302-1148
8507,PPARG,NR1H3,?,1302,1148,1302-1148
8508,PPARG,NR1H3,?,1302,1148,1302-1148
8509,PPARG,PDK2A,-,1302,1219,1302-1219
8510,PPARG,PDK4,-,1302,1219,1302-1219
8511,PPARG,PDK2A,-,1302,1219,1302-1219
8512,PPARG,PDK4,-,1302,1219,1302-1219
8513,PPARG,PDK2A,-,1302,1219,1302-1219
8514,PPARG,PDK4,-,1302,1219,1302-1219
8515,PPARG,PDK2A,-,1302,1219,1302-1219
8516,PPARG,PDK4,-,1302,1219,1302-1219
8517,PPARG,PLIN2,+,1302,1269,1302-1269
8518,PPARG,PLIN2,+,1302,1269,1302-1269
8519,PPARG,PLIN2,+,1302,1269,1302-1269
8520,PPARG,PLIN2,+,1302,1269,1302-1269
8521,PPARG,PLIN2,?,1302,1269,1302-1269
8522,PPARG,PLIN2,?,1302,1269,1302-1269
8523,PPARG,PLIN2,?,1302,1269,1302-1269
8524,PPARG,PLIN2,?,1302,1269,1302-1269
8525,PPARG,POU2F1B,+,1302,1292,1302-1292
8526,PPARG,POU2F1B,+,1302,1292,1302-1292
8527,PPARG,POU2F1B,+,1302,1292,1302-1292
8528,PPARG,POU2F1B,+,1302,1292,1302-1292
8529,PPARG,POU2F1B,+,1302,1292,1302-1292
8530,PPARG,POU2F1B,+,1302,1292,1302-1292
8531,PPARG,POU2F1B,+,1302,1292,1302-1292
8532,PPARG,POU2F1B,+,1302,1292,1302-1292
8533,PPARG,POU2F1B,+,1302,1292,1302-1292
8534,PPARG,POU2F1B,+,1302,1292,1302-1292
8535,PPARG,POU2F1B,+,1302,1292,1302-1292
8536,PPARG,POU2F1B,+,1302,1292,1302-1292
8537,PPARG,POU2F1B,+,1302,1292,1302-1292
8538,PPARG,POU2F1B,+,1302,1292,1302-1292
8539,PPARG,POU2F1B,+,1302,1292,1302-1292
8540,PPARG,POU2F1B,+,1302,1292,1302-1292
8541,PPARG,POU2F1B,+,1302,1292,1302-1292
8542,PPARG,POU2F1B,+,1302,1292,1302-1292
8543,PPARG,POU2F1B,+,1302,1292,1302-1292
8544,PPARG,POU2F1B,+,1302,1292,1302-1292
8545,PPARG,PTENA,+,1302,1338,1302-1338
8546,PPARG,PTENA,+,1302,1338,1302-1338
8547,PPARG,PTENB,+,1302,1338,1302-1338
8548,PPARG,PTENA,+,1302,1338,1302-1338
8549,PPARG,PTENA,+,1302,1338,1302-1338
8550,PPARG,PTENB,+,1302,1338,1302-1338
8551,PPARG,PTENA,+,1302,1338,1302-1338
8552,PPARG,PTENA,+,1302,1338,1302-1338
8553,PPARG,PTENB,+,1302,1338,1302-1338
8554,PPARG,PTENA,+,1302,1338,1302-1338
8555,PPARG,PTENA,+,1302,1338,1302-1338
8556,PPARG,PTENB,+,1302,1338,1302-1338
8557,PPARG,PTGS2B,+,1302,1347,1302-1347
8558,PPARG,PTGS2B,+,1302,1347,1302-1347
8559,PPARG,PTGS2B,+,1302,1347,1302-1347
8560,PPARG,PTGS2B,+,1302,1347,1302-1347
8561,PPARG,PTGS2B,-,1302,1347,1302-1347
8562,PPARG,PTGS2B,-,1302,1347,1302-1347
8563,PPARG,PTGS2B,-,1302,1347,1302-1347
8564,PPARG,PTGS2B,-,1302,1347,1302-1347
8565,PPARG,PTGS2B,?,1302,1347,1302-1347
8566,PPARG,PTGS2B,?,1302,1347,1302-1347
8567,PPARG,PTGS2B,?,1302,1347,1302-1347
8568,PPARG,PTGS2B,?,1302,1347,1302-1347
8569,PPARG,REN,-,1302,1390,1302-1390
8570,PPARG,REN,-,1302,1390,1302-1390
8571,PPARG,REN,-,1302,1390,1302-1390
8572,PPARG,REN,-,1302,1390,1302-1390
8573,PPARG,REN,?,1302,1390,1302-1390
8574,PPARG,REN,?,1302,1390,1302-1390
8575,PPARG,REN,?,1302,1390,1302-1390
8576,PPARG,REN,?,1302,1390,1302-1390
8577,PPARG,SAT1B,+,1302,1429,1302-1429
8578,PPARG,SAT1A.2,+,1302,1429,1302-1429
8579,PPARG,SAT1B,+,1302,1429,1302-1429
8580,PPARG,SAT1A.2,+,1302,1429,1302-1429
8581,PPARG,SAT1B,+,1302,1429,1302-1429
8582,PPARG,SAT1A.2,+,1302,1429,1302-1429
8583,PPARG,SAT1B,+,1302,1429,1302-1429
8584,PPARG,SAT1A.2,+,1302,1429,1302-1429
8585,PPARG,SAT1B,?,1302,1429,1302-1429
8586,PPARG,SAT1A.2,?,1302,1429,1302-1429
8587,PPARG,SAT1B,?,1302,1429,1302-1429
8588,PPARG,SAT1A.2,?,1302,1429,1302-1429
8589,PPARG,SAT1B,?,1302,1429,1302-1429
8590,PPARG,SAT1A.2,?,1302,1429,1302-1429
8591,PPARG,SAT1B,?,1302,1429,1302-1429
8592,PPARG,SAT1A.2,?,1302,1429,1302-1429
8593,PPARG,SERPINE1,?,1302,1445,1302-1445
8594,PPARG,SERPINE1,?,1302,1445,1302-1445
8595,PPARG,SERPINE1,?,1302,1445,1302-1445
8596,PPARG,SERPINE1,?,1302,1445,1302-1445
8597,PPARG,LOC103037103,-,1302,1495,1302-1495
8598,PPARG,LOC103037103,-,1302,1495,1302-1495
8599,PPARG,LOC103037103,-,1302,1495,1302-1495
8600,PPARG,LOC103037103,-,1302,1495,1302-1495
8601,PPARG,SLC5A5,+,1302,1504,1302-1504
8602,PPARG,SLC5A5,+,1302,1504,1302-1504
8603,PPARG,SLC5A5,+,1302,1504,1302-1504
8604,PPARG,SLC5A5,+,1302,1504,1302-1504
8605,PPARG,SLC5A5,+,1302,1504,1302-1504
8606,PPARG,SLC5A5,+,1302,1504,1302-1504
8607,PPARG,SLC5A5,+,1302,1504,1302-1504
8608,PPARG,SLC5A5,+,1302,1504,1302-1504
8609,PPARG,SLC9A1A,-,1302,1512,1302-1512
8610,PPARG,SLC9A1A,-,1302,1512,1302-1512
8611,PPARG,SLC9A1A,-,1302,1512,1302-1512
8612,PPARG,SLC9A1A,-,1302,1512,1302-1512
8613,PPARG,SOCS7,?,1302,1542,1302-1542
8614,PPARG,SOCS7,?,1302,1542,1302-1542
8615,PPARG,SOCS7,?,1302,1542,1302-1542
8616,PPARG,SOCS7,?,1302,1542,1302-1542
8617,PPARG,TG,-,1302,1659,1302-1659
8618,PPARG,TG,-,1302,1659,1302-1659
8619,PPARG,TG,-,1302,1659,1302-1659
8620,PPARG,TG,-,1302,1659,1302-1659
8621,PPARG,LOC103031342,?,1302,1694,1302-1694
8622,PPARG,LOC103031342,?,1302,1694,1302-1694
8623,PPARG,LOC103031342,?,1302,1694,1302-1694
8624,PPARG,LOC103031342,?,1302,1694,1302-1694
8625,PPARG,LOC103031342,?,1302,1694,1302-1694
8626,PPARG,LOC103031342,?,1302,1694,1302-1694
8627,PPARG,LOC103031342,?,1302,1694,1302-1694
8628,PPARG,LOC103031342,?,1302,1694,1302-1694
8629,PPARG,TP53,+,1302,1709,1302-1709
8630,PPARG,TP53,+,1302,1709,1302-1709
8631,PPARG,TP53,+,1302,1709,1302-1709
8632,PPARG,TP53,+,1302,1709,1302-1709
8633,PPARG,TP53,+,1302,1709,1302-1709
8634,PPARG,TP53,+,1302,1709,1302-1709
8635,PPARG,TP53,+,1302,1709,1302-1709
8636,PPARG,TP53,+,1302,1709,1302-1709
8637,PPARG,TP53,+,1302,1709,1302-1709
8638,PPARG,TP53,+,1302,1709,1302-1709
8639,PPARG,TP53,+,1302,1709,1302-1709
8640,PPARG,TP53,+,1302,1709,1302-1709
8641,PPARG,TP53,+,1302,1709,1302-1709
8642,PPARG,TP53,+,1302,1709,1302-1709
8643,PPARG,TP53,+,1302,1709,1302-1709
8644,PPARG,TP53,+,1302,1709,1302-1709
8645,PPARG,TSHR,-,1302,1735,1302-1735
8646,PPARG,TSHR,-,1302,1735,1302-1735
8647,PPARG,TSHR,-,1302,1735,1302-1735
8648,PPARG,TSHR,-,1302,1735,1302-1735
8649,PPARG,TXNIPA,?,1302,1742,1302-1742
8650,PPARG,TXNIPA,?,1302,1742,1302-1742
8651,PPARG,TXNIPA,?,1302,1742,1302-1742
8652,PPARG,TXNIPA,?,1302,1742,1302-1742
8653,PPARG,LOC103026744,+,1302,1760,1302-1760
8654,PPARG,LOC103026744,+,1302,1760,1302-1760
8655,PPARG,LOC103026744,+,1302,1760,1302-1760
8656,PPARG,LOC103026744,+,1302,1760,1302-1760
8657,PPARG,LOC103026744,+,1302,1760,1302-1760
8658,PPARG,LOC103026744,+,1302,1760,1302-1760
8659,PPARG,LOC103026744,+,1302,1760,1302-1760
8660,PPARG,LOC103026744,+,1302,1760,1302-1760
8661,PPARG,LOC103026744,+,1302,1760,1302-1760
8662,PPARG,LOC103026744,+,1302,1760,1302-1760
8663,PPARG,LOC103026744,+,1302,1760,1302-1760
8664,PPARG,LOC103026744,+,1302,1760,1302-1760
8665,PPARG,LOC103026744,+,1302,1760,1302-1760
8666,PPARG,LOC103026744,+,1302,1760,1302-1760
8667,PPARG,LOC103026744,+,1302,1760,1302-1760
8668,PPARG,LOC103026744,+,1302,1760,1302-1760
8669,PPARG,VLDLR,+,1302,1784,1302-1784
8670,PPARG,VLDLR,+,1302,1784,1302-1784
8671,PPARG,VLDLR,+,1302,1784,1302-1784
8672,PPARG,VLDLR,+,1302,1784,1302-1784
8673,PPARG,VLDLR,+,1302,1784,1302-1784
8674,PPARG,VLDLR,+,1302,1784,1302-1784
8675,PPARG,VLDLR,+,1302,1784,1302-1784
8676,PPARG,VLDLR,+,1302,1784,1302-1784
8677,PPARG,VLDLR,+,1302,1784,1302-1784
8678,PPARG,VLDLR,+,1302,1784,1302-1784
8679,PPARG,VLDLR,+,1302,1784,1302-1784
8680,PPARG,VLDLR,+,1302,1784,1302-1784
8681,PPARGC1A,ALDOB,+,1303,71,1303-71
8682,PPARGC1A,ALDOB,+,1303,71,1303-71
8683,PPARGC1A,LOC103027356,?,1303,393,1303-393
8684,PPARGC1A,LOC103025252,?,1303,393,1303-393
8685,PPARGC1A,LOC103027356,?,1303,393,1303-393
8686,PPARGC1A,LOC103025252,?,1303,393,1303-393
8687,PPARGC1A,LOC103040934,+,1303,401,1303-401
8688,PPARGC1A,LOC103040934,+,1303,401,1303-401
8689,PPARGC1A,MFN2,+,1303,1017,1303-1017
8690,PPARGC1A,MFN2,+,1303,1017,1303-1017
8691,PPARGC1A,MFN2,+,1303,1017,1303-1017
8692,PPARGC1A,MFN2,+,1303,1017,1303-1017
8693,PPARGC1A,MLYCD,?,1303,1029,1303-1029
8694,PPARGC1A,MLYCD,?,1303,1029,1303-1029
8695,PPARGC1A,OTC,+,1303,1180,1303-1180
8696,PPARGC1A,OTC,+,1303,1180,1303-1180
8697,PPARGC1A,PCK2,+,1303,1198,1303-1198
8698,PPARGC1A,PCK2,+,1303,1198,1303-1198
8699,PRDM1A,CIITA,-,1310,306,1310-306
8700,PRDM1A,CIITA,-,1310,306,1310-306
8701,PRDM1A,CIITA,-,1310,306,1310-306
8702,PRDM1A,CIITA,-,1310,306,1310-306
8703,PRDM1A,CIITA,-,1310,306,1310-306
8704,PRDM1A,CIITA,-,1310,306,1310-306
8705,PRDM1A,CIITA,-,1310,306,1310-306
8706,PRDM1A,CIITA,-,1310,306,1310-306
8707,PRDM1A,CIITA,-,1310,306,1310-306
8708,PRDM1A,CIITA,-,1310,306,1310-306
8709,PRDM1A,LMO2,-,1310,937,1310-937
8710,PRDM1A,LMO2,-,1310,937,1310-937
8711,PRDM1A,MYCB,-,1310,1060,1310-1060
8712,PRDM1A,MYCA,-,1310,1060,1310-1060
8713,PRDM1A,MYCB,-,1310,1060,1310-1060
8714,PRDM1A,MYCA,-,1310,1060,1310-1060
8715,PRDM1A,PCNA,?,1310,1199,1310-1199
8716,PRDM1A,PCNA,?,1310,1199,1310-1199
8717,PROX1A,CCNE1,+,1325,231,1325-231
8718,PROX1A,CDKN1BB,+,1325,275,1325-275
8719,PROX1A,LOC103040934,-,1325,401,1325-401
8720,PROX1A,NR1I2,-,1325,1150,1325-1150
8721,PROX1A,NR5A2,-,1325,1158,1325-1158
8722,PROX1A,RGS4,-,1325,1395,1325-1395
8723,PROX1A,SIX3A,+,1325,1471,1325-1471
8724,PTF1A,CEL.2,?,1339,285,1339-285
8725,PTF1A,LOC103038270,?,1339,285,1339-285
8726,PTTG1,CCNB1,+,1359,226,1359-226
8727,PTTG1,CCNB1,+,1359,226,1359-226
8728,PTTG1,CDC42L2,+,1359,258,1359-258
8729,PTTG1,CDC42,+,1359,258,1359-258
8730,PTTG1,CDC42,+,1359,258,1359-258
8731,PTTG1,CDK1,+,1359,268,1359-268
8732,PTTG1,DOCK1,+,1359,449,1359-449
8733,PTTG1,DOCK1,+,1359,449,1359-449
8734,PTTG1,FGF2,?,1359,569,1359-569
8735,PTTG1,ID3,+,1359,799,1359-799
8736,PTTG1,KDR,+,1359,882,1359-882
8737,PTTG1,LOC103029886,+,1359,922,1359-922
8738,PTTG1,MYCB,+,1359,1060,1359-1060
8739,PTTG1,MYCA,+,1359,1060,1359-1060
8740,PTTG1,MYCB,?,1359,1060,1359-1060
8741,PTTG1,MYCA,?,1359,1060,1359-1060
8742,PTTG1,RAC1A,+,1359,1363,1359-1363
8743,PTTG1,RAC3B,+,1359,1363,1359-1363
8744,PTTG1,RAC1B,+,1359,1363,1359-1363
8745,PTTG1,RAC1B,+,1359,1363,1359-1363
8746,PTTG1,RAC1B,+,1359,1363,1359-1363
8747,PTTG1,LOC103023101,+,1359,1423,1359-1423
8748,PTTG1,TIMP2A,-,1359,1674,1359-1674
8749,PURAA,ERBB2,?,1360,515,1360-515
8750,PURAA,PCNA,-,1360,1199,1360-1199
8751,RAD51,SP1,+,1366,1558,1366-1558
8752,RAD51,SP1,+,1366,1558,1366-1558
8753,RAD51,SP1,+,1366,1558,1366-1558
8754,RARAB,ABCC3,-,1371,10,1371-10
8755,RARAB,ABCC3,-,1371,10,1371-10
8756,RARAB,CCNA1,-,1371,224,1371-224
8757,RARAB,CDKN1D,+,1371,274,1371-274
8758,RARAB,CDKN1A,+,1371,274,1371-274
8759,RARAB,CDKN1A,+,1371,274,1371-274
8760,RARAB,CRABP1A,+,1371,332,1371-332
8761,RARAB,CRABP1B,+,1371,332,1371-332
8762,RARAB,LOC103031770,+,1371,339,1371-339
8763,RARAB,CRHB,+,1371,339,1371-339
8764,RARAB,LOC103046415,+,1371,377,1371-377
8765,RARAB,FGFBP1A,+,1371,574,1371-574
8766,RARAB,HCK,?,1371,709,1371-709
8767,RARAB,HSD17B2,+,1371,779,1371-779
8768,RARAB,HSD17B2,?,1371,779,1371-779
8769,RARAB,MAO,?,1371,973,1371-973
8770,RARAB,PLAUB,?,1371,1265,1371-1265
8771,RARAB,PRKCAB,+,1371,1316,1371-1316
8772,RARAB,PRKCAB,+,1371,1316,1371-1316
8773,RARAB,PRKCAA,+,1371,1316,1371-1316
8774,RARAB,RPTOR,?,1371,1412,1371-1412
8775,RARAB,RPTOR,?,1371,1412,1371-1412
8776,RARAB,RPTOR,?,1371,1412,1371-1412
8777,RARAB,RPTOR,?,1371,1412,1371-1412
8778,RARAB,RPTOR,?,1371,1412,1371-1412
8779,RARAB,RPTOR,?,1371,1412,1371-1412
8780,RARAB,RPTOR,?,1371,1412,1371-1412
8781,RARAB,RPTOR,?,1371,1412,1371-1412
8782,RARAB,RPTOR,?,1371,1412,1371-1412
8783,RARAB,SCDB,+,1371,1434,1371-1434
8784,RARAB,LOC103032943,+,1371,1434,1371-1434
8785,RARAB,THBD,+,1371,1670,1371-1670
8786,RARAB,THBD,?,1371,1670,1371-1670
8787,RARGA,BGLAP,+,1372,156,1372-156
8788,RARGA,BGLAP,+,1372,156,1372-156
8789,LOC103025997,BGLAP,+,1372,156,1372-156
8790,RARGA,LOC103038449,?,1372,386,1372-386
8791,RARGA,CDHR5B,?,1372,386,1372-386
8792,RARGA,LOC103038449,?,1372,386,1372-386
8793,RARGA,CDHR5B,?,1372,386,1372-386
8794,LOC103025997,LOC103038449,?,1372,386,1372-386
8795,LOC103025997,CDHR5B,?,1372,386,1372-386
8796,RARGA,THBD,?,1372,1670,1372-1670
8797,RARGA,THBD,?,1372,1670,1372-1670
8798,LOC103025997,THBD,?,1372,1670,1372-1670
8799,RB1,ATF2,?,1376,116,1376-116
8800,RB1,ATF2,?,1376,116,1376-116
8801,RB1,LOC103023785,?,1376,263,1376-263
8802,RB1,LOC103023785,?,1376,263,1376-263
8803,RB1,LOC103023785,?,1376,263,1376-263
8804,RB1,LOC103023785,?,1376,263,1376-263
8805,RB1,CDK1,?,1376,268,1376-268
8806,RB1,CDKN1D,+,1376,274,1376-274
8807,RB1,CDKN1A,+,1376,274,1376-274
8808,RB1,CDKN1A,+,1376,274,1376-274
8809,RB1,CDKN1D,-,1376,274,1376-274
8810,RB1,CDKN1A,-,1376,274,1376-274
8811,RB1,CDKN1A,-,1376,274,1376-274
8812,RB1,DHFR,-,1376,425,1376-425
8813,RB1,DNMT3AB,-,1376,447,1376-447
8814,RB1,DNMT3AB,-,1376,447,1376-447
8815,RB1,DNMT3AB,-,1376,447,1376-447
8816,RB1,DNMT3AB,-,1376,447,1376-447
8817,RB1,E2F1,-,1376,463,1376-463
8818,RB1,E2F1,?,1376,463,1376-463
8819,RB1,LOC103038273,-,1376,464,1376-464
8820,RB1,EBNA1BP2,+,1376,473,1376-473
8821,RB1,ELF1,?,1376,490,1376-490
8822,RB1,ELF1,?,1376,490,1376-490
8823,RB1,FOSAB,-,1376,590,1376-590
8824,RB1,FOSAB,?,1376,590,1376-590
8825,RB1,HBP1,?,1376,707,1376-707
8826,RB1,IGF1,?,1376,804,1376-804
8827,RB1,MAP3K5,?,1376,979,1376-979
8828,RB1,MAP3K5,?,1376,979,1376-979
8829,RB1,MYCB,-,1376,1060,1376-1060
8830,RB1,MYCA,-,1376,1060,1376-1060
8831,RB1,MYCB,?,1376,1060,1376-1060
8832,RB1,MYCA,?,1376,1060,1376-1060
8833,RB1,PCNA,-,1376,1199,1376-1199
8834,RB1,PPARG,?,1376,1302,1376-1302
8835,RB1,PPARG,?,1376,1302,1376-1302
8836,RB1,PPARG,?,1376,1302,1376-1302
8837,RB1,PPARG,?,1376,1302,1376-1302
8838,RB1,RB1,-,1376,1376,1376-1376
8839,RB1,SP1,?,1376,1558,1376-1558
8840,RB1,TFDP1A,-,1376,1655,1376-1655
8841,RB1,TFDP1A,-,1376,1655,1376-1655
8842,RB1,TGFBI,?,1376,1664,1376-1664
8843,RB1,TP53BP2A,?,1376,1711,1376-1711
8844,RB1,TP53BP2A,?,1376,1711,1376-1711
8845,RB1,TP53BP2A,?,1376,1711,1376-1711
8846,RB1,TP53BP2A,?,1376,1711,1376-1711
8847,RB1,TP53BP2A,?,1376,1711,1376-1711
8848,RB1,WRN,?,1376,1804,1376-1804
8849,RB1CC1,RB1,+,1377,1376,1377-1376
8850,RB1CC1,RB1,+,1377,1376,1377-1376
8851,RB1CC1,RB1,?,1377,1376,1377-1376
8852,RB1CC1,RB1,?,1377,1376,1377-1376
8853,RBB4L,LOC103023785,-,1378,263,1378-263
8854,RBB4L,LOC103023785,-,1378,263,1378-263
8855,RBB4L,LOC103023785,-,1378,263,1378-263
8856,RBB4L,LOC103023785,-,1378,263,1378-263
8857,RBB4L,LOC103023785,-,1378,263,1378-263
8858,RBB4L,LOC103023785,-,1378,263,1378-263
8859,RBB4L,LOC103023785,-,1378,263,1378-263
8860,RBB4L,LOC103023785,-,1378,263,1378-263
8861,RBL2,DNMT3BB.1,-,1379,448,1379-448
8862,RBL2,DNMT3BB.1,-,1379,448,1379-448
8863,RBL2,DNMT3BB.1,-,1379,448,1379-448
8864,RBL2,DNMT3BB.1,-,1379,448,1379-448
8865,RBL2,E2F4,?,1379,465,1379-465
8866,RBL2,E2F4,?,1379,465,1379-465
8867,RBL2,E2F4,?,1379,465,1379-465
8868,RBL2,E2F4,?,1379,465,1379-465
8869,RBL2,RAD51,-,1379,1366,1379-1366
8870,RBL2,RAD51,-,1379,1366,1379-1366
8871,RBL2,RAD51,-,1379,1366,1379-1366
8872,RBL2,RAD51,-,1379,1366,1379-1366
8873,RBL2,RAD51,-,1379,1366,1379-1366
8874,RBL2,RAD51,-,1379,1366,1379-1366
8875,RBPJA,SI:CH73-217N20.1,?,1380,331,1380-331
8876,RBPJB,SI:CH73-217N20.1,?,1380,331,1380-331
8877,RBPJB,SI:CH73-217N20.1,?,1380,331,1380-331
8878,RBPJA,PTENA,-,1380,1338,1380-1338
8879,RBPJA,PTENA,-,1380,1338,1380-1338
8880,RBPJA,PTENB,-,1380,1338,1380-1338
8881,RBPJB,PTENA,-,1380,1338,1380-1338
8882,RBPJB,PTENA,-,1380,1338,1380-1338
8883,RBPJB,PTENB,-,1380,1338,1380-1338
8884,RBPJB,PTENA,-,1380,1338,1380-1338
8885,RBPJB,PTENA,-,1380,1338,1380-1338
8886,RBPJB,PTENB,-,1380,1338,1380-1338
8887,RELA,ABCA1A,-,1387,3,1387-3
8888,RELA,ABCA1A,-,1387,3,1387-3
8889,RELA,ABCA1B,-,1387,3,1387-3
8890,RELA,ABCA1B,-,1387,3,1387-3
8891,RELA,ABCA1B,-,1387,3,1387-3
8892,RELA,ABCA1B,-,1387,3,1387-3
8893,RELA,ABCB4,+,1387,5,1387-5
8894,RELA,ABCB4,?,1387,5,1387-5
8895,RELA,ABCG2D,+,1387,13,1387-13
8896,RELA,ABCG2A,+,1387,13,1387-13
8897,RELA,ADORA1B,+,1387,50,1387-50
8898,RELA,ADORA2AB,?,1387,51,1387-51
8899,RELA,AGT,?,1387,57,1387-57
8900,RELA,LOC103026930,-,1387,66,1387-66
8901,RELA,AKT1,-,1387,66,1387-66
8902,RELA,ALOX5A,-,1387,76,1387-76
8903,RELA,LOC103039025,?,1387,77,1387-77
8904,RELA,BCL2B,+,1387,149,1387-149
8905,RELA,BCL2A,+,1387,149,1387-149
8906,RELA,BCL2B,-,1387,149,1387-149
8907,RELA,BCL2A,-,1387,149,1387-149
8908,RELA,BCL2B,?,1387,149,1387-149
8909,RELA,BCL2A,?,1387,149,1387-149
8910,RELA,BCL2L11,-,1387,150,1387-150
8911,RELA,BDKRB1,?,1387,152,1387-152
8912,RELA,BGNA,+,1387,157,1387-157
8913,RELA,BGNB,+,1387,157,1387-157
8914,RELA,BGNB,+,1387,157,1387-157
8915,RELA,BHMT,-,1387,161,1387-161
8916,RELA,BIRC2,+,1387,162,1387-162
8917,RELA,BIRC2,+,1387,162,1387-162
8918,RELA,BIRC2,+,1387,162,1387-162
8919,RELA,BIRC2,-,1387,162,1387-162
8920,RELA,BIRC2,-,1387,162,1387-162
8921,RELA,BIRC2,-,1387,162,1387-162
8922,RELA,BIRC2,?,1387,162,1387-162
8923,RELA,BIRC2,?,1387,162,1387-162
8924,RELA,BIRC2,?,1387,162,1387-162
8925,RELA,BIRC2,+,1387,163,1387-163
8926,RELA,BIRC2,+,1387,163,1387-163
8927,RELA,BIRC2,+,1387,163,1387-163
8928,RELA,BIRC2,-,1387,163,1387-163
8929,RELA,BIRC2,-,1387,163,1387-163
8930,RELA,BIRC2,-,1387,163,1387-163
8931,RELA,BIRC2,?,1387,163,1387-163
8932,RELA,BIRC2,?,1387,163,1387-163
8933,RELA,BIRC2,?,1387,163,1387-163
8934,RELA,BMP2B,+,1387,167,1387-167
8935,RELA,BMP2A,+,1387,167,1387-167
8936,RELA,BRCA2,+,1387,172,1387-172
8937,RELA,BRCA2,+,1387,172,1387-172
8938,RELA,BTG2,?,1387,182,1387-182
8939,RELA,CARM1,?,1387,199,1387-199
8940,RELA,CARM1,?,1387,199,1387-199
8941,RELA,CASP3B,?,1387,203,1387-203
8942,RELA,CASP3A,?,1387,203,1387-203
8943,RELA,CCKB,?,1387,215,1387-215
8944,RELA,LOC111195825,+,1387,216,1387-216
8945,RELA,LOC111195825,?,1387,216,1387-216
8946,RELA,LOC111195854,?,1387,217,1387-217
8947,RELA,LOC111191212,?,1387,217,1387-217
8948,RELA,LOC111191212,?,1387,217,1387-217
8949,RELA,LOC111191212,?,1387,217,1387-217
8950,RELA,CCL19A.1,?,1387,218,1387-218
8951,RELA,CCL19B,?,1387,218,1387-218
8952,RELA,CCL20A.3,+,1387,219,1387-219
8953,RELA,CCL20A.3,?,1387,219,1387-219
8954,RELA,LOC103039881,+,1387,222,1387-222
8955,RELA,LOC103039881,?,1387,222,1387-222
8956,RELA,LOC111191210,?,1387,223,1387-223
8957,RELA,CCNB1,+,1387,226,1387-226
8958,RELA,CCNB1,+,1387,226,1387-226
8959,RELA,CCNB1,?,1387,226,1387-226
8960,RELA,CCNB1,?,1387,226,1387-226
8961,RELA,CCND1,+,1387,229,1387-229
8962,RELA,CCND1,-,1387,229,1387-229
8963,RELA,CCND1,?,1387,229,1387-229
8964,RELA,CCND2A,+,1387,230,1387-230
8965,RELA,LOC111193413,+,1387,235,1387-235
8966,RELA,LOC111193412,?,1387,237,1387-237
8967,RELA,LOC111193414,?,1387,237,1387-237
8968,RELA,CCR7,+,1387,239,1387-239
8969,RELA,CCR7,+,1387,239,1387-239
8970,RELA,CCR7,?,1387,239,1387-239
8971,RELA,CCR7,?,1387,239,1387-239
8972,RELA,LOC103029242,?,1387,247,1387-247
8973,RELA,LOC125780995,?,1387,247,1387-247
8974,RELA,LOC111190374,+,1387,248,1387-248
8975,RELA,LOC111190374,?,1387,248,1387-248
8976,RELA,LOC103041163,+,1387,249,1387-249
8977,RELA,LOC103023785,+,1387,263,1387-263
8978,RELA,LOC103023785,+,1387,263,1387-263
8979,RELA,LOC103023785,+,1387,263,1387-263
8980,RELA,LOC103023785,+,1387,263,1387-263
8981,RELA,CDK4,+,1387,271,1387-271
8982,RELA,CDK6,+,1387,273,1387-273
8983,RELA,CDKN1D,+,1387,274,1387-274
8984,RELA,CDKN1A,+,1387,274,1387-274
8985,RELA,CDKN1A,+,1387,274,1387-274
8986,RELA,CDKN1D,-,1387,274,1387-274
8987,RELA,CDKN1A,-,1387,274,1387-274
8988,RELA,CDKN1A,-,1387,274,1387-274
8989,RELA,LOC103047016,+,1387,292,1387-292
