Source_ortolog,Target_ortolog,Interaction,ID_source,ID_target,Grupo_interaccion
MEIS2A,LHX6A,?,906,64,906-64
MEIS2A,LHX6B,?,906,64,906-64
MEIS2A,LHX6A,?,906,64,906-64
MEIS2A,LHX8A,?,906,64,906-64
MEIS2A,LHX8A,?,906,64,906-64
MEIS2A,LHX8A,?,906,64,906-64
MEIS2A,LHX6A,?,906,64,906-64
MEIS2A,LHX6A,?,906,64,906-64
MEIS2A,LHX6B,?,906,64,906-64
MEIS2A,LHX6A,?,906,64,906-64
MEIS2A,LHX8A,?,906,64,906-64
MEIS2A,LHX8A,?,906,64,906-64
MEIS2A,LHX8A,?,906,64,906-64
MEIS2A,LHX6A,?,906,64,906-64
MEIS2A,LHX6A,?,906,64,906-64
MEIS2A,LHX6B,?,906,64,906-64
MEIS2A,LHX6A,?,906,64,906-64
MEIS2A,LHX8A,?,906,64,906-64
MEIS2A,LHX8A,?,906,64,906-64
MEIS2A,LHX8A,?,906,64,906-64
MEIS2A,LHX6A,?,906,64,906-64
MEIS2A,LHX6A,?,906,64,906-64
MEIS2A,LHX6B,?,906,64,906-64
MEIS2A,LHX6A,?,906,64,906-64
MEIS2A,LHX8A,?,906,64,906-64
MEIS2A,LHX8A,?,906,64,906-64
MEIS2A,LHX8A,?,906,64,906-64
MEIS2A,LHX6A,?,906,64,906-64
MEIS2A,LHX6A,?,906,64,906-64
MEIS2A,LHX6B,?,906,64,906-64
MEIS2A,LHX6A,?,906,64,906-64
MEIS1B,NFKBIAA,?,906,114,906-114
MEIS1B,NFKBIAA,?,906,114,906-114
MEIS2A,NFKBIAA,?,906,114,906-114
MEIS2A,NFKBIAA,?,906,114,906-114
MEIS2A,NFKBIAA,?,906,114,906-114
MEIS2A,NFKBIAA,?,906,114,906-114
MEIS2A,NFKBIAA,?,906,114,906-114
MEIS2A,NFKBIAA,?,906,114,906-114
MEIS2A,NFKBIAA,?,906,114,906-114
MEIS2A,NFKBIAA,?,906,114,906-114
MEIS2A,NFKBIAA,?,906,114,906-114
MEIS2A,NFKBIAA,?,906,114,906-114
MEIS1B,LOC103040430,?,906,134,906-134
MEIS1B,LOC103040430,?,906,134,906-134
MEIS2A,LOC103040430,?,906,134,906-134
MEIS2A,LOC103040430,?,906,134,906-134
MEIS2A,LOC103040430,?,906,134,906-134
MEIS2A,LOC103040430,?,906,134,906-134
MEIS2A,LOC103040430,?,906,134,906-134
MEIS2A,LOC103040430,?,906,134,906-134
MEIS2A,LOC103040430,?,906,134,906-134
MEIS2A,LOC103040430,?,906,134,906-134
MEIS2A,LOC103040430,?,906,134,906-134
MEIS2A,LOC103040430,?,906,134,906-134
MEIS1B,ZGC:174356,?,906,259,906-259
MEIS1B,ZGC:174356,?,906,259,906-259
MEIS2A,ZGC:174356,?,906,259,906-259
MEIS2A,ZGC:174356,?,906,259,906-259
MEIS2A,ZGC:174356,?,906,259,906-259
MEIS2A,ZGC:174356,?,906,259,906-259
MEIS2A,ZGC:174356,?,906,259,906-259
MEIS2A,ZGC:174356,?,906,259,906-259
MEIS2A,ZGC:174356,?,906,259,906-259
MEIS2A,ZGC:174356,?,906,259,906-259
MEIS2A,ZGC:174356,?,906,259,906-259
MEIS2A,ZGC:174356,?,906,259,906-259
MEIS1B,NOS1APA,?,906,408,906-408
MEIS1B,SI:DKEY-34E4.1,?,906,408,906-408
MEIS1B,NOS1APA,?,906,408,906-408
MEIS1B,NOS1APA,?,906,408,906-408
MEIS1B,NOS1APA,?,906,408,906-408
MEIS1B,SI:DKEY-34E4.1,?,906,408,906-408
MEIS1B,NOS1APA,?,906,408,906-408
MEIS1B,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,SI:DKEY-34E4.1,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,SI:DKEY-34E4.1,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,SI:DKEY-34E4.1,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,SI:DKEY-34E4.1,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,SI:DKEY-34E4.1,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,SI:DKEY-34E4.1,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,SI:DKEY-34E4.1,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,SI:DKEY-34E4.1,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,SI:DKEY-34E4.1,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,SI:DKEY-34E4.1,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS2A,NOS1APA,?,906,408,906-408
MEIS1B,PI15A,?,906,553,906-553
MEIS1B,PI15A,?,906,553,906-553
MEIS2A,PI15A,?,906,553,906-553
MEIS2A,PI15A,?,906,553,906-553
MEIS2A,PI15A,?,906,553,906-553
MEIS2A,PI15A,?,906,553,906-553
MEIS2A,PI15A,?,906,553,906-553
MEIS2A,PI15A,?,906,553,906-553
MEIS2A,PI15A,?,906,553,906-553
MEIS2A,PI15A,?,906,553,906-553
MEIS2A,PI15A,?,906,553,906-553
MEIS2A,PI15A,?,906,553,906-553
MEIS1B,ABCF2B,?,906,578,906-578
MEIS1B,ABCF2B,?,906,578,906-578
MEIS1B,ABCF2A,?,906,578,906-578
MEIS1B,ABCF2B,?,906,578,906-578
MEIS1B,ABCF2B,?,906,578,906-578
MEIS1B,ABCF2A,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2A,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2A,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2A,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2A,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2A,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2A,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2A,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2A,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2A,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2B,?,906,578,906-578
MEIS2A,ABCF2A,?,906,578,906-578
MEIS1B,LOC103028717,?,906,584,906-584
MEIS1B,LOC103028717,?,906,584,906-584
MEIS1B,IMPA2,?,906,584,906-584
MEIS1B,IMPA1,?,906,584,906-584
MEIS1B,LOC103028717,?,906,584,906-584
MEIS1B,LOC103028717,?,906,584,906-584
MEIS1B,IMPA2,?,906,584,906-584
MEIS1B,IMPA1,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,IMPA2,?,906,584,906-584
MEIS2A,IMPA1,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,IMPA2,?,906,584,906-584
MEIS2A,IMPA1,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,IMPA2,?,906,584,906-584
MEIS2A,IMPA1,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,IMPA2,?,906,584,906-584
MEIS2A,IMPA1,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,IMPA2,?,906,584,906-584
MEIS2A,IMPA1,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,IMPA2,?,906,584,906-584
MEIS2A,IMPA1,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,IMPA2,?,906,584,906-584
MEIS2A,IMPA1,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,IMPA2,?,906,584,906-584
MEIS2A,IMPA1,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,IMPA2,?,906,584,906-584
MEIS2A,IMPA1,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,LOC103028717,?,906,584,906-584
MEIS2A,IMPA2,?,906,584,906-584
MEIS2A,IMPA1,?,906,584,906-584
MEIS1B,GPC6A,?,906,676,906-676
MEIS1B,GPC6A,?,906,676,906-676
MEIS2A,GPC6A,?,906,676,906-676
MEIS2A,GPC6A,?,906,676,906-676
MEIS2A,GPC6A,?,906,676,906-676
MEIS2A,GPC6A,?,906,676,906-676
MEIS2A,GPC6A,?,906,676,906-676
MEIS2A,GPC6A,?,906,676,906-676
MEIS2A,GPC6A,?,906,676,906-676
MEIS2A,GPC6A,?,906,676,906-676
MEIS2A,GPC6A,?,906,676,906-676
MEIS2A,GPC6A,?,906,676,906-676
MEIS1B,GPC6A,?,906,709,906-709
MEIS1B,GPC6A,?,906,709,906-709
MEIS2A,GPC6A,?,906,709,906-709
MEIS2A,GPC6A,?,906,709,906-709
MEIS2A,GPC6A,?,906,709,906-709
MEIS2A,GPC6A,?,906,709,906-709
MEIS2A,GPC6A,?,906,709,906-709
MEIS2A,GPC6A,?,906,709,906-709
MEIS2A,GPC6A,?,906,709,906-709
MEIS2A,GPC6A,?,906,709,906-709
MEIS2A,GPC6A,?,906,709,906-709
MEIS2A,GPC6A,?,906,709,906-709
MEIS1B,HDLBPA,?,906,722,906-722
MEIS1B,HDLBPA,?,906,722,906-722
MEIS1B,HDLBPB,?,906,722,906-722
MEIS1B,HDLBPA,?,906,722,906-722
MEIS1B,HDLBPA,?,906,722,906-722
MEIS1B,HDLBPB,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPB,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPB,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPB,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPB,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPB,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPB,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPB,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPB,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPB,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPA,?,906,722,906-722
MEIS2A,HDLBPB,?,906,722,906-722
MEIS1B,TFDP2,?,906,721,906-721
MEIS1B,TFDP2,?,906,721,906-721
MEIS1B,TFDP1B,?,906,721,906-721
MEIS1B,TFDP2,?,906,721,906-721
MEIS1B,TFDP2,?,906,721,906-721
MEIS1B,TFDP1B,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP1B,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP1B,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP1B,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP1B,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP1B,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP1B,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP1B,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP1B,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP1B,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP2,?,906,721,906-721
MEIS2A,TFDP1B,?,906,721,906-721
MEIS1B,LOC103033313,?,906,795,906-795
MEIS1B,LOC103028275,?,906,795,906-795
MEIS1B,PPP1CB,?,906,795,906-795
MEIS1B,LOC103033313,?,906,795,906-795
MEIS1B,LOC103028275,?,906,795,906-795
MEIS1B,PPP1CB,?,906,795,906-795
MEIS2A,LOC103033313,?,906,795,906-795
MEIS2A,LOC103028275,?,906,795,906-795
MEIS2A,PPP1CB,?,906,795,906-795
MEIS2A,LOC103033313,?,906,795,906-795
MEIS2A,LOC103028275,?,906,795,906-795
MEIS2A,PPP1CB,?,906,795,906-795
MEIS2A,LOC103033313,?,906,795,906-795
MEIS2A,LOC103028275,?,906,795,906-795
MEIS2A,PPP1CB,?,906,795,906-795
MEIS2A,LOC103033313,?,906,795,906-795
MEIS2A,LOC103028275,?,906,795,906-795
MEIS2A,PPP1CB,?,906,795,906-795
MEIS2A,LOC103033313,?,906,795,906-795
MEIS2A,LOC103028275,?,906,795,906-795
MEIS2A,PPP1CB,?,906,795,906-795
MEIS2A,LOC103033313,?,906,795,906-795
MEIS2A,LOC103028275,?,906,795,906-795
MEIS2A,PPP1CB,?,906,795,906-795
MEIS2A,LOC103033313,?,906,795,906-795
MEIS2A,LOC103028275,?,906,795,906-795
MEIS2A,PPP1CB,?,906,795,906-795
MEIS2A,LOC103033313,?,906,795,906-795
MEIS2A,LOC103028275,?,906,795,906-795
MEIS2A,PPP1CB,?,906,795,906-795
MEIS2A,LOC103033313,?,906,795,906-795
MEIS2A,LOC103028275,?,906,795,906-795
MEIS2A,PPP1CB,?,906,795,906-795
MEIS2A,LOC103033313,?,906,795,906-795
MEIS2A,LOC103028275,?,906,795,906-795
MEIS2A,PPP1CB,?,906,795,906-795
MEIS1B,OXSR1B,?,906,802,906-802
MEIS1B,OXSR1B,?,906,802,906-802
MEIS1B,STK39,?,906,802,906-802
MEIS1B,STK39,?,906,802,906-802
MEIS1B,OXSR1B,?,906,802,906-802
MEIS1B,OXSR1B,?,906,802,906-802
MEIS1B,STK39,?,906,802,906-802
MEIS1B,STK39,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,OXSR1B,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS2A,STK39,?,906,802,906-802
MEIS1B,PTBP1A,?,906,873,906-873
MEIS1B,PTBP1A,?,906,873,906-873
MEIS1B,PTBP2A,?,906,873,906-873
MEIS1B,PTBP1B,?,906,873,906-873
MEIS1B,PTBP3,?,906,873,906-873
MEIS1B,PTBP3,?,906,873,906-873
MEIS1B,PTBP3,?,906,873,906-873
MEIS1B,PTBP3,?,906,873,906-873
MEIS1B,PTBP2B,?,906,873,906-873
MEIS1B,PTBP2A,?,906,873,906-873
MEIS1B,PTBP2A,?,906,873,906-873
MEIS1B,PTBP2B,?,906,873,906-873
MEIS1B,PTBP1A,?,906,873,906-873
MEIS1B,PTBP1A,?,906,873,906-873
MEIS1B,PTBP2A,?,906,873,906-873
MEIS1B,PTBP1B,?,906,873,906-873
MEIS1B,PTBP3,?,906,873,906-873
MEIS1B,PTBP3,?,906,873,906-873
MEIS1B,PTBP3,?,906,873,906-873
MEIS1B,PTBP3,?,906,873,906-873
MEIS1B,PTBP2B,?,906,873,906-873
MEIS1B,PTBP2A,?,906,873,906-873
MEIS1B,PTBP2A,?,906,873,906-873
MEIS1B,PTBP2B,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP1B,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP1B,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP1B,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP1B,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP1B,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP1B,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP1B,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP1B,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP1B,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP1A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP1B,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP3,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2A,?,906,873,906-873
MEIS2A,PTBP2B,?,906,873,906-873
MEIS1B,QKIA,?,906,890,906-890
MEIS1B,QKIA,?,906,890,906-890
MEIS1B,QKI2,?,906,890,906-890
MEIS1B,LOC103026410,?,906,890,906-890
MEIS1B,QKIA,?,906,890,906-890
MEIS1B,QKI2,?,906,890,906-890
MEIS1B,QKIA,?,906,890,906-890
MEIS1B,QKIA,?,906,890,906-890
MEIS1B,QKIA,?,906,890,906-890
MEIS1B,QKI2,?,906,890,906-890
MEIS1B,LOC103026410,?,906,890,906-890
MEIS1B,QKIA,?,906,890,906-890
MEIS1B,QKI2,?,906,890,906-890
MEIS1B,QKIA,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKI2,?,906,890,906-890
MEIS2A,LOC103026410,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKI2,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKI2,?,906,890,906-890
MEIS2A,LOC103026410,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKI2,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKI2,?,906,890,906-890
MEIS2A,LOC103026410,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKI2,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKI2,?,906,890,906-890
MEIS2A,LOC103026410,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKI2,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKI2,?,906,890,906-890
MEIS2A,LOC103026410,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKI2,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKI2,?,906,890,906-890
MEIS2A,LOC103026410,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
MEIS2A,QKI2,?,906,890,906-890
MEIS2A,QKIA,?,906,890,906-890
