,Source,Target,Interaction
4763,KAG9263807.1,KAG9281684.1,?
4764,KAG9263807.1,KAG9270507.1,?
4765,KAG9263807.1,KAG9263807.1,?
4766,KAG9263807.1,KAG9283215.1,+
4767,KAG9263807.1,KAG9283215.1,-
4768,KAG9263807.1,KAG9283215.1,?
4771,KAG9263807.1,KAG9260926.1,+
4773,KAG9263807.1,KAG9261998.1,+
4774,KAG9263807.1,KAG9264903.1,+
4775,KAG9263807.1,KAG9264903.1,?
4777,KAG9263807.1,KAG9265281.1,+
4778,KAG9263807.1,KAG9280797.1,+
4780,KAG9263807.1,KAG9280525.1,?
4781,KAG9263807.1,KAG9268802.1,?
4783,KAG9263807.1,KAG9275584.1,?
4784,KAG9263807.1,KAG9280205.1,+
4785,KAG9263807.1,KAG9261124.1,?
4786,KAG9263807.1,KAG9283380.1,?
4788,KAG9263807.1,KAG9264501.1,?
4791,KAG9263807.1,KAG9275434.1,+
4795,KAG9263807.1,KAG9279336.1,?
4796,KAG9263807.1,KAG9277825.1,?
4797,KAG9263807.1,KAG9282373.1,+
4799,KAG9263807.1,KAG9279320.1,?
4800,KAG9263807.1,KAG9268245.1,+
4801,KAG9263807.1,KAG9267703.1,+
4802,KAG9263807.1,KAG9267703.1,-
4803,KAG9263807.1,KAG9263264.1,+
4804,KAG9263807.1,KAG9281928.1,?
4805,KAG9263807.1,KAG9281778.1,+
4806,KAG9263807.1,KAG9266686.1,?
4807,KAG9263807.1,KAG9282614.1,+
4808,KAG9263807.1,KAG9282614.1,-
4809,KAG9263807.1,KAG9282614.1,?
4810,KAG9263807.1,KAG9280733.1,+
4811,KAG9263807.1,KAG9275334.1,?
4812,KAG9263807.1,KAG9276303.1,?
4813,KAG9263807.1,KAG9269348.1,-
4814,KAG9263807.1,KAG9277267.1,+
4815,KAG9263807.1,KAG9273741.1,+
4816,KAG9263807.1,KAG9279703.1,?
4823,KAG9263807.1,KAG9282960.1,+
4824,KAG9263807.1,KAG9274257.1,+
4825,KAG9263807.1,KAG9274257.1,-
4827,KAG9263807.1,KAG9282593.1,+
4828,KAG9263807.1,KAG9271331.1,?
4829,KAG9263807.1,KAG9269893.1,+
4830,KAG9263807.1,KAG9269893.1,?
4831,KAG9263807.1,KAG9267911.1,?
4832,KAG9263807.1,KAG9282917.1,+
4833,KAG9263807.1,KAG9282917.1,?
4834,KAG9263807.1,KAG9272147.1,?
4835,KAG9263807.1,KAG9271714.1,?
4836,KAG9263807.1,KAG9271508.1,+
4837,KAG9263807.1,KAG9283745.1,?
4838,KAG9263807.1,KAG9279319.1,?
4839,KAG9263807.1,KAG9279324.1,?
4840,KAG9263807.1,KAG9275460.1,?
4842,KAG9263807.1,KAG9281482.1,?
4848,KAG9263807.1,KAG9279792.1,?
4849,KAG9263807.1,KAG9265568.1,?
4850,KAG9263807.1,KAG9282552.1,-
4853,KAG9263807.1,KAG9262273.1,+
4854,KAG9263807.1,KAG9259676.1,+
4855,KAG9263807.1,KAG9259676.1,-
4857,KAG9263807.1,KAG9270200.1,?
4858,KAG9263807.1,KAG9261950.1,?
4859,KAG9263807.1,KAG9264931.1,+
4860,KAG9263807.1,KAG9264931.1,?
4861,KAG9263807.1,KAG9275059.1,+
4862,KAG9263807.1,KAG9275059.1,?
4864,KAG9263807.1,KAG9261455.1,+
4865,KAG9263807.1,KAG9261455.1,?
4867,KAG9263807.1,KAG9269712.1,?
4868,KAG9263807.1,KAG9283461.1,+
4869,KAG9263807.1,KAG9283461.1,-
4870,KAG9263807.1,KAG9283461.1,?
4871,KAG9263807.1,KAG9271156.1,?
4872,KAG9263807.1,KAG9262847.1,?
4877,KAG9263807.1,KAG9261949.1,+
4878,KAG9263807.1,KAG9261949.1,-
4879,KAG9263807.1,KAG9261949.1,?
4880,KAG9263807.1,KAG9283928.1,?
4881,KAG9263807.1,KAG9276761.1,?
4883,KAG9263807.1,KAG9276064.1,+
4884,KAG9263807.1,KAG9273750.1,+
4885,KAG9263807.1,KAG9273750.1,?
4886,KAG9263807.1,KAG9278337.1,+
4887,KAG9263807.1,KAG9278337.1,-
4888,KAG9263807.1,KAG9278337.1,?
4889,KAG9263807.1,KAG9272994.1,?
4890,KAG9263807.1,KAG9271989.1,?
4891,KAG9263807.1,KAG9272543.1,+
4892,KAG9263807.1,KAG9272543.1,-
4893,KAG9263807.1,KAG9272543.1,?
4894,KAG9263807.1,KAG9282887.1,-
4895,KAG9263807.1,KAG9282887.1,?
4897,KAG9275553.1,KAG9271954.1,+
4898,KAG9275553.1,KAG9279787.1,+
4899,KAG9275553.1,KAG9282821.1,-
4901,KAG9275553.1,KAG9280635.1,+
4906,KAG9283215.1,KAG9273764.1,-
4910,KAG9283215.1,KAG9262952.1,-
4913,KAG9283215.1,KAG9270760.1,?
4914,KAG9283215.1,KAG9263807.1,+
4915,KAG9283215.1,KAG9263807.1,-
4916,KAG9283215.1,KAG9263807.1,?
4917,KAG9283215.1,KAG9264903.1,-
4918,KAG9283215.1,KAG9275911.1,+
4919,KAG9283215.1,KAG9259909.1,+
4920,KAG9283215.1,KAG9259909.1,-
4921,KAG9283215.1,KAG9259909.1,?
4923,KAG9283215.1,KAG9283461.1,-
4927,KAG9265651.1,KAG9282715.1,+
4928,KAG9270773.1,KAG9283635.1,?
4929,KAG9270773.1,KAG9271703.1,+
4930,KAG9270773.1,KAG9271954.1,+
4931,KAG9270773.1,KAG9280827.1,+
4935,KAG9270773.1,KAG9274501.1,+
4936,KAG9270773.1,KAG9277794.1,+
4937,KAG9270773.1,KAG9277794.1,?
4938,KAG9270773.1,KAG9266328.1,?
4939,KAG9270773.1,KAG9280088.1,?
4940,KAG9270773.1,KAG9264411.1,+
4942,KAG9270773.1,KAG9281622.1,?
4943,KAG9270773.1,KAG9282351.1,?
4944,KAG9270773.1,KAG9270299.1,+
4945,KAG9270773.1,KAG9270299.1,?
4946,KAG9270773.1,KAG9269493.1,+
4947,KAG9270773.1,KAG9272672.1,?
4948,KAG9270773.1,KAG9271460.1,+
4949,KAG9270773.1,KAG9278646.1,?
4950,KAG9280220.1,KAG9283635.1,?
4951,KAG9280220.1,KAG9271954.1,+
4952,KAG9280220.1,KAG9280827.1,+
4954,KAG9280220.1,KAG9282293.1,?
4955,KAG9280220.1,KAG9274501.1,+
4956,KAG9280220.1,KAG9266328.1,?
4957,KAG9280220.1,KAG9280088.1,?
4959,KAG9280220.1,KAG9282351.1,?
4960,KAG9280220.1,KAG9269493.1,+
4961,KAG9280220.1,KAG9272672.1,?
4962,KAG9280220.1,KAG9278646.1,?
4963,KAG9280220.1,KAG9280804.1,+
4964,KAG9279816.1,KAG9283635.1,?
4965,KAG9279816.1,KAG9271954.1,+
4966,KAG9279816.1,KAG9280827.1,+
4968,KAG9279816.1,KAG9276046.1,?
4969,KAG9279816.1,KAG9282293.1,?
4970,KAG9279816.1,KAG9274501.1,+
4971,KAG9279816.1,KAG9266328.1,?
4972,KAG9279816.1,KAG9280088.1,?
4974,KAG9279816.1,KAG9282351.1,?
4975,KAG9279816.1,KAG9269493.1,+
4976,KAG9279816.1,KAG9272672.1,?
4977,KAG9262412.1,KAG9280174.1,+
4978,KAG9262412.1,KAG9280174.1,-
4979,KAG9262412.1,KAG9277258.1,-
4980,KAG9262412.1,KAG9271095.1,+
4981,KAG9268519.1,KAG9280300.1,?
4982,KAG9268519.1,KAG9275421.1,-
4986,KAG9268519.1,KAG9260423.1,?
4987,KAG9268519.1,KAG9278646.1,-
4989,KAG9275311.1,KAG9272198.1,?
4990,KAG9281234.1,KAG9263822.1,?
4991,KAG9281234.1,KAG9268659.1,-
4992,KAG9281234.1,KAG9274794.1,-
4993,KAG9281234.1,KAG9263557.1,-
4994,KAG9281234.1,KAG9282541.1,+
4996,KAG9281234.1,KAG9261786.1,-
4998,KAG9281234.1,KAG9281886.1,?
5000,KAG9270430.1,KAG9271938.1,-
5001,KAG9270430.1,KAG9267104.1,-
5002,KAG9270430.1,KAG9283012.1,?
5003,KAG9270430.1,KAG9282293.1,-
5004,KAG9270430.1,KAG9266987.1,-
5006,KAG9270430.1,KAG9282817.1,?
5007,KAG9270430.1,KAG9263113.1,?
5008,KAG9270430.1,KAG9278337.1,?
5009,KAG9282173.1,KAG9281996.1,?
5010,KAG9278989.1,KAG9283441.1,-
5011,KAG9278989.1,KAG9274038.1,?
5012,KAG9278989.1,KAG9277258.1,-
5019,KAG9263156.1,KAG9278999.1,?
5020,KAG9263156.1,KAG9267104.1,?
5021,KAG9263156.1,KAG9260832.1,+
5022,KAG9263156.1,KAG9278979.1,?
5024,KAG9263156.1,KAG9280471.1,-
5025,KAG9263156.1,KAG9276303.1,+
5026,KAG9263156.1,KAG9264076.1,?
5027,KAG9263156.1,KAG9282518.1,+
5028,KAG9263156.1,KAG9263857.1,?
5029,KAG9261013.1,KAG9266835.1,-
5031,KAG9261013.1,KAG9275388.1,-
5032,KAG9261013.1,KAG9273473.1,-
5033,KAG9261013.1,KAG9268335.1,-
5034,KAG9261013.1,KAG9261998.1,+
5035,KAG9261013.1,KAG9273109.1,-
5037,KAG9261013.1,KAG9277841.1,+
5038,KAG9261013.1,KAG9270548.1,-
5040,KAG9259576.1,KAG9271618.1,?
5041,KAG9259576.1,KAG9264736.1,?
5042,KAG9259576.1,KAG9274772.1,?
5047,KAG9259576.1,KAG9282614.1,+
5052,KAG9260845.1,KAG9260005.1,+
5053,KAG9260845.1,KAG9260005.1,?
5054,KAG9260845.1,KAG9265059.1,+
5055,KAG9260845.1,KAG9281752.1,+
5056,KAG9260845.1,KAG9260657.1,+
5057,KAG9260845.1,KAG9273157.1,?
5058,KAG9273109.1,KAG9266695.1,?
5060,KAG9273109.1,KAG9277872.1,-
5061,KAG9273109.1,KAG9264736.1,-
5063,KAG9273109.1,KAG9280082.1,-
5064,KAG9273109.1,KAG9265722.1,+
5066,KAG9273109.1,KAG9282128.1,+
5067,KAG9273109.1,KAG9268139.1,?
5069,KAG9273109.1,KAG9263807.1,+
5070,KAG9273109.1,KAG9271692.1,+
5071,KAG9273109.1,KAG9276944.1,?
5072,KAG9273109.1,KAG9259909.1,+
5073,KAG9273109.1,KAG9262945.1,+
5075,KAG9273109.1,KAG9278646.1,+
5076,KAG9273109.1,KAG9281659.1,-
5077,KAG9273109.1,KAG9278337.1,+
5078,KAG9271692.1,KAG9283635.1,+
5079,KAG9271692.1,KAG9283483.1,+
5080,KAG9271692.1,KAG9269570.1,+
5082,KAG9271692.1,KAG9281819.1,+
5086,KAG9271692.1,KAG9262887.1,+
5087,KAG9271692.1,KAG9262887.1,?
5089,KAG9271692.1,KAG9267102.1,+
5090,KAG9271692.1,KAG9272628.1,+
5092,KAG9271692.1,KAG9260526.1,+
5093,KAG9271692.1,KAG9276743.1,+
5094,KAG9271692.1,KAG9263807.1,-
5095,KAG9271692.1,KAG9259577.1,-
5096,KAG9271692.1,KAG9260926.1,-
5097,KAG9271692.1,KAG9268245.1,+
5098,KAG9271692.1,KAG9266771.1,+
5099,KAG9271692.1,KAG9259909.1,-
5100,KAG9271692.1,KAG9266292.1,?
5101,KAG9271692.1,KAG9268175.1,+
5104,KAG9271692.1,KAG9271745.1,+
5112,KAG9281027.1,KAG9283012.1,?
5113,KAG9281027.1,KAG9270262.1,+
5115,KAG9261883.1,KAG9268103.1,?
5117,KAG9261883.1,KAG9275388.1,-
5118,KAG9261883.1,KAG9273473.1,?
5119,KAG9261883.1,KAG9277792.1,-
5120,KAG9261883.1,KAG9275010.1,-
5121,KAG9261883.1,KAG9259723.1,-
5122,KAG9261883.1,KAG9266645.1,-
5124,KAG9273264.1,KAG9279729.1,?
5125,KAG9273264.1,KAG9283076.1,?
5126,KAG9273264.1,KAG9273124.1,?
5128,KAG9273264.1,KAG9280829.1,?
5129,KAG9273264.1,KAG9283545.1,+
5131,KAG9266742.1,KAG9268103.1,?
5133,KAG9266742.1,KAG9273473.1,?
5134,KAG9266742.1,KAG9275010.1,-
5135,KAG9265964.1,KAG9271470.1,-
5136,KAG9265964.1,KAG9262117.1,-
5137,KAG9265964.1,KAG9262117.1,?
5139,KAG9265964.1,KAG9264203.1,+
5140,KAG9265964.1,KAG9279090.1,-
5143,KAG9265964.1,KAG9267104.1,?
5145,KAG9265964.1,KAG9260434.1,-
5146,KAG9265964.1,KAG9279787.1,-
5147,KAG9265964.1,KAG9260832.1,+
5149,KAG9265964.1,KAG9281198.1,?
5150,KAG9265964.1,KAG9273473.1,+
5151,KAG9265964.1,KAG9270037.1,-
5152,KAG9265964.1,KAG9273355.1,-
5153,KAG9265964.1,KAG9260375.1,?
5154,KAG9265964.1,KAG9260904.1,?
5155,KAG9265964.1,KAG9271095.1,?
5157,KAG9265964.1,KAG9263807.1,-
5158,KAG9265964.1,KAG9271692.1,?
5159,KAG9265964.1,KAG9265964.1,?
5160,KAG9265964.1,KAG9282442.1,?
5161,KAG9265964.1,KAG9277825.1,?
5164,KAG9265964.1,KAG9281541.1,+
5167,KAG9265964.1,KAG9271177.1,?
5169,KAG9265964.1,KAG9275488.1,-
5170,KAG9265964.1,KAG9261109.1,-
5171,KAG9265964.1,KAG9273051.1,?
5173,KAG9265964.1,KAG9271745.1,+
5174,KAG9265964.1,KAG9271745.1,?
5175,KAG9275703.1,KAG9262117.1,-
5176,KAG9275703.1,KAG9262117.1,?
5177,KAG9275703.1,KAG9270414.1,-
5178,KAG9275703.1,KAG9276170.1,+
5179,KAG9275703.1,KAG9268819.1,+
5181,KAG9275703.1,KAG9275830.1,+
5183,KAG9269814.1,KAG9268866.1,-
5184,KAG9269814.1,KAG9272231.1,-
5185,KAG9269814.1,KAG9280827.1,+
5186,KAG9269814.1,KAG9281025.1,?
5187,KAG9269814.1,KAG9275388.1,?
5189,KAG9269814.1,KAG9282718.1,?
5192,KAG9269814.1,KAG9280471.1,-
5193,KAG9269814.1,KAG9260913.1,+
5194,KAG9269814.1,KAG9273335.1,-
5195,KAG9269814.1,KAG9274257.1,?
5196,KAG9269814.1,KAG9270548.1,?
5197,KAG9269814.1,KAG9267867.1,+
5198,KAG9269814.1,KAG9264931.1,-
5200,KAG9271667.1,KAG9278249.1,?
5203,KAG9271667.1,KAG9276339.1,?
5204,KAG9283607.1,KAG9260361.1,-
5234,KAG9266799.1,KAG9266695.1,?
5235,KAG9266799.1,KAG9275140.1,+
5236,KAG9266799.1,KAG9275139.1,+
5237,KAG9266799.1,KAG9261199.1,?
5238,KAG9266799.1,KAG9273157.1,+
5239,KAG9266799.1,KAG9281025.1,?
5241,KAG9266799.1,KAG9273473.1,?
5244,KAG9266799.1,KAG9266799.1,+
5245,KAG9266799.1,KAG9271177.1,?
5246,KAG9266799.1,KAG9270548.1,+
5247,KAG9280525.1,KAG9282161.1,+
5248,KAG9280525.1,KAG9270571.1,?
5250,KAG9280525.1,KAG9272183.1,+
5251,KAG9280525.1,KAG9272183.1,?
5252,KAG9280525.1,KAG9274501.1,+
5253,KAG9280525.1,KAG9271504.1,?
5254,KAG9280525.1,KAG9275516.1,+
5255,KAG9280525.1,KAG9267072.1,?
5256,KAG9280525.1,KAG9275519.1,+
5257,KAG9280525.1,KAG9265850.1,+
5258,KAG9280525.1,KAG9260713.1,?
5259,KAG9280525.1,KAG9264969.1,+
5260,KAG9280525.1,KAG9276959.1,?
5261,KAG9280525.1,KAG9262630.1,+
5262,KAG9280525.1,KAG9277943.1,?
5263,KAG9263097.1,KAG9263572.1,+
5269,KAG9264435.1,KAG9269570.1,+
5270,KAG9264435.1,KAG9260832.1,+
5271,KAG9264435.1,KAG9260832.1,?
5272,KAG9264435.1,KAG9267782.1,?
5273,KAG9264435.1,KAG9267800.1,-
5276,KAG9273457.1,KAG9269944.1,?
5277,KAG9273457.1,KAG9278800.1,+
5278,KAG9266362.1,KAG9269944.1,+
5279,KAG9266362.1,KAG9272743.1,-
5280,KAG9262627.1,KAG9280813.1,+
5281,KAG9265347.1,KAG9266270.1,+
5282,KAG9265347.1,KAG9280813.1,+
5283,KAG9265347.1,KAG9280813.1,?
5284,KAG9265347.1,KAG9266044.1,+
5286,KAG9265347.1,KAG9270998.1,?
5287,KAG9265347.1,KAG9260197.1,?
5288,KAG9265347.1,KAG9280168.1,+
5290,KAG9265347.1,KAG9271990.1,+
5291,KAG9265347.1,KAG9271414.1,?
5294,KAG9265347.1,KAG9263668.1,+
5295,KAG9277051.1,KAG9279662.1,+
5296,KAG9277051.1,KAG9271938.1,?
5300,KAG9283031.1,KAG9283483.1,-
5301,KAG9283031.1,KAG9264639.1,-
5304,KAG9283031.1,KAG9260832.1,?
5306,KAG9283031.1,KAG9273450.1,?
5308,KAG9283031.1,KAG9273485.1,?
5309,KAG9283031.1,KAG9262232.1,?
5310,KAG9283031.1,KAG9263180.1,-
5311,KAG9283031.1,KAG9281403.1,?
5312,KAG9283031.1,KAG9265546.1,-
5315,KAG9283031.1,KAG9260526.1,?
5316,KAG9283031.1,KAG9282715.1,?
5317,KAG9283031.1,KAG9263807.1,?
5318,KAG9283031.1,KAG9259909.1,?
5319,KAG9283031.1,KAG9274257.1,+
5320,KAG9283031.1,KAG9265789.1,-
5321,KAG9283031.1,KAG9263449.1,?
5322,KAG9283031.1,KAG9266341.1,?
5323,KAG9283031.1,KAG9269893.1,-
5324,KAG9283031.1,KAG9282552.1,+
5325,KAG9283031.1,KAG9282552.1,-
5326,KAG9283031.1,KAG9276490.1,+
5327,KAG9280493.1,KAG9283483.1,-
5329,KAG9268602.1,KAG9282764.1,?
5330,KAG9267230.1,KAG9261290.1,?
5331,KAG9267230.1,KAG9267287.1,?
5332,KAG9267230.1,KAG9269737.1,?
5333,KAG9267230.1,KAG9265633.1,?
5335,KAG9267230.1,KAG9271989.1,?
5336,KAG9278591.1,KAG9269570.1,+
5338,KAG9278591.1,KAG9263300.1,?
5339,KAG9278591.1,KAG9272360.1,?
5340,KAG9278591.1,KAG9269944.1,+
5341,KAG9278591.1,KAG9269944.1,-
5342,KAG9278591.1,KAG9269944.1,?
5343,KAG9278591.1,KAG9273628.1,?
5345,KAG9280634.1,KAG9282128.1,-
5346,KAG9280634.1,KAG9282128.1,?
5347,KAG9280634.1,KAG9261690.1,?
5348,KAG9259751.1,KAG9264203.1,+
5349,KAG9259751.1,KAG9283483.1,-
5350,KAG9259751.1,KAG9282841.1,-
5351,KAG9259751.1,KAG9267104.1,-
5355,KAG9259751.1,KAG9260832.1,+
5357,KAG9259751.1,KAG9271325.1,+
5358,KAG9259751.1,KAG9275630.1,+
5359,KAG9259751.1,KAG9272360.1,+
5360,KAG9259751.1,KAG9272360.1,?
5362,KAG9259751.1,KAG9282484.1,+
5363,KAG9259751.1,KAG9278477.1,-
5364,KAG9259751.1,KAG9268018.1,?
5365,KAG9259751.1,KAG9281087.1,?
5367,KAG9259751.1,KAG9281482.1,+
5372,KAG9271990.1,KAG9268926.1,+
5374,KAG9271990.1,KAG9269138.1,?
5375,KAG9271990.1,KAG9278222.1,?
5377,KAG9271990.1,KAG9272360.1,+
5378,KAG9271990.1,KAG9260913.1,?
5379,KAG9271990.1,KAG9266302.1,+
5380,KAG9271990.1,KAG9281080.1,-
5381,KAG9271990.1,KAG9282373.1,+
5382,KAG9271990.1,KAG9275132.1,+
5384,KAG9281877.1,KAG9265633.1,+
5385,KAG9281877.1,KAG9275136.1,+
5386,KAG9281877.1,KAG9270162.1,+
5389,KAG9281877.1,KAG9282531.1,-
5390,KAG9281877.1,KAG9271989.1,+
5391,KAG9277841.1,KAG9264414.1,+
5394,KAG9277841.1,KAG9272672.1,?
5395,KAG9277841.1,KAG9261678.1,+
5407,KAG9262427.1,KAG9282718.1,?
5408,KAG9283344.1,KAG9270492.1,+
5409,KAG9283344.1,KAG9282128.1,+
5410,KAG9283344.1,KAG9282128.1,?
5411,KAG9274369.1,KAG9264203.1,-
5412,KAG9274369.1,KAG9283483.1,+
5413,KAG9274369.1,KAG9263322.1,-
5414,KAG9278600.1,KAG9275789.1,-
5416,KAG9273323.1,KAG9275618.1,?
5417,KAG9273323.1,KAG9262117.1,?
5418,KAG9273323.1,KAG9283483.1,+
5419,KAG9273323.1,KAG9283483.1,?
5420,KAG9273323.1,KAG9267104.1,?
5421,KAG9273323.1,KAG9273473.1,-
5422,KAG9273323.1,KAG9271856.1,+
5424,KAG9273323.1,KAG9275830.1,?
5425,KAG9273323.1,KAG9267287.1,-
5426,KAG9273323.1,KAG9283012.1,+
5427,KAG9273323.1,KAG9270734.1,-
5428,KAG9273323.1,KAG9264693.1,+
5429,KAG9273323.1,KAG9282676.1,?
5430,KAG9273323.1,KAG9260526.1,-
5431,KAG9273323.1,KAG9262395.1,?
5434,KAG9273323.1,KAG9273957.1,?
5435,KAG9273323.1,KAG9264706.1,?
5436,KAG9273323.1,KAG9282614.1,-
5437,KAG9273323.1,KAG9259909.1,-
5440,KAG9273323.1,KAG9278337.1,?
5441,KAG9273323.1,KAG9268141.1,?
5442,KAG9278791.1,KAG9276351.1,-
5444,KAG9275080.1,KAG9272585.1,?
5445,KAG9269764.1,KAG9278856.1,?
5446,KAG9265306.1,KAG9263268.1,+
5447,KAG9265306.1,KAG9263268.1,?
5449,KAG9272157.1,KAG9268120.1,+
5450,KAG9272157.1,KAG9263268.1,+
5451,KAG9272157.1,KAG9263268.1,?
5452,KAG9272157.1,KAG9263746.1,-
5453,KAG9272157.1,KAG9265306.1,?
5456,KAG9273197.1,KAG9275388.1,?
5457,KAG9273197.1,KAG9259989.1,+
5459,KAG9273197.1,KAG9264147.1,-
5461,KAG9273197.1,KAG9261109.1,?
5462,KAG9261681.1,KAG9271938.1,+
5463,KAG9261681.1,KAG9280349.1,-
5465,KAG9261681.1,KAG9282484.1,-
5471,KAG9266864.1,KAG9269212.1,?
5472,KAG9261024.1,KAG9263807.1,?
5474,KAG9266181.1,KAG9260878.1,?
5476,KAG9266181.1,KAG9277258.1,-
5478,KAG9266181.1,KAG9272586.1,-
5479,KAG9266181.1,KAG9281146.1,-
5480,KAG9266181.1,KAG9282715.1,-
5482,KAG9266181.1,KAG9270430.1,-
5483,KAG9266181.1,KAG9280874.1,+
5484,KAG9266181.1,KAG9262158.1,-
5485,KAG9266181.1,KAG9268729.1,-
5486,KAG9266181.1,KAG9265461.1,?
5487,KAG9266181.1,KAG9281482.1,-
5488,KAG9266181.1,KAG9282868.1,-
5489,KAG9275287.1,KAG9283635.1,?
5490,KAG9275287.1,KAG9271884.1,?
5491,KAG9275287.1,KAG9260878.1,?
5493,KAG9275287.1,KAG9275630.1,+
5494,KAG9275287.1,KAG9263277.1,+
5495,KAG9275287.1,KAG9270328.1,?
5496,KAG9275287.1,KAG9280874.1,+
5497,KAG9275287.1,KAG9270887.1,?
5498,KAG9275287.1,KAG9273215.1,?
5499,KAG9275287.1,KAG9280199.1,?
5502,KAG9262457.1,KAG9275076.1,?
5504,KAG9262457.1,KAG9276303.1,+
5505,KAG9262457.1,KAG9270710.1,+
5507,KAG9274045.1,KAG9273766.1,+
5508,KAG9274045.1,KAG9260824.1,+
5509,KAG9274045.1,KAG9260824.1,?
5510,KAG9274045.1,KAG9283919.1,?
5513,KAG9269504.1,KAG9260824.1,+
5514,KAG9269504.1,KAG9281068.1,+
5515,KAG9269504.1,KAG9274078.1,+
5538,KAG9271414.1,KAG9268757.1,?
5539,KAG9271414.1,KAG9279222.1,+
5540,KAG9271414.1,KAG9279222.1,?
5542,KAG9271414.1,KAG9270597.1,+
5543,KAG9271414.1,KAG9283108.1,?
5544,KAG9271414.1,KAG9271414.1,+
5545,KAG9271414.1,KAG9280874.1,+
5546,KAG9271414.1,KAG9280874.1,?
5547,KAG9271414.1,KAG9270348.1,?
5548,KAG9271414.1,KAG9277040.1,+
5549,KAG9271414.1,KAG9277040.1,?
5550,KAG9271414.1,KAG9269212.1,+
5551,KAG9265376.1,KAG9268478.1,?
5554,KAG9265376.1,KAG9267014.1,+
5556,KAG9262340.1,KAG9271938.1,?
5559,KAG9262340.1,KAG9267104.1,+
5561,KAG9262340.1,KAG9277794.1,+
5562,KAG9262340.1,KAG9277794.1,?
5565,KAG9262340.1,KAG9266328.1,?
5570,KAG9262340.1,KAG9260570.1,?
5576,KAG9262340.1,KAG9271639.1,+
5577,KAG9262340.1,KAG9273528.1,+
5578,KAG9262340.1,KAG9274093.1,+
5579,KAG9262340.1,KAG9275434.1,?
5580,KAG9262340.1,KAG9265376.1,?
5581,KAG9262340.1,KAG9264995.1,+
5582,KAG9262340.1,KAG9277425.1,?
5583,KAG9262340.1,KAG9279703.1,?
5584,KAG9262340.1,KAG9277694.1,?
5585,KAG9262340.1,KAG9275789.1,+
5586,KAG9262340.1,KAG9275789.1,-
5587,KAG9262340.1,KAG9274895.1,?
5589,KAG9262340.1,KAG9265688.1,?
5590,KAG9262340.1,KAG9267014.1,+
5596,KAG9262340.1,KAG9273750.1,-
5597,KAG9262340.1,KAG9272994.1,+
5598,KAG9262340.1,KAG9272994.1,-
5599,KAG9279336.1,KAG9280088.1,?
5601,KAG9279336.1,KAG9270535.1,?
5602,KAG9279336.1,KAG9268478.1,?
5604,KAG9279336.1,KAG9260881.1,?
5607,KAG9279336.1,KAG9267014.1,+
5611,KAG9280551.1,KAG9273080.1,?
5612,KAG9280551.1,KAG9276164.1,?
5613,KAG9280551.1,KAG9268926.1,?
5616,KAG9280551.1,KAG9269944.1,?
5617,KAG9280551.1,KAG9268519.1,?
5618,KAG9280551.1,KAG9278591.1,?
5619,KAG9280551.1,KAG9274094.1,-
5621,KAG9277807.1,KAG9265511.1,?
5622,KAG9277807.1,KAG9282906.1,+
5623,KAG9275698.1,KAG9267104.1,+
5624,KAG9275698.1,KAG9282906.1,+
5650,KAG9280829.1,KAG9273471.1,?
5651,KAG9280829.1,KAG9277452.1,?
5652,KAG9280829.1,KAG9259686.1,-
5653,KAG9280829.1,KAG9278896.1,+
5656,KAG9280829.1,KAG9268103.1,+
5657,KAG9280829.1,KAG9268103.1,-
5661,KAG9280829.1,KAG9280477.1,?
5662,KAG9280829.1,KAG9273157.1,+
5664,KAG9280829.1,KAG9281126.1,-
5665,KAG9280829.1,KAG9273424.1,+
5670,KAG9280829.1,KAG9282676.1,?
5673,KAG9280829.1,KAG9266657.1,+
5674,KAG9280829.1,KAG9273079.1,?
5675,KAG9280829.1,KAG9270760.1,-
5676,KAG9280829.1,KAG9283215.1,+
5677,KAG9280829.1,KAG9283215.1,?
5679,KAG9280829.1,KAG9274212.1,-
5680,KAG9280829.1,KAG9282614.1,+
5681,KAG9280829.1,KAG9274257.1,+
5682,KAG9280829.1,KAG9274257.1,?
5683,KAG9280829.1,KAG9269844.1,?
5684,KAG9280829.1,KAG9283756.1,?
5685,KAG9280829.1,KAG9282917.1,?
5686,KAG9280829.1,KAG9279109.1,-
5690,KAG9280829.1,KAG9279544.1,-
5694,KAG9260753.1,KAG9278896.1,-
5695,KAG9260753.1,KAG9280725.1,+
5696,KAG9260753.1,KAG9260904.1,-
5697,KAG9260753.1,KAG9266657.1,+
5699,KAG9260753.1,KAG9283356.1,+
5700,KAG9260753.1,KAG9263678.1,+
5702,KAG9260753.1,KAG9275670.1,+
5703,KAG9260361.1,KAG9275618.1,+
5704,KAG9260361.1,KAG9263112.1,+
5708,KAG9260361.1,KAG9278896.1,+
5709,KAG9260361.1,KAG9278896.1,?
5710,KAG9260361.1,KAG9268103.1,-
5712,KAG9260361.1,KAG9266333.1,?
5714,KAG9260361.1,KAG9283483.1,+
5715,KAG9260361.1,KAG9283483.1,-
5716,KAG9260361.1,KAG9269570.1,-
5718,KAG9260361.1,KAG9280725.1,?
5719,KAG9260361.1,KAG9272138.1,?
5720,KAG9260361.1,KAG9267104.1,-
5721,KAG9260361.1,KAG9261199.1,-
5722,KAG9260361.1,KAG9280477.1,+
5723,KAG9260361.1,KAG9280477.1,?
