,Source,Target,Interaction
6715,KAG9281523.1,KAG9268175.1,+
6716,KAG9281523.1,KAG9268175.1,-
6718,KAG9281523.1,KAG9262540.1,+
6719,KAG9281523.1,KAG9262540.1,?
6720,KAG9281523.1,KAG9281523.1,+
6721,KAG9281523.1,KAG9281523.1,?
6722,KAG9281523.1,KAG9276138.1,+
6723,KAG9281523.1,KAG9270332.1,+
6724,KAG9281523.1,KAG9270332.1,?
6725,KAG9281523.1,KAG9274070.1,-
6726,KAG9281523.1,KAG9266956.1,-
6727,KAG9281523.1,KAG9276064.1,+
6728,KAG9281523.1,KAG9276064.1,-
6729,KAG9281523.1,KAG9269745.1,?
6730,KAG9281523.1,KAG9266142.1,+
6731,KAG9261303.1,KAG9278580.1,-
6733,KAG9261303.1,KAG9262015.1,+
6735,KAG9277739.1,KAG9260731.1,?
6736,KAG9277739.1,KAG9277454.1,?
6737,KAG9277739.1,KAG9260759.1,+
6739,KAG9277739.1,KAG9276618.1,-
6740,KAG9277739.1,KAG9265598.1,+
6741,KAG9277739.1,KAG9283752.1,+
6742,KAG9277739.1,KAG9264330.1,?
6743,KAG9277739.1,KAG9274084.1,?
6744,KAG9277739.1,KAG9278337.1,?
6745,KAG9270332.1,KAG9264203.1,+
6748,KAG9270332.1,KAG9260731.1,+
6751,KAG9270332.1,KAG9282496.1,+
6753,KAG9270332.1,KAG9283076.1,?
6754,KAG9270332.1,KAG9269265.1,?
6755,KAG9270332.1,KAG9280471.1,?
6756,KAG9270332.1,KAG9267599.1,+
6757,KAG9270332.1,KAG9265964.1,?
6758,KAG9270332.1,KAG9267703.1,+
6759,KAG9270332.1,KAG9281199.1,?
6762,KAG9270332.1,KAG9262540.1,?
6763,KAG9270332.1,KAG9281523.1,-
6766,KAG9279882.1,KAG9262158.1,-
6767,KAG9279882.1,KAG9268729.1,-
6768,KAG9279882.1,KAG9264255.1,-
6769,KAG9267683.1,KAG9269944.1,-
6770,KAG9281139.1,KAG9280471.1,+
6774,KAG9271375.1,KAG9268743.1,?
6807,KAG9271636.1,KAG9266359.1,-
6808,KAG9271636.1,KAG9260731.1,-
6809,KAG9271636.1,KAG9282155.1,-
6810,KAG9271636.1,KAG9282155.1,?
6811,KAG9271636.1,KAG9267310.1,?
6812,KAG9271636.1,KAG9263746.1,?
6813,KAG9271636.1,KAG9264368.1,-
6814,KAG9259930.1,KAG9271483.1,?
6815,KAG9265126.1,KAG9270769.1,?
6819,KAG9265126.1,KAG9263851.1,+
6822,KAG9265126.1,KAG9273425.1,-
6823,KAG9265126.1,KAG9267961.1,+
6824,KAG9265126.1,KAG9272183.1,+
6825,KAG9265126.1,KAG9272183.1,?
6826,KAG9265126.1,KAG9267998.1,+
6827,KAG9265126.1,KAG9267998.1,?
6828,KAG9265126.1,KAG9269509.1,+
6829,KAG9265126.1,KAG9283583.1,+
6832,KAG9265126.1,KAG9283344.1,+
6835,KAG9265126.1,KAG9270348.1,+
6837,KAG9265126.1,KAG9275059.1,+
6838,KAG9279434.1,KAG9270769.1,?
6843,KAG9279434.1,KAG9267961.1,+
6844,KAG9279434.1,KAG9272183.1,+
6845,KAG9279434.1,KAG9272183.1,?
6846,KAG9279434.1,KAG9267998.1,+
6847,KAG9279434.1,KAG9267998.1,?
6849,KAG9279434.1,KAG9283583.1,+
6852,KAG9279434.1,KAG9270348.1,+
6855,KAG9274535.1,KAG9271990.1,-
6856,KAG9269212.1,KAG9263822.1,-
6858,KAG9269212.1,KAG9282675.1,+
6859,KAG9269212.1,KAG9272066.1,?
6860,KAG9269212.1,KAG9264674.1,+
6861,KAG9269212.1,KAG9268729.1,?
6864,KAG9263084.1,KAG9280082.1,+
6865,KAG9263084.1,KAG9280082.1,?
6866,KAG9263084.1,KAG9273198.1,?
6867,KAG9263084.1,KAG9269483.1,?
6868,KAG9263084.1,KAG9276420.1,+
6869,KAG9277168.1,KAG9274523.1,?
6870,KAG9277168.1,KAG9282821.1,-
6871,KAG9277168.1,KAG9267303.1,?
6876,KAG9269761.1,KAG9267104.1,+
6878,KAG9269761.1,KAG9280827.1,-
6880,KAG9270202.1,KAG9273368.1,+
6881,KAG9270202.1,KAG9275421.1,+
6882,KAG9271989.1,KAG9276345.1,+
6887,KAG9271989.1,KAG9274523.1,+
6888,KAG9271989.1,KAG9260824.1,-
6889,KAG9271989.1,KAG9260526.1,+
6890,KAG9271989.1,KAG9277904.1,+
6891,KAG9271989.1,KAG9264674.1,+
6892,KAG9271989.1,KAG9264674.1,-
6893,KAG9271989.1,KAG9264674.1,?
6895,KAG9271989.1,KAG9267230.1,-
6896,KAG9271989.1,KAG9275698.1,?
6897,KAG9271989.1,KAG9275789.1,?
6898,KAG9271989.1,KAG9264912.1,-
6899,KAG9271989.1,KAG9278337.1,+
6900,KAG9271989.1,KAG9260261.1,?
6901,KAG9276719.1,KAG9281523.1,+
6902,KAG9266413.1,KAG9263054.1,+
6903,KAG9266413.1,KAG9270984.1,+
6904,KAG9266413.1,KAG9266287.1,+
6905,KAG9266413.1,KAG9267969.1,?
6921,KAG9271653.1,KAG9280671.1,-
6926,KAG9270306.1,KAG9283635.1,-
6927,KAG9270306.1,KAG9270647.1,?
6928,KAG9270306.1,KAG9278458.1,?
6929,KAG9270306.1,KAG9278768.1,?
6930,KAG9270306.1,KAG9281996.1,?
6931,KAG9270306.1,KAG9282173.1,?
6937,KAG9282887.1,KAG9270134.1,?
6938,KAG9282887.1,KAG9272341.1,-
6939,KAG9282887.1,KAG9282293.1,-
6941,KAG9282887.1,KAG9281622.1,+
6942,KAG9282887.1,KAG9276545.1,-
6945,KAG9282887.1,KAG9276257.1,+
6946,KAG9282887.1,KAG9281230.1,+
6948,KAG9282887.1,KAG9265964.1,?
6949,KAG9282887.1,KAG9265347.1,+
6950,KAG9282887.1,KAG9267230.1,+
6954,KAG9282887.1,KAG9273755.1,-
6955,KAG9282887.1,KAG9274257.1,-
6956,KAG9282887.1,KAG9266117.1,-
6958,KAG9282887.1,KAG9279931.1,+
6959,KAG9282887.1,KAG9278863.1,?
6960,KAG9282887.1,KAG9281523.1,+
6961,KAG9282887.1,KAG9283644.1,+
6962,KAG9265632.1,KAG9260731.1,-
6963,KAG9265632.1,KAG9267988.1,+
6964,KAG9269680.1,KAG9275335.1,-
6966,KAG9283010.1,KAG9281523.1,-
6967,KAG9281588.1,KAG9264569.1,-
6969,KAG9272698.1,KAG9277742.1,-
6970,KAG9272698.1,KAG9263822.1,-
6972,KAG9272698.1,KAG9273207.1,+
6973,KAG9272698.1,KAG9263186.1,-
6974,KAG9272698.1,KAG9270595.1,-
6975,KAG9272914.1,KAG9260512.1,-
6976,KAG9266866.1,KAG9275008.1,-
6977,KAG9266866.1,KAG9272231.1,-
6979,KAG9266866.1,KAG9266766.1,?
6981,KAG9266866.1,KAG9278930.1,+
6982,KAG9266866.1,KAG9278930.1,-
6983,KAG9267969.1,KAG9266044.1,?
6986,KAG9267969.1,KAG9280464.1,?
6989,KAG9267969.1,KAG9271822.1,?
6990,KAG9267969.1,KAG9260427.1,?
6991,KAG9267969.1,KAG9281996.1,-
6992,KAG9267969.1,KAG9269944.1,+
6993,KAG9267969.1,KAG9281029.1,-
6994,KAG9267969.1,KAG9281048.1,?
6995,KAG9267969.1,KAG9272769.1,?
6996,KAG9267969.1,KAG9278551.1,-
6997,KAG9267969.1,KAG9270332.1,+
6998,KAG9267969.1,KAG9270332.1,-
7001,KAG9277544.1,KAG9262957.1,?
7004,KAG9273134.1,KAG9269364.1,?
7005,KAG9271609.1,KAG9260731.1,?
7008,KAG9271609.1,KAG9260881.1,-
7009,KAG9271609.1,KAG9266623.1,+
7010,KAG9271609.1,KAG9280804.1,+
7016,KAG9264848.1,KAG9263807.1,-
7017,KAG9279328.1,KAG9263807.1,-
7018,KAG9269745.1,KAG9260932.1,?
7019,KAG9269745.1,KAG9281523.1,+
7020,KAG9269745.1,KAG9281523.1,?
7023,KAG9273163.1,KAG9272737.1,-
7024,KAG9273163.1,KAG9260361.1,+
7025,KAG9273163.1,KAG9275693.1,?
7026,KAG9273163.1,KAG9263052.1,?
7029,KAG9268718.1,KAG9271990.1,?
7031,KAG9268718.1,KAG9278960.1,?
7032,KAG9260739.1,KAG9269364.1,?
7033,KAG9269117.1,KAG9277258.1,+
7034,KAG9269117.1,KAG9279729.1,+
7040,KAG9283657.1,KAG9282541.1,-
7041,KAG9283657.1,KAG9266803.1,-
7042,KAG9283657.1,KAG9264569.1,?
7043,KAG9269886.1,KAG9271989.1,+
7044,KAG9269886.1,KAG9283644.1,?
7045,KAG9269886.1,KAG9275949.1,?
7046,KAG9276754.1,KAG9260692.1,+
