,Source,Target,Interaction
18832,KAG9263053.1,KAG9277206.1,?
18833,KAG9263053.1,KAG9261512.1,?
18835,KAG9263053.1,KAG9274811.1,?
18836,KAG9263053.1,KAG9279961.1,?
18837,KAG9263053.1,KAG9279771.1,?
18839,KAG9263053.1,KAG9269724.1,?
18840,KAG9263053.1,KAG9270576.1,?
18842,KAG9263053.1,KAG9263055.1,?
18843,KAG9263053.1,KAG9270705.1,?
18845,KAG9263053.1,KAG9271091.1,?
18846,KAG9263053.1,KAG9276798.1,?
18848,KAG9263053.1,KAG9279892.1,?
18851,KAG9263053.1,KAG9263825.1,?
18853,KAG9263053.1,KAG9266944.1,?
19922,KAG9260161.1,KAG9270215.1,?
19924,KAG9260161.1,KAG9265758.1,?
19925,KAG9260161.1,KAG9278772.1,?
19929,KAG9260161.1,KAG9282151.1,?
19930,KAG9260161.1,KAG9283802.1,?
19931,KAG9260161.1,KAG9274766.1,?
20199,KAG9265201.1,KAG9279911.1,?
20203,KAG9265201.1,KAG9280587.1,?
20204,KAG9265201.1,KAG9267157.1,?
20207,KAG9265201.1,KAG9276696.1,?
20208,KAG9265201.1,KAG9278225.1,?
20210,KAG9265201.1,KAG9273063.1,?
20211,KAG9265201.1,KAG9270015.1,?
20217,KAG9265201.1,KAG9269430.1,?
20219,KAG9265201.1,KAG9260555.1,?
20238,KAG9265201.1,KAG9260703.1,?
20245,KAG9265201.1,KAG9262404.1,?
20250,KAG9265201.1,KAG9275167.1,?
20269,KAG9265201.1,KAG9268969.1,?
20282,KAG9265201.1,KAG9270846.1,?
20285,KAG9265201.1,KAG9262974.1,?
20286,KAG9265201.1,KAG9272194.1,?
20289,KAG9265201.1,KAG9273191.1,?
20292,KAG9265201.1,KAG9278789.1,?
20295,KAG9265201.1,KAG9279393.1,?
20297,KAG9265201.1,KAG9264637.1,?
20298,KAG9265201.1,KAG9269236.1,?
20303,KAG9265201.1,KAG9262223.1,?
20308,KAG9265201.1,KAG9267092.1,?
20309,KAG9265201.1,KAG9279317.1,?
20310,KAG9265201.1,KAG9279492.1,?
20311,KAG9265201.1,KAG9263768.1,?
20312,KAG9265201.1,KAG9266571.1,?
20313,KAG9265201.1,KAG9276237.1,?
20315,KAG9265201.1,KAG9269140.1,?
20316,KAG9265201.1,KAG9264767.1,?
20318,KAG9265201.1,KAG9265910.1,?
20319,KAG9265201.1,KAG9279527.1,?
20320,KAG9265201.1,KAG9260860.1,?
20324,KAG9265201.1,KAG9273502.1,?
20325,KAG9265201.1,KAG9263256.1,?
20326,KAG9265201.1,KAG9262480.1,?
20327,KAG9265201.1,KAG9281210.1,?
20330,KAG9265201.1,KAG9275483.1,?
20332,KAG9265201.1,KAG9275414.1,?
20333,KAG9265201.1,KAG9266359.1,?
20334,KAG9265201.1,KAG9266932.1,?
20337,KAG9265201.1,KAG9268887.1,?
20342,KAG9265201.1,KAG9280857.1,?
20348,KAG9265201.1,KAG9260513.1,?
20349,KAG9265201.1,KAG9261064.1,?
20351,KAG9265201.1,KAG9281179.1,?
20352,KAG9265201.1,KAG9277474.1,?
20355,KAG9265201.1,KAG9263083.1,?
20356,KAG9265201.1,KAG9276532.1,?
20358,KAG9265201.1,KAG9259538.1,?
20361,KAG9265201.1,KAG9268012.1,?
20362,KAG9265201.1,KAG9266274.1,?
20366,KAG9265201.1,KAG9264453.1,?
20367,KAG9265201.1,KAG9263993.1,?
20371,KAG9265201.1,KAG9283094.1,?
20372,KAG9265201.1,KAG9282801.1,?
20373,KAG9265201.1,KAG9274094.1,?
20374,KAG9265201.1,KAG9264622.1,?
20376,KAG9265201.1,KAG9264742.1,?
20377,KAG9265201.1,KAG9263653.1,?
20379,KAG9265201.1,KAG9272391.1,?
20380,KAG9265201.1,KAG9273012.1,?
20382,KAG9265201.1,KAG9272106.1,?
20384,KAG9265201.1,KAG9279530.1,?
20387,KAG9265201.1,KAG9269993.1,?
20391,KAG9265201.1,KAG9263703.1,?
20395,KAG9265201.1,KAG9259635.1,?
20398,KAG9265201.1,KAG9274020.1,?
20399,KAG9265201.1,KAG9268455.1,?
20400,KAG9265201.1,KAG9262430.1,?
20403,KAG9265201.1,KAG9275052.1,?
20405,KAG9265201.1,KAG9265201.1,?
20407,KAG9265201.1,KAG9280709.1,?
20408,KAG9265201.1,KAG9265382.1,?
20409,KAG9265201.1,KAG9282508.1,?
20410,KAG9265201.1,KAG9262421.1,?
20411,KAG9265201.1,KAG9268936.1,?
20418,KAG9265201.1,KAG9274001.1,?
20419,KAG9265201.1,KAG9273768.1,?
20424,KAG9265201.1,KAG9269909.1,?
20429,KAG9265201.1,KAG9265027.1,?
20431,KAG9265201.1,KAG9267250.1,?
20433,KAG9265201.1,KAG9268633.1,?
20435,KAG9265201.1,KAG9265638.1,?
20436,KAG9265201.1,KAG9267447.1,?
20437,KAG9265201.1,KAG9270705.1,?
20438,KAG9265201.1,KAG9263857.1,?
20441,KAG9265201.1,KAG9276257.1,?
20442,KAG9265201.1,KAG9282824.1,?
21725,KAG9264254.1,KAG9276139.1,?
21726,KAG9264254.1,KAG9269236.1,?
21727,KAG9264254.1,KAG9269814.1,?
21729,KAG9264254.1,KAG9280464.1,?
21730,KAG9264254.1,KAG9269962.1,?
21731,KAG9264254.1,KAG9266440.1,?
21733,KAG9264254.1,KAG9265201.1,?
21736,KAG9264254.1,KAG9282824.1,?
21740,KAG9259712.1,KAG9259712.1,?
21796,KAG9273264.1,KAG9266214.1,?
21797,KAG9273264.1,KAG9278225.1,?
21799,KAG9273264.1,KAG9268524.1,?
21803,KAG9273264.1,KAG9274790.1,?
21804,KAG9273264.1,KAG9276099.1,?
21810,KAG9273264.1,KAG9272055.1,?
21820,KAG9273264.1,KAG9266207.1,?
21839,KAG9273264.1,KAG9272399.1,?
21841,KAG9273264.1,KAG9265101.1,?
21849,KAG9273264.1,KAG9260890.1,?
21857,KAG9273264.1,KAG9283628.1,?
21858,KAG9273264.1,KAG9266498.1,?
21860,KAG9273264.1,KAG9268887.1,?
21861,KAG9273264.1,KAG9274186.1,?
21863,KAG9273264.1,KAG9268193.1,?
21866,KAG9273264.1,KAG9267411.1,?
21869,KAG9273264.1,KAG9279690.1,?
21872,KAG9273264.1,KAG9275578.1,?
21875,KAG9273264.1,KAG9264742.1,?
21876,KAG9273264.1,KAG9271074.1,?
21877,KAG9273264.1,KAG9263653.1,?
21879,KAG9273264.1,KAG9277332.1,?
21880,KAG9273264.1,KAG9260647.1,?
21883,KAG9273264.1,KAG9264885.1,?
21885,KAG9273264.1,KAG9266478.1,?
21890,KAG9273264.1,KAG9272074.1,?
21891,KAG9273264.1,KAG9273357.1,?
21897,KAG9273264.1,KAG9262421.1,?
21901,KAG9273264.1,KAG9268973.1,?
21902,KAG9273264.1,KAG9260724.1,?
21903,KAG9273264.1,KAG9273264.1,?
21906,KAG9273264.1,KAG9276592.1,?
21908,KAG9273264.1,KAG9265262.1,?
21909,KAG9273264.1,KAG9261512.1,?
21910,KAG9273264.1,KAG9265638.1,?
21911,KAG9273264.1,KAG9262279.1,?
21947,KAG9276351.1,KAG9279911.1,?
21955,KAG9276351.1,KAG9273919.1,?
21956,KAG9276351.1,KAG9263822.1,?
21957,KAG9276351.1,KAG9263020.1,?
21961,KAG9276351.1,KAG9273063.1,?
21962,KAG9276351.1,KAG9270015.1,?
21965,KAG9276351.1,KAG9280925.1,?
21969,KAG9276351.1,KAG9269430.1,?
21970,KAG9276351.1,KAG9274165.1,?
21990,KAG9276351.1,KAG9262577.1,?
21996,KAG9276351.1,KAG9271284.1,?
22008,KAG9276351.1,KAG9274247.1,?
22027,KAG9276351.1,KAG9267036.1,?
22030,KAG9276351.1,KAG9274163.1,?
22032,KAG9276351.1,KAG9270846.1,?
22033,KAG9276351.1,KAG9268201.1,?
22034,KAG9276351.1,KAG9272771.1,?
22038,KAG9276351.1,KAG9270720.1,?
22039,KAG9276351.1,KAG9262974.1,?
22040,KAG9276351.1,KAG9276139.1,?
22041,KAG9276351.1,KAG9280779.1,?
22043,KAG9276351.1,KAG9278789.1,?
22044,KAG9276351.1,KAG9277381.1,?
22047,KAG9276351.1,KAG9277462.1,?
22048,KAG9276351.1,KAG9278909.1,?
22055,KAG9276351.1,KAG9271101.1,?
22056,KAG9276351.1,KAG9280552.1,?
22058,KAG9276351.1,KAG9282482.1,?
22060,KAG9276351.1,KAG9274501.1,?
22061,KAG9276351.1,KAG9267092.1,?
22062,KAG9276351.1,KAG9279317.1,?
22063,KAG9276351.1,KAG9276237.1,?
22064,KAG9276351.1,KAG9276739.1,?
22066,KAG9276351.1,KAG9265910.1,?
22067,KAG9276351.1,KAG9260860.1,?
22073,KAG9276351.1,KAG9268247.1,?
22075,KAG9276351.1,KAG9275414.1,?
22076,KAG9276351.1,KAG9277867.1,?
22077,KAG9276351.1,KAG9266359.1,?
22080,KAG9276351.1,KAG9267971.1,?
22081,KAG9276351.1,KAG9262988.1,?
22084,KAG9276351.1,KAG9280857.1,?
22087,KAG9276351.1,KAG9274481.1,?
22088,KAG9276351.1,KAG9277837.1,?
22089,KAG9276351.1,KAG9278460.1,?
22093,KAG9276351.1,KAG9278562.1,?
22094,KAG9276351.1,KAG9260513.1,?
22095,KAG9276351.1,KAG9261064.1,?
22097,KAG9276351.1,KAG9277474.1,?
22098,KAG9276351.1,KAG9279564.1,?
22099,KAG9276351.1,KAG9263083.1,?
22101,KAG9276351.1,KAG9259538.1,?
22103,KAG9276351.1,KAG9277187.1,?
22106,KAG9276351.1,KAG9268012.1,?
22107,KAG9276351.1,KAG9271661.1,?
22109,KAG9276351.1,KAG9267132.1,?
22115,KAG9276351.1,KAG9283094.1,?
22116,KAG9276351.1,KAG9281557.1,?
22117,KAG9276351.1,KAG9282801.1,?
22119,KAG9276351.1,KAG9271436.1,?
22120,KAG9276351.1,KAG9265883.1,?
22124,KAG9276351.1,KAG9266781.1,?
22125,KAG9276351.1,KAG9264742.1,?
22126,KAG9276351.1,KAG9263653.1,?
22129,KAG9276351.1,KAG9261462.1,?
22130,KAG9276351.1,KAG9272391.1,?
22131,KAG9276351.1,KAG9273012.1,?
22133,KAG9276351.1,KAG9279530.1,?
22136,KAG9276351.1,KAG9269993.1,?
22139,KAG9276351.1,KAG9267195.1,?
22143,KAG9276351.1,KAG9266329.1,?
22148,KAG9276351.1,KAG9275426.1,?
22150,KAG9276351.1,KAG9266089.1,?
22153,KAG9276351.1,KAG9262430.1,?
22154,KAG9276351.1,KAG9259928.1,?
22157,KAG9276351.1,KAG9265201.1,?
22159,KAG9276351.1,KAG9280709.1,?
22160,KAG9276351.1,KAG9265382.1,?
22161,KAG9276351.1,KAG9260118.1,?
22162,KAG9276351.1,KAG9262421.1,?
22165,KAG9276351.1,KAG9279942.1,?
22167,KAG9276351.1,KAG9274001.1,?
22168,KAG9276351.1,KAG9273768.1,?
22169,KAG9276351.1,KAG9281820.1,?
22171,KAG9276351.1,KAG9266476.1,?
22174,KAG9276351.1,KAG9277408.1,?
22175,KAG9276351.1,KAG9271454.1,?
22176,KAG9276351.1,KAG9277809.1,?
22182,KAG9276351.1,KAG9265027.1,?
22184,KAG9276351.1,KAG9267250.1,?
22189,KAG9276351.1,KAG9268633.1,?
22192,KAG9276351.1,KAG9277206.1,?
22194,KAG9276351.1,KAG9279903.1,?
22195,KAG9276351.1,KAG9267447.1,?
22196,KAG9276351.1,KAG9263857.1,?
22198,KAG9276351.1,KAG9282824.1,?
22408,KAG9261690.1,KAG9278819.1,?
22413,KAG9261690.1,KAG9263157.1,?
22418,KAG9261690.1,KAG9277912.1,?
22420,KAG9261690.1,KAG9274346.1,?
22422,KAG9261690.1,KAG9274217.1,?
22433,KAG9261690.1,KAG9261923.1,?
22434,KAG9261690.1,KAG9263496.1,?
22439,KAG9261690.1,KAG9263702.1,?
22440,KAG9261690.1,KAG9265101.1,?
22449,KAG9261690.1,KAG9262476.1,?
22450,KAG9261690.1,KAG9283913.1,?
22452,KAG9261690.1,KAG9280036.1,?
22454,KAG9261690.1,KAG9262164.1,?
22455,KAG9261690.1,KAG9267374.1,?
22462,KAG9261690.1,KAG9283628.1,?
22463,KAG9261690.1,KAG9260382.1,?
22466,KAG9261690.1,KAG9266101.1,?
22468,KAG9261690.1,KAG9267114.1,?
22475,KAG9261690.1,KAG9268563.1,?
22478,KAG9261690.1,KAG9268821.1,?
22481,KAG9261690.1,KAG9273357.1,?
22484,KAG9261690.1,KAG9260118.1,?
22489,KAG9261690.1,KAG9276592.1,?
22490,KAG9261690.1,KAG9259816.1,?
22491,KAG9261690.1,KAG9275478.1,?
22493,KAG9261690.1,KAG9261690.1,?
22494,KAG9261690.1,KAG9269620.1,?
22497,KAG9261690.1,KAG9269761.1,?
22500,KAG9261690.1,KAG9265159.1,?
22535,KAG9267806.1,KAG9276173.1,?
22537,KAG9267806.1,KAG9267809.1,?
22538,KAG9267806.1,KAG9269975.1,?
22543,KAG9267806.1,KAG9274974.1,?
22544,KAG9267806.1,KAG9276187.1,?
22556,KAG9267806.1,KAG9266003.1,?
22565,KAG9267806.1,KAG9266290.1,?
22582,KAG9267806.1,KAG9266740.1,?
22583,KAG9267806.1,KAG9282170.1,?
22584,KAG9267806.1,KAG9280312.1,?
22585,KAG9267806.1,KAG9280464.1,?
22586,KAG9267806.1,KAG9265904.1,?
22588,KAG9267806.1,KAG9267454.1,?
22595,KAG9267806.1,KAG9264492.1,?
22601,KAG9267806.1,KAG9282017.1,?
22602,KAG9267806.1,KAG9263982.1,?
22606,KAG9267806.1,KAG9261532.1,?
22611,KAG9267806.1,KAG9264987.1,?
22613,KAG9267806.1,KAG9267806.1,?
22616,KAG9267806.1,KAG9271924.1,?
22880,KAG9264783.1,KAG9282759.1,?
22885,KAG9264783.1,KAG9270732.1,?
22886,KAG9264783.1,KAG9262113.1,?
23154,KAG9271924.1,KAG9276173.1,?
23155,KAG9271924.1,KAG9267809.1,?
23156,KAG9271924.1,KAG9269975.1,?
23158,KAG9271924.1,KAG9261834.1,?
23172,KAG9271924.1,KAG9274346.1,?
23176,KAG9271924.1,KAG9267682.1,?
23193,KAG9271924.1,KAG9274206.1,?
23202,KAG9271924.1,KAG9282795.1,?
23204,KAG9271924.1,KAG9260016.1,?
23206,KAG9271924.1,KAG9280312.1,?
23207,KAG9271924.1,KAG9280464.1,?
23208,KAG9271924.1,KAG9277797.1,?
23209,KAG9271924.1,KAG9283628.1,?
23211,KAG9271924.1,KAG9267454.1,?
23214,KAG9271924.1,KAG9264492.1,?
23219,KAG9271924.1,KAG9282017.1,?
23223,KAG9271924.1,KAG9264885.1,?
23226,KAG9271924.1,KAG9260724.1,?
23231,KAG9271924.1,KAG9265262.1,?
23232,KAG9271924.1,KAG9264987.1,?
23234,KAG9271924.1,KAG9267806.1,?
23236,KAG9271924.1,KAG9271924.1,?
