,Source,Target,Interaction
2324,XP_015456426.3,XP_049323526.1,?
2326,XP_015456426.3,XP_007239214.3,+
2328,XP_007258237.2,XP_007252299.3,+
2329,XP_007258237.2,XP_049326984.1,?
2330,XP_007258237.2,XP_007254560.3,+
2332,XP_007258237.2,XP_022519665.1,+
2333,XP_007258237.2,XP_022521203.1,+
2334,XP_049338471.1,XP_007229906.3,?
2335,XP_049338471.1,XP_007233103.2,?
2336,XP_049342249.1,XP_007258738.3,?
2337,XP_022534478.2,XP_007228437.3,?
2340,XP_022534478.2,XP_007241080.2,-
2341,XP_022536284.1,XP_022518742.2,?
2342,XP_022536284.1,XP_007253326.1,?
2343,XP_022536284.1,XP_007230303.3,?
2344,XP_022536284.1,XP_022541040.2,+
2346,XP_022542723.2,XP_007253326.1,?
2348,XP_022537879.2,XP_007247049.3,+
2349,XP_022537879.2,XP_049341546.1,?
2350,XP_022537879.2,XP_022534780.1,?
2351,XP_022537879.2,XP_007247318.3,+
2352,XP_022537879.2,XP_015463371.3,?
2354,XP_022537879.2,XP_007256270.1,-
2355,XP_022537879.2,XP_022529848.2,?
2356,XP_022537879.2,XP_049327610.1,+
2357,XP_022537879.2,XP_007240198.3,+
2358,XP_022537879.2,XP_007244901.2,-
2359,XP_022537879.2,XP_007248979.1,?
2360,XP_022537879.2,XP_022523838.2,+
2361,XP_022537879.2,XP_022536343.1,-
2362,XP_022537879.2,XP_022529006.2,+
2363,XP_022537879.2,XP_022541024.1,?
2364,XP_022537879.2,XP_007250218.2,+
2365,XP_022537879.2,XP_007250218.2,-
2366,XP_022537879.2,XP_022520828.2,+
2367,XP_022537879.2,XP_022520828.2,?
2368,XP_022537879.2,XP_007237893.3,?
2371,XP_022537879.2,XP_049339638.1,?
2372,XP_022537879.2,XP_007228198.3,?
2373,XP_022537879.2,XP_022537879.2,+
2374,XP_022537879.2,XP_022537879.2,?
2375,XP_022537879.2,XP_022532344.2,?
2376,XP_022537879.2,XP_049341465.1,?
2377,XP_022537879.2,XP_007247253.1,+
2378,XP_022537879.2,XP_007247253.1,?
2380,XP_022537879.2,XP_049319127.1,+
2381,XP_022537879.2,XP_049319127.1,?
2384,XP_022537879.2,XP_007238259.3,?
2385,XP_022537879.2,XP_007238249.1,?
2386,XP_022537879.2,XP_007238258.3,?
2392,XP_022537879.2,XP_022541496.2,?
2393,XP_022537879.2,XP_022520791.2,?
2395,XP_022537879.2,XP_049339575.1,?
2398,XP_022537879.2,XP_007242319.3,?
2401,XP_022537879.2,XP_049325053.1,?
2403,XP_022537879.2,XP_007240317.2,-
2404,XP_022537879.2,XP_022530686.2,?
2406,XP_022537879.2,XP_007230546.2,?
2407,XP_022537879.2,XP_007246968.1,-
2409,XP_022537879.2,XP_007240145.2,?
2410,XP_022537879.2,XP_007246237.3,+
2411,XP_022537879.2,XP_007228381.1,+
2412,XP_022537879.2,XP_007228381.1,?
2415,XP_007228786.1,XP_022540932.2,?
2416,XP_007228786.1,XP_007228437.3,+
2417,XP_007228786.1,XP_022523838.2,-
2418,XP_007228786.1,XP_022541024.1,?
2419,XP_007228786.1,XP_007250218.2,-
2422,XP_007228786.1,XP_022537879.2,+
2423,XP_007228786.1,XP_022537879.2,?
2424,XP_007228786.1,XP_022541496.2,?
2427,XP_007228786.1,XP_007234486.3,?
2428,XP_007228786.1,XP_007229695.2,-
2430,XP_007228786.1,XP_007246968.1,-
2432,XP_007228786.1,XP_015462403.2,?
2433,XP_007228786.1,XP_007228381.1,+
2434,XP_007235048.2,XP_022519843.1,?
2438,XP_007235048.2,XP_049326984.1,+
2443,XP_007235048.2,XP_007250218.2,-
2444,XP_007235048.2,XP_022520828.2,?
2445,XP_007235048.2,XP_007247342.2,+
2447,XP_007235048.2,XP_007253959.3,?
2448,XP_007235048.2,XP_015456552.3,-
2450,XP_007235048.2,XP_022523266.2,?
2451,XP_007235048.2,XP_007235048.2,?
2452,XP_007235048.2,XP_007234532.1,-
2454,XP_007235048.2,XP_007247805.2,?
2455,XP_007235048.2,XP_007258415.3,-
2460,XP_007235048.2,XP_007228864.3,-
2463,XP_007235048.2,XP_049323949.1,?
2465,XP_007235048.2,XP_007230234.3,?
2467,XP_007235048.2,XP_022535807.1,-
2468,XP_007235048.2,XP_007259284.1,?
2469,XP_007235048.2,XP_049319309.1,+
2470,XP_007235048.2,XP_022531152.2,?
2472,XP_007235048.2,XP_022526089.2,+
2475,XP_015458327.1,XP_007228423.2,+
2476,XP_015458327.1,XP_015461326.2,?
2477,XP_015458327.1,XP_022518742.2,-
2478,XP_015458327.1,XP_007232785.1,+
2481,XP_015458327.1,XP_007240312.2,?
2483,XP_015458327.1,XP_022529697.2,-
2489,XP_015458327.1,XP_007252303.3,?
2491,XP_015458327.1,XP_049342142.1,?
2492,XP_015458327.1,XP_049335566.1,?
2493,XP_007250842.2,XP_022536845.2,?
2495,XP_015464278.2,XP_022539296.1,-
2496,XP_015464278.2,XP_022527915.1,+
2497,XP_015464278.2,XP_015461326.2,+
2498,XP_015464278.2,XP_015461326.2,?
2499,XP_015464278.2,XP_007258387.3,+
2500,XP_015464278.2,XP_007234058.2,?
2501,XP_015464278.2,XP_022521768.2,-
2503,XP_015464278.2,XP_022535260.2,?
2509,XP_007260134.1,XP_022522052.2,+
2511,XP_007233675.2,XP_022528737.1,-
2512,XP_007233675.2,XP_007229906.3,?
2513,XP_007233675.2,XP_007248449.2,-
2515,XP_007233675.2,XP_049328209.1,?
2516,XP_007233675.2,XP_022536698.2,?
2517,XP_022532344.2,XP_022523294.2,-
2518,XP_007253458.3,XP_007252983.1,?
2519,XP_007253458.3,XP_007229224.3,+
2520,XP_007253458.3,XP_007229224.3,-
2521,XP_007253458.3,XP_007229224.3,?
2522,XP_007253458.3,XP_007250634.2,+
2523,XP_007253458.3,XP_007242815.2,+
2525,XP_007253458.3,XP_007255179.2,-
2529,XP_007253458.3,XP_007259538.1,?
2531,XP_007253458.3,XP_022520156.2,+
2534,XP_007253458.3,XP_007238185.1,+
2535,XP_007253458.3,XP_022536614.1,?
2536,XP_007253458.3,XP_015460347.1,+
2537,XP_007253458.3,XP_007241082.3,?
2538,XP_007253458.3,XP_022522599.2,-
2539,XP_007227973.3,XP_007229224.3,+
2540,XP_007227973.3,XP_007250634.2,?
2541,XP_007227973.3,XP_049326984.1,-
2543,XP_007227973.3,XP_049320164.1,?
2545,XP_007227973.3,XP_007243593.2,?
2546,XP_007227973.3,XP_007244078.1,+
2547,XP_007227973.3,XP_007244078.1,?
2549,XP_007227973.3,XP_022520632.1,+
2551,XP_007227973.3,XP_007235107.1,+
2552,XP_007227973.3,XP_007259538.1,?
2554,XP_007227973.3,XP_022520156.2,+
2555,XP_007227973.3,XP_015460347.1,+
2556,XP_007227973.3,XP_022522599.2,-
2557,XP_007227973.3,XP_022525991.2,+
2559,XP_022517988.2,XP_007241020.2,+
2560,XP_022517988.2,XP_049323059.1,+
2561,XP_007250297.3,XP_007261072.1,?
2562,XP_022528283.2,XP_022527915.1,?
2564,XP_007253014.2,XP_007248621.3,?
2565,XP_049322915.1,XP_015463371.3,?
2566,XP_007239238.2,XP_022520077.1,?
2570,XP_022522105.2,XP_007234281.1,?
2571,XP_022522105.2,XP_007252313.2,+
2572,XP_022522105.2,XP_022534478.2,?
2574,XP_022522105.2,XP_022535811.2,?
2575,XP_007229765.3,XP_049336586.1,-
2576,XP_022540220.1,XP_022536658.2,+
2577,XP_022540220.1,XP_015458327.1,?
2579,XP_022540220.1,XP_007247707.1,+
2580,XP_022522539.2,XP_022532348.2,-
2581,XP_007228242.2,XP_007229906.3,-
2582,XP_007228242.2,XP_049332012.1,-
2583,XP_007228242.2,XP_007235360.1,-
2584,XP_007228242.2,XP_007245354.3,-
2585,XP_022526584.2,XP_015457993.1,+
2586,XP_022526584.2,XP_049340485.1,-
2587,XP_022526584.2,XP_007259558.3,?
2670,XP_007235164.2,XP_007254761.1,-
2671,XP_022538186.1,XP_007247805.2,-
2673,XP_022538186.1,XP_007233103.2,?
2674,XP_022538186.1,XP_015458358.2,-
2676,XP_007259970.1,XP_007240343.3,+
2677,XP_007259970.1,XP_007245039.3,-
2678,XP_007259970.1,XP_007233065.3,-
2679,XP_007259970.1,XP_022542830.2,?
2681,XP_007259970.1,XP_007235976.1,-
2683,XP_007259970.1,XP_049326984.1,-
2684,XP_007259970.1,XP_007229906.3,?
2689,XP_007259970.1,XP_049332012.1,-
2690,XP_007259970.1,XP_007254610.3,?
2691,XP_007259970.1,XP_007241889.1,?
2692,XP_007259970.1,XP_007230681.2,-
2694,XP_007259970.1,XP_007233103.2,?
2695,XP_007259970.1,XP_007233695.2,?
2697,XP_007259970.1,XP_022522673.1,-
2698,XP_007259970.1,XP_007248419.3,-
2699,XP_007259970.1,XP_007251882.2,-
2700,XP_007259970.1,XP_007232725.3,-
2701,XP_007259970.1,XP_022531208.2,?
2703,XP_007259970.1,XP_022519665.1,?
2704,XP_022539339.2,XP_007240343.3,+
2706,XP_022539339.2,XP_049326984.1,-
2708,XP_022539339.2,XP_007232446.2,-
2709,XP_022539339.2,XP_022522627.2,?
2710,XP_022539339.2,XP_007228289.2,-
2711,XP_022539339.2,XP_007228786.1,-
2713,XP_022539339.2,XP_022528283.2,-
2716,XP_022539339.2,XP_007259538.1,-
2717,XP_022539339.2,XP_007244820.3,?
2718,XP_022539339.2,XP_007260031.3,?
2719,XP_022539339.2,XP_049327635.1,?
2720,XP_022539339.2,XP_049326974.1,-
2721,XP_022539339.2,XP_007233103.2,-
2722,XP_022539339.2,XP_022522635.1,?
2724,XP_022539339.2,XP_007237059.3,?
2725,XP_022539339.2,XP_015458358.2,?
2727,XP_022539339.2,XP_022519665.1,?
2728,XP_022535909.2,XP_007231405.2,?
2729,XP_022535909.2,XP_007255363.2,?
2730,XP_022535909.2,XP_007229906.3,-
2732,XP_022535909.2,XP_022539339.2,?
2733,XP_022535909.2,XP_007232293.1,-
2734,XP_022535909.2,XP_007247805.2,-
2736,XP_022535909.2,XP_007259538.1,+
2737,XP_022535909.2,XP_007259538.1,-
2738,XP_022535909.2,XP_007230681.2,?
2739,XP_022535909.2,XP_049339623.1,-
2740,XP_022535909.2,XP_049339623.1,?
2741,XP_022535909.2,XP_007258583.3,-
2742,XP_022535909.2,XP_022521959.2,?
2743,XP_022535909.2,XP_007257020.1,?
2744,XP_022535909.2,XP_007245479.2,+
2745,XP_022535909.2,XP_007233449.3,?
2746,XP_022535909.2,XP_007229779.2,-
2747,XP_022535909.2,XP_007255787.3,?
2748,XP_022535909.2,XP_022536614.1,?
2749,XP_022535909.2,XP_022522648.1,+
2750,XP_022535909.2,XP_007253364.1,+
2751,XP_022535909.2,XP_022533583.2,+
2752,XP_022535909.2,XP_022519665.1,-
2753,XP_022535909.2,XP_007228381.1,-
2754,XP_022523752.2,XP_022532324.1,-
2755,XP_022523752.2,XP_007228126.2,?
2756,XP_022523752.2,XP_049339623.1,-
2757,XP_022523752.2,XP_049339623.1,?
2758,XP_022523752.2,XP_007253420.1,+
2759,XP_022523752.2,XP_007255787.3,-
2760,XP_022523752.2,XP_007255787.3,?
2761,XP_022523752.2,XP_049328210.1,-
2762,XP_022523752.2,XP_007228381.1,-
2763,XP_022523752.2,XP_007232907.2,+
2764,XP_049342450.1,XP_022524069.1,-
2765,XP_049342450.1,XP_022518869.2,-
2766,XP_049342450.1,XP_007229906.3,+
2767,XP_049342450.1,XP_022523433.1,?
2768,XP_049342450.1,XP_007253959.3,-
2769,XP_049342450.1,XP_049339613.1,-
2770,XP_049342450.1,XP_007256724.3,+
2771,XP_049342450.1,XP_007256724.3,-
2772,XP_049342450.1,XP_022539310.2,?
2773,XP_049342450.1,XP_049339623.1,-
2774,XP_049342450.1,XP_022523294.2,-
2775,XP_049342450.1,XP_049336012.1,-
2777,XP_049342450.1,XP_022532551.2,?
2778,XP_022529697.2,XP_049325219.1,?
2780,XP_022529697.2,XP_022519644.2,+
2781,XP_022529697.2,XP_022519644.2,-
2782,XP_022529697.2,XP_007245512.3,-
2784,XP_022529697.2,XP_007253959.3,-
2785,XP_022529697.2,XP_007252148.1,-
2786,XP_022529697.2,XP_007245384.3,-
2788,XP_022529697.2,XP_049339623.1,-
2789,XP_022529697.2,XP_007258583.3,+
2790,XP_022529697.2,XP_022542714.2,-
2791,XP_022529697.2,XP_049323949.1,-
2792,XP_022529697.2,XP_049330585.1,-
2793,XP_022529697.2,XP_007230234.3,-
2794,XP_022529697.2,XP_049342469.1,-
2795,XP_022529697.2,XP_022522599.2,-
2796,XP_022529697.2,XP_049339604.1,-
2803,XP_007249126.1,XP_007259060.2,-
2805,XP_007249126.1,XP_007242151.3,+
2806,XP_007249126.1,XP_015457993.1,-
2807,XP_007249126.1,XP_007256792.3,?
2808,XP_007249126.1,XP_049340733.1,-
2809,XP_007249126.1,XP_007251223.2,-
2810,XP_007249126.1,XP_022519426.1,-
2811,XP_007235626.1,XP_007259060.2,-
2812,XP_007235626.1,XP_007256792.3,?
2813,XP_007234135.3,XP_007254687.2,-
2814,XP_007234135.3,XP_022519665.1,?
2815,XP_007249366.2,XP_022520514.1,-
2816,XP_007249366.2,NP_001307136.1,-
2817,XP_007249366.2,XP_015458327.1,-
2818,XP_007249366.2,XP_015464278.2,-
2819,XP_007249366.2,XP_022520175.2,-
2820,XP_007249366.2,XP_022536471.2,+
2821,XP_007249366.2,XP_049319959.1,-
2822,XP_007255471.1,XP_022520514.1,-
2823,XP_007255471.1,XP_015458327.1,-
2824,XP_007255471.1,XP_015464278.2,-
2825,XP_007249387.2,XP_007228437.3,-
2826,XP_049321095.1,XP_049318861.1,+
2827,XP_049321095.1,XP_022526565.1,+
2828,XP_049321095.1,XP_049321969.1,?
2829,XP_007245958.2,XP_007258536.3,-
2830,XP_007245958.2,XP_007258536.3,?
2831,XP_007245958.2,XP_015457993.1,-
2832,XP_007245958.2,XP_007246310.3,-
2833,XP_007245958.2,XP_049335313.1,-
2834,XP_007245958.2,XP_007233103.2,-
2835,XP_007245958.2,XP_007238593.3,-
2836,XP_007245958.2,XP_007238593.3,?
2837,XP_007245958.2,XP_022528246.1,+
2838,XP_007245958.2,XP_022519665.1,-
2839,XP_007245958.2,XP_022536941.2,-
2840,XP_007256724.3,XP_049320497.1,-
2841,XP_007256724.3,XP_022525062.2,+
2842,XP_007256724.3,XP_022523929.2,-
2843,XP_007256724.3,XP_007253823.3,+
2844,XP_007256724.3,XP_049341546.1,+
2845,XP_007256724.3,XP_007248760.1,+
2846,XP_007256724.3,XP_007235467.1,?
2847,XP_007256724.3,XP_007229800.1,-
2848,XP_007256724.3,XP_007228437.3,+
2849,XP_007256724.3,XP_015462655.3,?
2850,XP_007256724.3,XP_022525224.2,?
2851,XP_007256724.3,XP_049342341.1,+
2852,XP_007256724.3,XP_022528737.1,+
2854,XP_007256724.3,XP_022524827.1,+
2855,XP_007256724.3,XP_022524827.1,?
2856,XP_007256724.3,XP_007255363.2,+
2857,XP_007256724.3,XP_007255363.2,?
2858,XP_007256724.3,XP_007254687.2,-
2859,XP_007256724.3,XP_007248894.1,+
2860,XP_007256724.3,XP_049326984.1,-
2862,XP_007256724.3,XP_022524362.1,?
2863,XP_007256724.3,XP_007232446.2,+
2864,XP_007256724.3,XP_007232446.2,?
2865,XP_007256724.3,XP_007232123.2,+
2866,XP_007256724.3,XP_049331516.1,+
2867,XP_007256724.3,XP_007254865.3,+
2868,XP_007256724.3,XP_049321720.1,?
2869,XP_007256724.3,XP_007240529.1,?
2870,XP_007256724.3,XP_007254360.2,+
2871,XP_007256724.3,XP_007250218.2,+
2872,XP_007256724.3,XP_007250218.2,?
2873,XP_007256724.3,XP_007246026.1,?
2874,XP_007256724.3,XP_007249095.1,?
2875,XP_007256724.3,XP_022532324.1,+
2876,XP_007256724.3,XP_007249860.1,?
2877,XP_007256724.3,XP_007234276.1,?
2878,XP_007256724.3,XP_007229949.3,+
2879,XP_007256724.3,XP_007256724.3,-
2880,XP_007256724.3,XP_049341005.1,+
2882,XP_007256724.3,XP_007228114.1,+
2885,XP_007256724.3,XP_007228864.3,?
2886,XP_007256724.3,XP_022539754.2,+
2888,XP_007256724.3,XP_007235360.1,+
2889,XP_007256724.3,XP_049326974.1,+
2890,XP_007256724.3,XP_049326974.1,-
2893,XP_007256724.3,XP_022531940.2,?
2894,XP_007256724.3,XP_022532551.2,+
2895,XP_007256724.3,XP_022520687.2,+
2896,XP_007256724.3,XP_007235035.2,?
2897,XP_007256724.3,XP_007254320.1,?
2898,XP_007256724.3,XP_007244525.2,+
2899,XP_007256724.3,XP_022525699.1,?
2900,XP_007256724.3,XP_022521768.2,?
2901,XP_007256724.3,XP_007231644.3,?
2902,XP_007256724.3,XP_007251204.3,?
2903,XP_007256724.3,XP_007257020.1,+
2904,XP_007256724.3,XP_007233449.3,-
2905,XP_007256724.3,XP_007246555.1,+
2906,XP_007256724.3,XP_022538244.2,-
2907,XP_007256724.3,XP_007248190.2,?
2908,XP_007256724.3,XP_007256565.3,+
2909,XP_007256724.3,XP_007256565.3,?
2910,XP_007256724.3,XP_022525670.1,-
2911,XP_007256724.3,XP_007253420.1,+
2912,XP_007256724.3,XP_007253420.1,?
2913,XP_007256724.3,XP_015460347.1,+
2914,XP_007256724.3,XP_022528246.1,?
2915,XP_007256724.3,XP_049329478.1,+
2916,XP_007256724.3,XP_007252395.3,?
2917,XP_007256724.3,XP_007257403.3,+
2918,XP_007256724.3,XP_007257403.3,-
2919,XP_007256724.3,XP_007259250.1,+
2920,XP_007256724.3,XP_022530627.2,?
2925,XP_007256724.3,XP_007256435.1,?
2926,XP_007256724.3,XP_022519665.1,+
2927,XP_007256724.3,XP_022519665.1,-
2928,XP_007256724.3,XP_022519665.1,?
2930,XP_007256724.3,XP_007254329.1,?
2931,XP_007256724.3,XP_007250429.3,+
2932,XP_007256724.3,XP_007249063.1,+
2933,XP_007256724.3,XP_049341877.1,+
2934,XP_007256724.3,XP_022532931.2,+
2937,XP_007260566.2,XP_022524550.2,-
2938,XP_007251022.3,XP_049320497.1,?
2939,XP_007251022.3,XP_007229906.3,+
2940,XP_007251022.3,XP_022521758.1,?
2941,XP_007251022.3,XP_007256724.3,-
2942,XP_007251022.3,XP_022523294.2,-
2943,XP_007251022.3,XP_007248823.2,-
2944,XP_007251022.3,XP_049339604.1,?
2945,XP_007251022.3,XP_022519665.1,-
2946,XP_007251022.3,XP_007250429.3,-
2947,XP_049326531.1,XP_049341069.1,-
2948,XP_007245529.3,XP_049326223.1,?
2949,XP_007245529.3,XP_049326224.1,?
2951,XP_007245529.3,XP_049326225.1,?
2955,XP_007259405.2,XP_022530686.2,-
2956,XP_049322793.1,XP_022531523.2,?
2957,XP_049322793.1,NP_001307138.1,+
2958,XP_007255704.1,XP_007233751.1,?
2959,XP_007255704.1,XP_049339682.1,?
2960,XP_049321205.1,XP_015463688.3,?
2964,XP_007234352.1,XP_049326984.1,-
2965,XP_007234352.1,XP_007245279.1,?
2967,XP_007234352.1,XP_022536473.2,?
2968,XP_007234352.1,XP_007236609.3,+
2969,XP_007234352.1,XP_007236609.3,-
2970,XP_007234352.1,XP_007247359.3,+
2971,XP_007234352.1,XP_007251793.3,+
2972,XP_007234352.1,XP_007245479.2,+
2973,XP_007234352.1,XP_007228210.3,?
2974,XP_007234352.1,XP_007258287.2,+
2975,XP_007234352.1,XP_007248419.3,?
2976,XP_007234352.1,XP_049339604.1,?
2978,XP_007234352.1,XP_049328414.1,-
3017,XP_007248689.1,XP_049329409.1,+
3019,XP_049318861.1,XP_007255828.2,-
3020,XP_049318861.1,XP_007255827.2,-
3021,XP_049318861.1,XP_007260922.2,?
3026,XP_049318861.1,XP_022528241.2,?
3028,XP_049318861.1,XP_022530971.2,+
3029,XP_049318861.1,XP_007229906.3,?
3030,XP_049318861.1,XP_049336571.1,+
3031,XP_049318861.1,XP_007227997.3,?
3037,XP_049318861.1,XP_022530141.2,?
3038,XP_049318861.1,XP_022523433.1,-
3039,XP_049318861.1,XP_007232785.1,+
3040,XP_049318861.1,XP_007234276.1,?
3041,XP_049318861.1,XP_007247902.3,-
3042,XP_049318861.1,XP_022522456.1,-
3043,XP_049318861.1,XP_007261121.3,?
3045,XP_049318861.1,XP_022527848.1,?
3046,XP_049318861.1,XP_022529397.2,+
3047,XP_049318861.1,XP_049327112.1,?
3049,XP_049318861.1,XP_022537424.2,+
3050,XP_049318861.1,XP_007233103.2,+
3051,XP_049318861.1,XP_007234279.3,+
3052,XP_049318861.1,XP_022535829.2,+
3053,XP_049318861.1,XP_007260726.2,+
3054,XP_049318861.1,XP_007231644.3,?
3056,XP_049318861.1,XP_049321861.1,+
3057,XP_049318861.1,XP_022526007.2,+
3058,XP_049318861.1,XP_007260797.3,?
3059,XP_049318861.1,XP_049329308.1,?
3060,XP_049318861.1,XP_007248621.3,?
3061,XP_049318861.1,XP_007259284.1,?
3067,XP_007241113.3,XP_007240012.3,?
3068,XP_007239907.1,XP_007259060.2,?
3070,XP_022532208.1,XP_007259928.1,-
3072,XP_015458620.2,XP_007229224.3,+
3073,XP_015458620.2,XP_007254687.2,+
3074,XP_015458620.2,XP_049337190.1,?
3077,XP_015458620.2,XP_007233103.2,+
3078,XP_015458620.2,XP_007255027.1,?
3079,XP_049336586.1,XP_007249116.2,+
3081,XP_049336586.1,XP_007238640.3,+
3082,XP_049336586.1,XP_007238640.3,-
3083,XP_049336586.1,XP_007252271.1,+
3084,XP_049336586.1,XP_007245384.3,+
3087,XP_049336586.1,XP_022526036.2,?
3088,XP_049336586.1,XP_049337828.1,-
3090,XP_049336586.1,XP_007233695.2,-
3091,XP_049336586.1,XP_007260013.3,-
3092,XP_049336586.1,XP_022522158.2,-
3093,XP_049336586.1,XP_049339604.1,+
3094,XP_049336586.1,XP_007228381.1,?
3095,XP_007233427.3,XP_049336586.1,-
3097,XP_007239558.3,XP_007232506.3,+
3098,XP_007239558.3,XP_022535482.2,+
3099,XP_007239558.3,XP_007235128.2,+
3100,XP_007239558.3,XP_007228125.2,?
3115,XP_007232305.2,XP_022532015.2,-
3116,XP_007232293.1,XP_022532015.2,-
3117,XP_007232301.2,XP_022537712.2,?
3118,XP_007232297.2,XP_007254687.2,+
3119,XP_007232297.2,XP_007231643.3,-
3120,XP_007232297.2,XP_007257746.2,-
3121,XP_007232297.2,XP_022522627.2,+
3122,XP_007232297.2,XP_022532324.1,+
3123,XP_007232297.2,XP_049326974.1,+
3124,XP_007232297.2,XP_022521914.1,+
3125,XP_007232297.2,XP_007259266.3,-
3126,XP_007232297.2,XP_022519665.1,+
3127,XP_007232297.2,XP_049330970.1,+
3128,XP_007239410.3,XP_007232295.1,-
3129,XP_007239408.1,XP_022535908.2,?
3130,XP_007239408.1,XP_007238354.1,?
3132,XP_049327856.1,XP_007246968.1,-
3133,XP_049327861.1,XP_022542115.1,-
3134,XP_049327861.1,XP_049339380.1,-
3135,XP_007239412.1,XP_049336638.1,?
3136,XP_007239413.1,XP_007232295.1,-
3139,XP_007258013.1,XP_022532988.2,?
3140,XP_007258013.1,XP_049340944.1,?
3141,XP_007258013.1,XP_022535037.2,?
3142,XP_007258013.1,XP_022526036.2,?
3143,XP_007258013.1,XP_022521768.2,?
3146,XP_049331618.1,XP_049320497.1,?
3147,XP_049331618.1,XP_007248362.3,+
3148,XP_049331618.1,XP_007252313.2,-
3149,XP_049331618.1,XP_007252313.2,?
3150,XP_049331618.1,XP_007229906.3,-
3152,XP_049331618.1,XP_015461929.1,?
3153,XP_049331618.1,XP_007244105.2,?
3154,XP_049331618.1,XP_007253052.3,?
3157,XP_049331618.1,XP_022532208.1,?
3158,XP_049331618.1,XP_049341142.1,-
3160,XP_049331618.1,XP_049342101.1,?
3162,XP_049331618.1,XP_007258636.3,+
3163,XP_049331618.1,XP_007258636.3,?
3164,XP_049331618.1,XP_022536473.2,-
3165,XP_049331618.1,XP_007259538.1,?
3166,XP_049331618.1,XP_007228114.1,+
3167,XP_049331618.1,XP_007229999.2,?
3170,XP_049331618.1,XP_007245018.3,+
3171,XP_049331618.1,XP_049323949.1,?
3172,XP_049331618.1,XP_007258372.3,+
3173,XP_049331618.1,XP_007230234.3,?
3174,XP_049331618.1,XP_007248190.2,+
3176,XP_049331618.1,XP_007254034.3,?
3177,XP_049331618.1,XP_015458358.2,?
3178,XP_049331618.1,XP_049324838.1,?
3179,XP_007259471.3,XP_007259928.1,?
3180,XP_007259471.3,XP_007256724.3,?
3181,XP_007259471.3,XP_007258636.3,+
3182,XP_007259471.3,XP_007258636.3,?
3183,XP_007259471.3,XP_007257274.1,-
3184,XP_007259471.3,XP_007233629.2,-
3186,XP_007259471.3,XP_007253776.1,?
3188,XP_007256274.3,XP_007233258.3,+
3190,XP_007256274.3,XP_007256724.3,?
3191,XP_007256274.3,XP_007259922.3,?
3192,XP_022519654.2,XP_049326974.1,-
3194,XP_022519654.2,XP_022519665.1,-
3195,XP_007247765.1,XP_007260026.2,-
3196,XP_007252271.1,XP_022522158.2,+
3197,XP_007252271.1,XP_049329478.1,?
3198,XP_007239240.1,XP_049321496.1,-
3199,XP_007239240.1,XP_022519665.1,?
3201,XP_007250509.1,NP_001306894.1,?
3209,XP_022526263.2,XP_007231993.3,-
3210,XP_022526263.2,XP_022536402.2,-
3211,XP_022526263.2,XP_049339604.1,?
3212,XP_022526263.2,XP_022533583.2,-
3213,XP_007240370.1,XP_007244498.2,+
3216,XP_007249327.2,XP_049323584.1,?
3218,XP_049323584.1,XP_022527170.1,+
3219,XP_049323584.1,XP_049342047.1,?
3224,XP_049323584.1,XP_022521768.2,+
3226,XP_007228759.3,XP_022528737.1,+
3227,XP_007228759.3,XP_007247533.3,+
3228,XP_007228759.3,XP_007229906.3,+
3229,XP_007228759.3,XP_049328162.1,?
3230,XP_007228759.3,XP_007255027.1,?
3231,XP_007228759.3,XP_049339604.1,+
3232,XP_007240833.1,XP_007229224.3,-
3233,XP_007240833.1,XP_007258583.3,+
3235,XP_007258320.1,XP_007245824.1,-
3236,XP_007258320.1,XP_049319128.1,+
3237,XP_007258320.1,XP_022528737.1,+
3238,XP_007258320.1,XP_007229224.3,-
3239,XP_007258320.1,XP_007247533.3,+
3240,XP_007258320.1,XP_007254687.2,-
3241,XP_007258320.1,XP_007229906.3,+
3242,XP_007258320.1,XP_007231643.3,+
3243,XP_007258320.1,XP_007231643.3,?
3245,XP_007258320.1,XP_007253404.1,-
3246,XP_007258320.1,XP_022524425.2,-
3247,XP_007258320.1,XP_007245479.2,-
3248,XP_007258320.1,XP_015461468.1,-
3250,XP_007258320.1,XP_049339604.1,+
3251,XP_007233990.1,XP_007229224.3,-
3252,XP_007233990.1,XP_007259314.2,+
3254,XP_007233990.1,XP_007236731.3,-
3255,XP_007233990.1,XP_007235976.1,-
3257,XP_007233990.1,XP_007258982.1,-
3258,XP_007233990.1,XP_007242815.2,-
3259,XP_007233990.1,XP_007248446.1,-
3260,XP_007233990.1,XP_007229906.3,-
3261,XP_007233990.1,XP_007229906.3,?
3262,XP_007233990.1,XP_049336571.1,+
3263,XP_007233990.1,XP_049323747.1,+
3264,XP_007233990.1,XP_049323747.1,?
3265,XP_007233990.1,XP_022520624.2,+
3266,XP_007233990.1,XP_022523838.2,+
3268,XP_007233990.1,XP_049337044.1,-
3269,XP_007233990.1,XP_015457993.1,-
3270,XP_007233990.1,XP_049337573.1,+
3271,XP_007233990.1,XP_007244012.2,?
3272,XP_007233990.1,XP_007259540.3,?
3273,XP_007233990.1,XP_015456426.3,-
3274,XP_007233990.1,XP_049326223.1,+
3283,XP_007233990.1,XP_007247805.2,+
3284,XP_007233990.1,XP_049339099.1,?
3285,XP_007233990.1,XP_022531969.2,?
3287,XP_007233990.1,XP_007247535.2,+
3288,XP_007233990.1,XP_007231993.3,?
