,Unnamed: 0,Source,Target,Interaction
8729,5022,XP_022536775.2,XP_049332012.1,?
8730,53,XP_022537011.2,XP_022535517.1,-
8731,41,XP_022537011.2,XP_049318847.1,-
8732,42,XP_022537011.2,XP_049326243.1,?
8733,5052,XP_022537127.2,XP_007228165.2,-
8734,6651,XP_022537127.2,XP_007229224.3,-
8735,6653,XP_022537127.2,XP_007247456.3,?
8736,6652,XP_022537127.2,XP_007247533.3,+
8737,5053,XP_022537127.2,XP_015459908.1,?
8738,3681,XP_022537447.2,XP_007238258.3,?
8739,3683,XP_022537447.2,XP_007246023.1,+
8740,2463,XP_022537447.2,XP_007256728.3,?
8741,2462,XP_022537447.2,XP_022531988.1,?
8742,3641,XP_022537455.2,XP_022522949.2,+
8743,5365,XP_022537467.1,XP_007228210.3,?
8744,5349,XP_022537467.1,XP_007229224.3,-
8745,5358,XP_022537467.1,XP_007229532.2,+
8746,5355,XP_022537467.1,XP_007229906.3,+
8747,5354,XP_022537467.1,XP_007232501.3,+
8748,5362,XP_022537467.1,XP_007233695.2,+
8749,4037,XP_022537467.1,XP_007253035.1,?
8750,5351,XP_022537467.1,XP_007254687.2,-
8751,5350,XP_022537467.1,XP_007256697.2,-
8752,4042,XP_022537467.1,XP_007259536.1,+
8753,5371,XP_022537467.1,XP_015459179.3,-
8754,5348,XP_022537467.1,XP_022528737.1,+
8755,4027,XP_022537467.1,XP_022529054.2,+
8756,5366,XP_022537467.1,XP_022531737.2,?
8757,4038,XP_022537467.1,XP_022538328.2,-
8758,5359,XP_022537467.1,XP_022539754.2,+
8759,4030,XP_022537467.1,XP_022540339.1,?
8760,5367,XP_022537467.1,XP_049329478.1,+
8761,4035,XP_022537467.1,XP_049330785.1,-
8762,4041,XP_022537467.1,XP_049331886.1,?
8763,5363,XP_022537467.1,XP_049334702.1,-
8764,5357,XP_022537467.1,XP_049335384.1,+
8765,5364,XP_022537467.1,XP_049337192.1,?
8766,5369,XP_022537467.1,XP_049339604.1,+
8767,4036,XP_022537467.1,XP_049339849.1,+
8768,2372,XP_022537879.2,XP_007228198.3,?
8769,2411,XP_022537879.2,XP_007228381.1,+
8770,1565,XP_022537879.2,XP_007229817.1,+
8771,2406,XP_022537879.2,XP_007230546.2,?
8772,1581,XP_022537879.2,XP_007236810.3,+
8773,2368,XP_022537879.2,XP_007237893.3,?
8774,2385,XP_022537879.2,XP_007238249.1,?
8775,2386,XP_022537879.2,XP_007238258.3,?
8776,2384,XP_022537879.2,XP_007238259.3,?
8777,2409,XP_022537879.2,XP_007240145.2,?
8778,2357,XP_022537879.2,XP_007240198.3,+
8779,2403,XP_022537879.2,XP_007240317.2,-
8780,2398,XP_022537879.2,XP_007242319.3,?
8781,2358,XP_022537879.2,XP_007244901.2,-
8782,2410,XP_022537879.2,XP_007246237.3,+
8783,2407,XP_022537879.2,XP_007246968.1,-
8784,2348,XP_022537879.2,XP_007247049.3,+
8785,2377,XP_022537879.2,XP_007247253.1,+
8786,2351,XP_022537879.2,XP_007247318.3,+
8787,2359,XP_022537879.2,XP_007248979.1,?
8788,2364,XP_022537879.2,XP_007250218.2,+
8789,2354,XP_022537879.2,XP_007256270.1,-
8790,1567,XP_022537879.2,XP_007257486.1,?
8791,1578,XP_022537879.2,XP_007260881.1,+
8792,2352,XP_022537879.2,XP_015463371.3,?
8793,2393,XP_022537879.2,XP_022520791.2,?
8794,2366,XP_022537879.2,XP_022520828.2,+
8795,2360,XP_022537879.2,XP_022523838.2,+
8796,2362,XP_022537879.2,XP_022529006.2,+
8797,2355,XP_022537879.2,XP_022529848.2,?
8798,2404,XP_022537879.2,XP_022530686.2,?
8799,2375,XP_022537879.2,XP_022532344.2,?
8800,1571,XP_022537879.2,XP_022534615.2,+
8801,2350,XP_022537879.2,XP_022534780.1,?
8802,2361,XP_022537879.2,XP_022536343.1,-
8803,2373,XP_022537879.2,XP_022537879.2,+
8804,2363,XP_022537879.2,XP_022541024.1,?
8805,2392,XP_022537879.2,XP_022541496.2,?
8806,2380,XP_022537879.2,XP_049319127.1,+
8807,1583,XP_022537879.2,XP_049321366.1,?
8808,2401,XP_022537879.2,XP_049325053.1,?
8809,2356,XP_022537879.2,XP_049327610.1,+
8810,2395,XP_022537879.2,XP_049339575.1,?
8811,1572,XP_022537879.2,XP_049339638.1,-
8812,2376,XP_022537879.2,XP_049341465.1,?
8813,2349,XP_022537879.2,XP_049341546.1,?
8814,6493,XP_022537880.1,XP_007254761.1,-
8815,6492,XP_022537880.1,XP_022534036.2,?
8816,19922,XP_022537901.1,XP_007237084.1,?
8817,19928,XP_022537901.1,XP_007239643.1,?
8818,19924,XP_022537901.1,XP_007260779.1,?
8819,19930,XP_022537901.1,XP_022522136.1,?
8820,19925,XP_022537901.1,XP_022534406.1,?
8821,19931,XP_022537901.1,XP_022538188.2,?
8822,19929,XP_022537901.1,XP_049322570.1,?
8823,15480,XP_022538053.2,XP_007229360.1,?
8824,4134,XP_022538053.2,XP_007229817.1,?
8825,15454,XP_022538053.2,XP_007230239.1,?
8826,15450,XP_022538053.2,XP_007231577.2,?
8827,15457,XP_022538053.2,XP_007232629.1,?
8828,2874,XP_022538053.2,XP_007233064.4,?
8829,4138,XP_022538053.2,XP_007233103.2,+
8830,2867,XP_022538053.2,XP_007234270.2,+
8831,15477,XP_022538053.2,XP_007236558.1,?
8832,15443,XP_022538053.2,XP_007242140.2,?
8833,15475,XP_022538053.2,XP_007245417.1,?
8834,15467,XP_022538053.2,XP_007245641.1,?
8835,15433,XP_022538053.2,XP_007245760.2,?
8836,15430,XP_022538053.2,XP_007245994.1,?
8837,15459,XP_022538053.2,XP_007247806.2,?
8838,4141,XP_022538053.2,XP_007248419.3,?
8839,15473,XP_022538053.2,XP_007249245.1,?
8840,15434,XP_022538053.2,XP_007249631.2,?
8841,15468,XP_022538053.2,XP_007251352.1,?
8842,15452,XP_022538053.2,XP_007252923.1,?
8843,15474,XP_022538053.2,XP_007253246.3,?
8844,2873,XP_022538053.2,XP_007253976.1,?
8845,4135,XP_022538053.2,XP_007254687.2,?
8846,15463,XP_022538053.2,XP_007255313.3,?
8847,15445,XP_022538053.2,XP_007255475.1,?
8848,15470,XP_022538053.2,XP_007256202.1,?
8849,2872,XP_022538053.2,XP_007256432.1,+
8850,4139,XP_022538053.2,XP_007256850.3,?
8851,15481,XP_022538053.2,XP_007259175.1,?
8852,2866,XP_022538053.2,XP_007260440.3,?
8853,15441,XP_022538053.2,XP_015458092.2,?
8854,2871,XP_022538053.2,XP_022518742.2,-
8855,15456,XP_022538053.2,XP_022520307.1,?
8856,15479,XP_022538053.2,XP_022522391.2,?
8857,15460,XP_022538053.2,XP_022522790.2,?
8858,2877,XP_022538053.2,XP_022525929.1,?
8859,15453,XP_022538053.2,XP_022527729.1,?
8860,15448,XP_022538053.2,XP_022530680.1,?
8861,15440,XP_022538053.2,XP_022533600.2,?
8862,4137,XP_022538053.2,XP_022538053.2,?
8863,15461,XP_022538053.2,XP_022538335.1,?
8864,2876,XP_022538053.2,XP_022538819.2,?
8865,15464,XP_022538053.2,XP_022539171.2,?
8866,1424,XP_022538173.2,XP_022523294.2,+
8867,4167,XP_022538181.2,XP_007241082.3,?
8868,2673,XP_022538186.1,XP_007233103.2,?
8869,2671,XP_022538186.1,XP_007247805.2,-
8870,2674,XP_022538186.1,XP_015458358.2,-
8871,8195,XP_022538488.2,XP_007229906.3,?
8872,8194,XP_022538488.2,XP_022532599.1,-
8873,17529,XP_022538640.1,XP_007230063.1,?
8874,17555,XP_022538640.1,XP_007232495.1,?
8875,17554,XP_022538640.1,XP_007234276.1,?
8876,17565,XP_022538640.1,XP_007235868.2,?
8877,17556,XP_022538640.1,XP_007238071.2,?
8878,17559,XP_022538640.1,XP_007240078.1,?
8879,17527,XP_022538640.1,XP_007253393.1,?
8880,17566,XP_022538640.1,XP_007257304.2,?
8881,17544,XP_022538640.1,XP_007260013.3,?
8882,17562,XP_022538640.1,XP_007260521.1,?
8883,17533,XP_022538640.1,XP_022518365.1,?
8884,17567,XP_022538640.1,XP_022522391.2,?
8885,17553,XP_022538640.1,XP_022527503.1,?
8886,17563,XP_022538640.1,XP_022533097.1,?
8887,17561,XP_022538640.1,XP_022537698.1,?
8888,17558,XP_022538640.1,XP_022538640.1,?
8889,17546,XP_022538640.1,XP_049323574.1,?
8890,7017,XP_022538707.1,XP_049323949.1,-
8891,9207,XP_022538775.1,NP_001278181.1,?
8892,9278,XP_022538775.1,NP_001278184.1,?
8893,9439,XP_022538775.1,XP_007228842.1,?
8894,9432,XP_022538775.1,XP_007229372.3,?
8895,9165,XP_022538775.1,XP_007229687.1,?
8896,9531,XP_022538775.1,XP_007230034.2,?
8897,9321,XP_022538775.1,XP_007230963.3,?
8898,9332,XP_022538775.1,XP_007231416.3,?
8899,9429,XP_022538775.1,XP_007231523.1,?
8900,9415,XP_022538775.1,XP_007231659.3,?
8901,9541,XP_022538775.1,XP_007232077.3,?
8902,9183,XP_022538775.1,XP_007233291.3,?
8903,8914,XP_022538775.1,XP_007233450.3,?
8904,9377,XP_022538775.1,XP_007233820.1,?
8905,9519,XP_022538775.1,XP_007233883.3,?
8906,8966,XP_022538775.1,XP_007235108.2,?
8907,9547,XP_022538775.1,XP_007235655.2,?
8908,9039,XP_022538775.1,XP_007236185.1,?
8909,9254,XP_022538775.1,XP_007236575.3,?
8910,9206,XP_022538775.1,XP_007236810.3,?
8911,8936,XP_022538775.1,XP_007237145.2,?
8912,9277,XP_022538775.1,XP_007237510.2,?
8913,9446,XP_022538775.1,XP_007237534.1,?
8914,9051,XP_022538775.1,XP_007238065.3,?
8915,9405,XP_022538775.1,XP_007239003.3,?
8916,9381,XP_022538775.1,XP_007239051.3,?
8917,8904,XP_022538775.1,XP_007239065.2,?
8918,9499,XP_022538775.1,XP_007239958.3,?
8919,9488,XP_022538775.1,XP_007241118.2,?
8920,9514,XP_022538775.1,XP_007244202.3,?
8921,9452,XP_022538775.1,XP_007244724.3,?
8922,9368,XP_022538775.1,XP_007244855.3,?
8923,9276,XP_022538775.1,XP_007245174.2,?
8924,9469,XP_022538775.1,XP_007245968.3,?
8925,8949,XP_022538775.1,XP_007246352.3,?
8926,9263,XP_022538775.1,XP_007246496.1,?
8927,9341,XP_022538775.1,XP_007247345.1,?
8928,9422,XP_022538775.1,XP_007247390.2,?
8929,9288,XP_022538775.1,XP_007247415.1,?
8930,9483,XP_022538775.1,XP_007247718.1,?
8931,8895,XP_022538775.1,XP_007247883.1,?
8932,9258,XP_022538775.1,XP_007248937.3,?
8933,9182,XP_022538775.1,XP_007249222.2,?
8934,9193,XP_022538775.1,XP_007249313.1,?
8935,9359,XP_022538775.1,XP_007249319.3,?
8936,9431,XP_022538775.1,XP_007249807.1,?
8937,9317,XP_022538775.1,XP_007249921.3,?
8938,9146,XP_022538775.1,XP_007249925.2,?
8939,9269,XP_022538775.1,XP_007250106.3,?
8940,9407,XP_022538775.1,XP_007251055.1,?
8941,9424,XP_022538775.1,XP_007251352.1,?
8942,9187,XP_022538775.1,XP_007251995.1,?
8943,9475,XP_022538775.1,XP_007252036.3,?
8944,9287,XP_022538775.1,XP_007252301.2,?
8945,9186,XP_022538775.1,XP_007252922.3,?
8946,9410,XP_022538775.1,XP_007252929.1,?
8947,9243,XP_022538775.1,XP_007253031.1,?
8948,9527,XP_022538775.1,XP_007253543.2,?
8949,9500,XP_022538775.1,XP_007253578.3,?
8950,9270,XP_022538775.1,XP_007253688.2,?
8951,9205,XP_022538775.1,XP_007253716.3,?
8952,9096,XP_022538775.1,XP_007254017.2,?
8953,9296,XP_022538775.1,XP_007254037.1,?
8954,9423,XP_022538775.1,XP_007254193.1,?
8955,8929,XP_022538775.1,XP_007254623.3,?
8956,9121,XP_022538775.1,XP_007254913.3,?
8957,9482,XP_022538775.1,XP_007255092.3,?
8958,9122,XP_022538775.1,XP_007255421.2,?
8959,8969,XP_022538775.1,XP_007255459.1,?
8960,9342,XP_022538775.1,XP_007255770.1,?
8961,9509,XP_022538775.1,XP_007256790.1,?
8962,9340,XP_022538775.1,XP_007258426.3,?
8963,9101,XP_022538775.1,XP_007258434.2,?
8964,9280,XP_022538775.1,XP_007258647.3,?
8965,9399,XP_022538775.1,XP_007259216.1,?
8966,9247,XP_022538775.1,XP_007259514.3,?
8967,9135,XP_022538775.1,XP_007260013.3,?
8968,9461,XP_022538775.1,XP_007260165.3,?
8969,9538,XP_022538775.1,XP_007260200.3,?
8970,9253,XP_022538775.1,XP_007260213.4,?
8971,9256,XP_022538775.1,XP_007260491.3,?
8972,9360,XP_022538775.1,XP_007260832.3,?
8973,9414,XP_022538775.1,XP_007260950.2,?
8974,9318,XP_022538775.1,XP_015457643.2,?
8975,9216,XP_022538775.1,XP_015460600.3,?
8976,8907,XP_022538775.1,XP_015461595.3,?
8977,9214,XP_022538775.1,XP_015463679.3,?
8978,9303,XP_022538775.1,XP_015463949.3,?
8979,9361,XP_022538775.1,XP_022518041.2,?
8980,9177,XP_022538775.1,XP_022518570.2,?
8981,9369,XP_022538775.1,XP_022519246.2,?
8982,9393,XP_022538775.1,XP_022519870.2,?
8983,9219,XP_022538775.1,XP_022520575.2,?
8984,8942,XP_022538775.1,XP_022521384.2,?
8985,9487,XP_022538775.1,XP_022521500.1,?
8986,9373,XP_022538775.1,XP_022523017.2,?
8987,9249,XP_022538775.1,XP_022523304.1,?
8988,9536,XP_022538775.1,XP_022524896.1,?
8989,9252,XP_022538775.1,XP_022525305.1,?
8990,8956,XP_022538775.1,XP_022525361.2,?
8991,9248,XP_022538775.1,XP_022525742.2,?
8992,9513,XP_022538775.1,XP_022526050.2,?
8993,9348,XP_022538775.1,XP_022526058.2,?
8994,9313,XP_022538775.1,XP_022526072.2,?
8995,9203,XP_022538775.1,XP_022526231.2,?
8996,9533,XP_022538775.1,XP_022528270.2,?
8997,9403,XP_022538775.1,XP_022528329.1,?
8998,9175,XP_022538775.1,XP_022528333.2,?
8999,9294,XP_022538775.1,XP_022528602.2,?
9000,9389,XP_022538775.1,XP_022528926.2,?
9001,9489,XP_022538775.1,XP_022529013.1,?
9002,9156,XP_022538775.1,XP_022529104.1,?
9003,9539,XP_022538775.1,XP_022529203.1,?
9004,9451,XP_022538775.1,XP_022529227.2,?
9005,9326,XP_022538775.1,XP_022529397.2,?
9006,9459,XP_022538775.1,XP_022530488.2,?
9007,9344,XP_022538775.1,XP_022530504.1,?
9008,9194,XP_022538775.1,XP_022530639.2,?
9009,9202,XP_022538775.1,XP_022530640.2,?
9010,9551,XP_022538775.1,XP_022530909.1,?
9011,8957,XP_022538775.1,XP_022531165.2,?
9012,9221,XP_022538775.1,XP_022531313.2,?
9013,9062,XP_022538775.1,XP_022531515.2,?
9014,9380,XP_022538775.1,XP_022532357.1,?
9015,9251,XP_022538775.1,XP_022532377.2,?
9016,8959,XP_022538775.1,XP_022532756.2,?
9017,8950,XP_022538775.1,XP_022533224.1,?
9018,9316,XP_022538775.1,XP_022533328.2,?
9019,9491,XP_022538775.1,XP_022533597.1,?
9020,9449,XP_022538775.1,XP_022533794.2,?
9021,9225,XP_022538775.1,XP_022534414.2,?
9022,9141,XP_022538775.1,XP_022534513.2,?
9023,9524,XP_022538775.1,XP_022535076.1,?
9024,9334,XP_022538775.1,XP_022535509.2,?
9025,9406,XP_022538775.1,XP_022536349.2,?
9026,9473,XP_022538775.1,XP_022536787.2,?
9027,9234,XP_022538775.1,XP_022537139.2,?
9028,9460,XP_022538775.1,XP_022537734.1,?
9029,9305,XP_022538775.1,XP_022537815.2,?
9030,9267,XP_022538775.1,XP_022538775.1,?
9031,9526,XP_022538775.1,XP_022538954.2,?
9032,9080,XP_022538775.1,XP_022539456.1,?
9033,9450,XP_022538775.1,XP_022539514.1,?
9034,9018,XP_022538775.1,XP_022539767.1,?
9035,9542,XP_022538775.1,XP_022540062.2,?
9036,9188,XP_022538775.1,XP_022540112.1,?
9037,9478,XP_022538775.1,XP_022540576.2,?
9038,9212,XP_022538775.1,XP_022540655.2,?
9039,9353,XP_022538775.1,XP_022541167.2,?
9040,8901,XP_022538775.1,XP_022541281.1,?
9041,9497,XP_022538775.1,XP_022541371.2,?
9042,9427,XP_022538775.1,XP_022542733.2,?
9043,9255,XP_022538775.1,XP_049318654.1,?
9044,9327,XP_022538775.1,XP_049318847.1,?
9045,9283,XP_022538775.1,XP_049318861.1,?
9046,9502,XP_022538775.1,XP_049319076.1,?
9047,8902,XP_022538775.1,XP_049319381.1,?
9048,9310,XP_022538775.1,XP_049319614.1,?
9049,9125,XP_022538775.1,XP_049320014.1,?
9050,9284,XP_022538775.1,XP_049320135.1,?
9051,9397,XP_022538775.1,XP_049320267.1,?
9052,8947,XP_022538775.1,XP_049320722.1,?
9053,9246,XP_022538775.1,XP_049320723.1,?
9054,8945,XP_022538775.1,XP_049320823.1,?
9055,9362,XP_022538775.1,XP_049322018.1,?
9056,9532,XP_022538775.1,XP_049322770.1,?
9057,9345,XP_022538775.1,XP_049323840.1,?
9058,9495,XP_022538775.1,XP_049323864.1,?
9059,9228,XP_022538775.1,XP_049324458.1,?
9060,9189,XP_022538775.1,XP_049324880.1,?
9061,9335,XP_022538775.1,XP_049325658.1,?
9062,9371,XP_022538775.1,XP_049325699.1,?
9063,9217,XP_022538775.1,XP_049325950.1,?
9064,9471,XP_022538775.1,XP_049326900.1,?
9065,9268,XP_022538775.1,XP_049326924.1,?
9066,8912,XP_022538775.1,XP_049327003.1,?
9067,9387,XP_022538775.1,XP_049327079.1,?
9068,9312,XP_022538775.1,XP_049327111.1,?
9069,9420,XP_022538775.1,XP_049327206.1,?
9070,8999,XP_022538775.1,XP_049327270.1,?
9071,9195,XP_022538775.1,XP_049327314.1,?
9072,9328,XP_022538775.1,XP_049327382.1,?
9073,9401,XP_022538775.1,XP_049327561.1,?
9074,9337,XP_022538775.1,XP_049327656.1,?
9075,9477,XP_022538775.1,XP_049328076.1,?
9076,9385,XP_022538775.1,XP_049328278.1,?
9077,9413,XP_022538775.1,XP_049329175.1,?
9078,9244,XP_022538775.1,XP_049329475.1,?
9079,9375,XP_022538775.1,XP_049330475.1,?
9080,9148,XP_022538775.1,XP_049330927.1,?
9081,9466,XP_022538775.1,XP_049331353.1,?
9082,9168,XP_022538775.1,XP_049331415.1,?
9083,9352,XP_022538775.1,XP_049331452.1,?
9084,9434,XP_022538775.1,XP_049331581.1,?
9085,9408,XP_022538775.1,XP_049331882.1,?
9086,9319,XP_022538775.1,XP_049334556.1,?
9087,8915,XP_022538775.1,XP_049334916.1,?
9088,9179,XP_022538775.1,XP_049334924.1,?
9089,8940,XP_022538775.1,XP_049335083.1,?
9090,9550,XP_022538775.1,XP_049337100.1,?
9091,9233,XP_022538775.1,XP_049337905.1,?
9092,9236,XP_022538775.1,XP_049338024.1,?
9093,8910,XP_022538775.1,XP_049338159.1,?
9094,8905,XP_022538775.1,XP_049338458.1,?
9095,9394,XP_022538775.1,XP_049338683.1,?
9096,9437,XP_022538775.1,XP_049338797.1,?
9097,9395,XP_022538775.1,XP_049339374.1,?
9098,9176,XP_022538775.1,XP_049339672.1,?
9099,8908,XP_022538775.1,XP_049339875.1,?
9100,9438,XP_022538775.1,XP_049340658.1,?
9101,9347,XP_022538775.1,XP_049341340.1,?
9102,9239,XP_022538775.1,XP_049341392.1,?
9103,3380,XP_022538820.1,XP_007237456.1,?
9104,2234,XP_022538820.1,XP_007254687.2,-
9105,2235,XP_022538820.1,XP_049326243.1,-
9106,3379,XP_022538820.1,XP_049336404.1,?
9107,1165,XP_022538867.1,XP_007229906.3,?
9108,1171,XP_022538867.1,XP_007238185.1,?
9109,675,XP_022538867.1,XP_007241080.2,+
9110,680,XP_022538867.1,XP_007259671.2,+
9111,679,XP_022538867.1,XP_022531737.2,-
9112,673,XP_022538867.1,XP_022533501.2,?
9113,1168,XP_022538867.1,XP_022538748.1,?
9114,1172,XP_022538867.1,XP_022540524.2,?
9115,1167,XP_022538867.1,XP_022542115.1,-
9116,1164,XP_022538867.1,XP_049320689.1,-
9117,1170,XP_022538867.1,XP_049335935.1,?
9118,8398,XP_022538941.1,XP_007245279.1,+
9119,8399,XP_022538941.1,XP_007247072.2,?
9120,8397,XP_022538941.1,XP_022517956.2,-
9121,8400,XP_022538941.1,XP_022518742.2,?
9122,8401,XP_022538941.1,XP_022519426.1,+
9123,8805,XP_022539003.2,XP_022527915.1,?
9124,8726,XP_022539035.2,XP_007229779.2,-
9125,6768,XP_022539035.2,XP_022528246.1,-
9126,6766,XP_022539035.2,XP_022530686.2,-
9127,6767,XP_022539035.2,XP_022542358.2,-
9128,2608,XP_022539093.2,XP_007237824.1,?
9129,2607,XP_022539093.2,XP_022517974.2,+
9130,1256,XP_022539181.1,XP_022527164.2,-
9131,1001,XP_022539195.1,XP_007256404.3,?
9132,999,XP_022539195.1,XP_015463688.3,-
9133,1000,XP_022539195.1,XP_015464312.3,-
9134,3635,XP_022539209.2,NP_001306894.1,?
9135,4013,XP_022539267.2,XP_007229906.3,-
9136,4014,XP_022539267.2,XP_007241080.2,-
9137,4012,XP_022539267.2,XP_022528737.1,-
9138,5536,XP_022539298.2,XP_015457993.1,-
9139,3872,XP_022539310.2,XP_007249366.2,-
9140,3871,XP_022539310.2,XP_015456707.2,+
9141,2710,XP_022539339.2,XP_007228289.2,-
9142,2711,XP_022539339.2,XP_007228786.1,-
9143,1811,XP_022539339.2,XP_007231643.3,?
9144,2708,XP_022539339.2,XP_007232446.2,-
9145,2721,XP_022539339.2,XP_007233103.2,-
9146,2724,XP_022539339.2,XP_007237059.3,?
9147,2704,XP_022539339.2,XP_007240343.3,+
9148,2717,XP_022539339.2,XP_007244820.3,?
9149,1810,XP_022539339.2,XP_007249986.3,?
9150,1814,XP_022539339.2,XP_007253018.2,-
9151,2716,XP_022539339.2,XP_007259538.1,-
9152,1812,XP_022539339.2,XP_007259928.1,?
9153,2718,XP_022539339.2,XP_007260031.3,?
9154,2725,XP_022539339.2,XP_015458358.2,?
9155,1815,XP_022539339.2,XP_015462489.3,?
9156,2727,XP_022539339.2,XP_022519665.1,?
9157,2709,XP_022539339.2,XP_022522627.2,?
9158,2722,XP_022539339.2,XP_022522635.1,?
9159,2713,XP_022539339.2,XP_022528283.2,-
9160,1816,XP_022539339.2,XP_022533896.2,?
9161,2720,XP_022539339.2,XP_049326974.1,-
9162,2706,XP_022539339.2,XP_049326984.1,-
9163,2719,XP_022539339.2,XP_049327635.1,?
9164,897,XP_022539371.2,XP_007240145.2,?
9165,890,XP_022539371.2,XP_007254981.2,+
9166,898,XP_022539371.2,XP_007260307.1,-
9167,892,XP_022539371.2,XP_022534615.2,-
9168,888,XP_022539371.2,XP_049330785.1,+
9169,889,XP_022539371.2,XP_049337610.1,+
9170,893,XP_022539371.2,XP_049339638.1,+
9171,4890,XP_022539637.1,XP_007244661.1,?
9172,4893,XP_022539637.1,XP_007258310.1,?
9173,4892,XP_022539637.1,XP_015458687.1,?
9174,4889,XP_022539637.1,XP_049339985.1,?
9175,2520,XP_022539707.1,XP_007240312.2,?
9176,1189,XP_022539903.2,XP_007228125.2,?
9177,1943,XP_022539903.2,XP_007228437.3,?
9178,1944,XP_022539903.2,XP_007235106.2,?
9179,1186,XP_022539903.2,XP_007240312.2,+
9180,1188,XP_022539903.2,XP_007244740.3,+
9181,1187,XP_022539903.2,XP_049327864.1,+
9182,1185,XP_022539903.2,XP_049339849.1,-
9183,5925,XP_022539973.1,XP_007229851.2,-
9184,5926,XP_022539973.1,XP_007236017.1,-
9185,5929,XP_022539973.1,XP_007254761.1,+
9186,5924,XP_022539973.1,XP_007258700.2,-
9187,5923,XP_022539973.1,XP_007259928.1,-
9188,5922,XP_022539973.1,XP_015456707.2,-
9189,5927,XP_022539973.1,XP_022520169.1,-
9190,5928,XP_022539973.1,XP_022529022.2,-
9191,5318,XP_022540207.1,XP_049327704.1,-
9192,1763,XP_022540220.1,XP_007234091.2,+
9193,1762,XP_022540220.1,XP_007240755.4,?
9194,2579,XP_022540220.1,XP_007247707.1,+
9195,1761,XP_022540220.1,XP_007259888.1,-
9196,1760,XP_022540220.1,XP_007259889.2,-
9197,2577,XP_022540220.1,XP_015458327.1,?
9198,10013,XP_022540220.1,XP_022526724.2,?
9199,2576,XP_022540220.1,XP_022536658.2,+
9200,10010,XP_022540220.1,XP_022538509.2,?
9201,10007,XP_022540220.1,XP_022540112.1,?
9202,1764,XP_022540220.1,XP_022542358.2,-
9203,4897,XP_022540295.2,XP_007228423.2,+
9204,3551,XP_022540295.2,XP_007233103.2,+
9205,4896,XP_022540295.2,XP_007241141.3,+
9206,3548,XP_022540295.2,XP_007249126.1,?
9207,3543,XP_022540295.2,XP_007254687.2,+
9208,4899,XP_022540295.2,XP_007256724.3,-
9209,4898,XP_022540295.2,XP_007259858.2,+
9210,4901,XP_022540295.2,XP_022527112.1,+
9211,3554,XP_022540295.2,XP_022529988.2,-
9212,527,XP_022540335.2,XP_007248621.3,-
9213,526,XP_022540335.2,XP_007253510.1,-
9214,4120,XP_022540563.2,XP_022519420.2,?
9215,2223,XP_022541166.2,XP_007228437.3,-
9216,1415,XP_022541166.2,XP_007232186.1,+
9217,1419,XP_022541166.2,XP_007242989.3,?
9218,1420,XP_022541166.2,XP_015464207.1,?
9219,1416,XP_022541166.2,XP_022523294.2,+
9220,2224,XP_022541166.2,XP_022535435.1,?
9221,5320,XP_022541575.2,XP_022518365.1,?
9222,46,XP_022541680.2,XP_007230096.3,+
9223,47,XP_022541680.2,XP_007240831.3,-
9224,49,XP_022541680.2,XP_022521688.2,-
9225,48,XP_022541680.2,XP_022540295.2,-
9226,4086,XP_022541987.1,XP_007257380.3,?
9227,4947,XP_022542358.2,XP_007229532.2,?
9228,4957,XP_022542358.2,XP_007229695.2,-
9229,4939,XP_022542358.2,XP_007229949.3,?
9230,4936,XP_022542358.2,XP_007232020.2,+
9231,4958,XP_022542358.2,XP_007233836.1,+
9232,4929,XP_022542358.2,XP_007234058.2,+
9233,4946,XP_022542358.2,XP_007240370.1,?
9234,4965,XP_022542358.2,XP_007241082.3,+
9235,4949,XP_022542358.2,XP_007245410.3,?
9236,4935,XP_022542358.2,XP_007247516.1,?
9237,4955,XP_022542358.2,XP_007247601.2,?
9238,4961,XP_022542358.2,XP_007247871.1,+
9239,4940,XP_022542358.2,XP_007249126.1,-
9240,4960,XP_022542358.2,XP_007249313.1,-
9241,4909,XP_022542358.2,XP_007249504.1,+
9242,4937,XP_022542358.2,XP_007249611.3,?
9243,4917,XP_022542358.2,XP_007252122.1,?
9244,4911,XP_022542358.2,XP_007252187.3,-
9245,4928,XP_022542358.2,XP_007252195.1,-
9246,4953,XP_022542358.2,XP_007254524.1,-
9247,4973,XP_022542358.2,XP_007258230.1,?
9248,4959,XP_022542358.2,XP_007258448.3,+
9249,4951,XP_022542358.2,XP_007258583.3,+
9250,4977,XP_022542358.2,XP_007258842.3,?
9251,4944,XP_022542358.2,XP_007260006.3,+
9252,4933,XP_022542358.2,XP_022523864.2,?
9253,4963,XP_022542358.2,XP_022527477.2,+
9254,4926,XP_022542358.2,XP_022527915.1,?
9255,4912,XP_022542358.2,XP_022528737.1,+
9256,4971,XP_022542358.2,XP_022529282.2,+
9257,4938,XP_022542358.2,XP_022530555.1,+
9258,4967,XP_022542358.2,XP_022531349.2,+
9259,4908,XP_022542358.2,XP_022538195.2,+
9260,4927,XP_022542358.2,XP_022542742.2,+
9261,4964,XP_022542358.2,XP_049321932.1,+
9262,4910,XP_022542358.2,XP_049336600.1,?
9263,2944,XP_022542714.2,XP_007247247.1,?
9264,1564,XP_022542723.2,XP_007240834.1,+
9265,2346,XP_022542723.2,XP_007253326.1,?
9266,15414,XP_049318690.1,XP_007228304.1,?
