Source,Target,Interaction
HSF,D4,?
HSF,DBE,?
HSF,DCX-EMAP,?
HSF,DDC,?
HSF,DIF,?
HSF,DL,?
HSF,DLL,?
HSF,DPR5,?
HSF,DRL,?
HSF,DRPR,?
HSF,EIF-4A,?
HSF,EIP63E,?
HSF,ENT3,?
HSF,ESYT2,?
HSF,E(Y)2B,?
HSF,FAU,?
HSF,FDL,?
HSF,FIDIPIDINE,?
HSF,FL(2)D,?
HSF,FNG,?
HSF,FPS85D,?
HSF,FS,?
HSF,FZ,?
HSF,GCLM,?
HSF,GISH,?
HSF,GLD2,?
HSF,GPP,?
HSF,GRHR,?
HSF,GSKT,?
HSF,GSTD10,?
HSF,GT,?
HSF,GUKH,?
HSF,HDC,?
HSF,HLHMBETA,?
HSF,HPPY,?
HSF,HS2ST,?
HSF,HSF,?
HSF,HSP23,?
HSF,HSP26,?
HSF,HSP27,?
HSF,HSP67BA,?
HSF,HSP67BB,?
HSF,HSP67BC,?
HSF,HSP68,?
HSF,HSP70AA,?
HSF,HSP70AB,?
HSF,HSP70BA,?
HSF,HSP70BBB,?
HSF,HSP70BB,?
HSF,HSP70BC,?
HSF,HSP83,?
HSF,HSROMEGA,?
HSF,HYDR2,?
HSF,IDGF4,?
HSF,IMPL1,?
HSF,INAD,?
HSF,INSC,?
HSF,IP3K1,?
HSF,IR40A,?
HSF,IRC,?
HSF,JAGN,?
HSF,JIGR1,?
HSF,JON65AIII,?
HSF,JP,?
HSF,JUMU,?
HSF,JUPITER,?
HSF,KAY,?
HSF,KEN,?
HSF,KIBRA,?
HSF,KIF19A,?
HSF,KLU,?
HSF,KSR,?
HSF,L(1)G0469,?
HSF,L(2)EFL,?
HSF,LCP4,?
HSF,LEA,?
HSF,LHR,?
HSF,LMD,?
HSF,LOLAL,?
HSF,LQFR,?
HSF,LSP1BETA,?
HSF,LUNA,?
HSF,LYSB,?
HSF,LYSC,?
HSF,LYSS,?
HSF,M6,?
HSF,MAGE,?
HSF,MALPHA,?
HSF,MBF1,?
HSF,MBL,?
HSF,MEI-W68,?
HSF,MHC,?
HSF,MIB2,?
HSF,MKP3,?
HSF,MLC2,?
HSF,MLF,?
HSF,MOB2,?
HSF,MOCS1,?
HSF,MP20,?
HSF,MP,?
HSF,MRPL10,?
HSF,MUC18B,?
HSF,MUC68D,?
HSF,MYO28B1,?
HSF,NDL,?
HSF,NEC,?
HSF,NIMC2,?
HSF,NUF,?
HSF,NUP54,?
HSF,OBP56A,?
HSF,OBP83CD,?
HSF,OBP99B,?
HSF,OBP99C,?
HSF,OCTBETA3R,?
HSF,ODA,?
HSF,ODD,?
HSF,OPA1-LIKE,?
HSF,OR43A,?
HSF,OSBP,?
HSF,OS,?
HSF,OTE,?
HSF,PAK,?
HSF,PCAF,?
HSF,PCL,?
HSF,PGRP-LB,?
HSF,PIF1A,?
HSF,PIP,?
HSF,PLE,?
HSF,PLI,?
HSF,PNUTS,?
HSF,PPM1,?
HSF,PRAT2,?
HSF,PRM,?
HSF,PRX2540-1,?
HSF,PSC,?
HSF,PSD,?
HSF,PUC,?
HSF,PVR,?
HSF,PXN,?
HSF,PYD3,?
HSF,RAGA,?
HSF,RANGAP,?
HSF,RAPGAP1,?
HSF,RAW,?
HSF,REG-2,?
HSF,REP,?
HSF,RGL,?
HSF,RHO-4,?
HSF,RHOGAP18B,?
HSF,RNASEP:RNA,?
HSF,RPI135,?
HSF,RPL13A,?
HSF,RPL14,?
HSF,RPR,?
HSF,SAX,?
HSF,SCB,?
HSF,SC,?
HSF,SHN,?
HSF,SIMJ,?
HSF,SIR2,?
HSF,SIRT2,?
HSF,SIZ,?
HSF,SKIP,?
HSF,SLBO,?
HSF,SMVT,?
HSF,SPEN,?
HSF,SPIN,?
HSF,SPRT,?
HSF,SQZ,?
HSF,SSADH,?
HSF,STRN-MLCK,?
HSF,STV,?
HSF,SUG,?
HSF,SU(VAR)3-9,?
HSF,SYM,?
HSF,TH,?
HSF,THOR,?
HSF,TIG,?
HSF,TILB,?
HSF,TM2,?
HSF,TMOD,?
HSF,TOC,?
HSF,TOK,?
HSF,TRA,?
HSF,TSG101,?
HSF,TTV,?
HSF,TUP,?
HSF,TWDLF,?
HSF,U2A,?
HSF,UBA1,?
HSF,UHG5,?
HSF,UP,?
HSF,VHA68-3,?
HSF,VIG,?
HSF,VKG,?
HSF,VM34CA,?
HSF,WGN,?
HSF,WHD,?
HSF,WND,?
HSF,XPD,?
HSF,XRP1,?
HSF,YMP,?
HSF,ZASP66,?
HSF,ZIP3,?
H,SOG,?
H,SS,?
H,STET,?
H,SYTBETA,?
H,TFAM,?
HTH,AB,?
HTH,APKC,?
HTH,ATL,?
HTH,AWH,?
HTH,BEST2,?
HTH,BNL,?
HTH,BY,?
HTH,CACT,?
HTH,CBP80,?
HTH,CG10200,?
HTH,CG11905,?
HTH,CG1273,?
HTH,CG12880,?
HTH,CG13204,?
HTH,CG13766,?
HTH,CG14132,?
HTH,CG14471,?
HTH,CG14830,?
HTH,CG15890,?
HTH,CG17370,?
HTH,CG31869,?
HTH,CG32392,?
HTH,CG32447,?
HTH,CG32479,?
HTH,CG32485,?
HTH,CG32830,?
HTH,CG33080,?
HTH,CG33960,?
HTH,CG34325,?
HTH,CG34417,?
HTH,CG3655,?
HTH,CG42388,?
HTH,CG42389,?
HTH,CG42673,?
HTH,CG42748,?
HTH,CG43164,?
HTH,CG6133,?
HTH,CG6847,?
HTH,CG8483,?
HTH,CG8557,?
HTH,CG9281,?
HTH,CG9391,?
HTH,CG9503,?
HTH,CG9850,?
HTH,CHT3,?
HTH,CREBA,?
HTH,CV-C,?
HTH,DAD,?
HTH,DALLY,?
HTH,DBR,?
HTH,DL,?
HTH,DLP,?
HTH,DP1,?
HTH,DP,?
HTH,DRM,?
HTH,EIF4G,?
HTH,EMC,?
HTH,ESG,?
HTH,FLW,?
HTH,FRAY,?
HTH,GRH,?
HTH,HEBE,?
HTH,HEPH,?
HTH,HOW,?
HTH,HTH,?
HTH,IMP,?
HTH,IMPL2,?
HTH,INX2,?
HTH,INX3,?
HTH,KNRL,?
HTH,LANB2,?
HTH,LASP,?
HTH,LBK,?
HTH,LIN,?
HTH,LOQS,?
HTH,MESR3,?
HTH,MEW,?
HTH,MOE,?
HTH,MSP-300,?
HTH,MYD88,?
HTH,NEP2,?
HTH,N,?
HTH,NK7.1,?
HTH,NUF,?
HTH,NUMB,?
HTH,OGRE,?
HTH,OVO,?
HTH,PAIN,?
HTH,PDS5,?
HTH,PGANT5,?
HTH,PIO,?
HTH,PKA-C3,?
HTH,RAC2,?
HTH,RASSF8,?
HTH,RIN,?
HTH,ROQ,?
HTH,S6K,?
HTH,SAMUEL,?
HTH,SAS,?
HTH,SB,?
HTH,SCNY,?
HTH,SEMA-2A,?
HTH,SOB,?
HTH,SOG,?
HTH,SSE,?
HTH,SS,?
HTH,SU(TPL),?
HTH,TANGO13,?
HTH,TEHAO,?
HTH,TIS11,?
HTH,TKV,?
HTH,TOLLO,?
HTH,TWS,?
HTH,UPF1,?
HTH,WG,?
HTH,WGN,?
HTH,WNT6,?
HTH,YU,?
HTH,ZIP,?
H,TOK,?
H,U3-55K,?
H,UBA1,?
H,WCD,?
H,WDP,?
H,WG,?
INV,ALSTR,?
INV,BEAT-VC,?
INV,CG15725,?
INV,CG17150,?
INV,CG31386,?
INV,CG34353,?
INV,DH31,?
INV,DPR6,?
INV,DPR8,?
INV,MEN,?
INV,OCTBETA2R,?
INV,RCA1,?
INV,VHA44,?
JIM,A2BP1,?
JIM,AC13E,?
JIM,37104,?
JIM,ALPHA-MAN-I,?
JIM,APKC,?
JIM,ARC-P20,?
JIM,BI,?
JIM,BR,?
JIM,BRUCE,?
JIM,BRWD3,?
JIM,BTK29A,?
JIM,BUN,?
JIM,BX,?
JIM,C3G,?
JIM,CAMTA,?
JIM,CANA-14F,?
JIM,CAPS,?
JIM,CASK,?
JIM,CAUP,?
JIM,CF2,?
JIM,CG10011,?
JIM,CG10289,?
JIM,CG10543,?
JIM,CG10777,?
JIM,CG11505,?
JIM,CG11873,?
JIM,CG12054,?
JIM,CG12400,?
JIM,CG13366,?
JIM,CG14023,?
JIM,CG14073,?
JIM,CG14322,?
JIM,CG14441,?
JIM,CG14446,?
JIM,CG14614,?
JIM,CG16711,?
JIM,CG17233,?
JIM,CG17838,?
JIM,CG2083,?
JIM,CG2258,?
JIM,CG2950,?
JIM,CG30101,?
JIM,CG30389,?
JIM,CG30421,?
JIM,CG3097,?
JIM,CG31158,?
JIM,CG3125,?
JIM,CG31531,?
JIM,CG31635,?
JIM,CG3192,?
JIM,CG32138,?
JIM,CG32152,?
JIM,CG3226,?
JIM,CG32479,?
JIM,CG32529,?
JIM,CG32767,?
JIM,CG33275,?
JIM,CG34371,?
JIM,CG34383,?
JIM,CG34394,?
JIM,CG3446,?
JIM,CG3919,?
JIM,CG3964,?
JIM,CG4238,?
JIM,CG42574,?
JIM,CG42593,?
JIM,CG42671,?
JIM,CG42724,?
JIM,CG42856,?
JIM,CG43154,?
JIM,CG4612,?
JIM,CG5151,?
JIM,CG5484,?
JIM,CG5521,?
JIM,CG5703,?
JIM,CG5746,?
JIM,CG6621,?
JIM,CG6746,?
JIM,CG7267,?
JIM,CG7372,?
JIM,CG7409,?
JIM,CG7466,?
JIM,CG7603,?
JIM,CG8552,?
JIM,CG8557,?
JIM,CG8671,?
JIM,CG8786,?
JIM,CG8944,?
JIM,CG8949,?
JIM,CG9171,?
JIM,CG9691,?
JIM,CG9932,?
JIM,CG9940,?
JIM,CG9973,?
JIM,CHB,?
JIM,CHES-1-LIKE,?
JIM,CIC,?
JIM,CKA,?
JIM,CLIP-190,?
JIM,CP309,?
JIM,CR33328,?
JIM,CROL,?
JIM,CRP,?
JIM,CSP,?
JIM,CT,?
JIM,CV-C,?
JIM,CWO,?
JIM,CYCE,?
JIM,CYCT,?
JIM,DAB,?
JIM,DALLY,?
JIM,DAP160,?
JIM,DG,?
JIM,DIKAR,?
JIM,DLG1,?
JIM,DM,?
JIM,DOA,?
JIM,DOM,?
JIM,DP,?
JIM,DSP1,?
JIM,DYN-P25,?
JIM,E2F,?
JIM,EAF,?
JIM,EAST,?
JIM,ECR,?
JIM,EIF4G2,?
JIM,EIF4G,?
JIM,EIP74EF,?
JIM,ELB,?
JIM,ENC,?
JIM,E(PC),?
JIM,FAF,?
JIM,FBX011,?
JIM,FD68A,?
JIM,FLFL,?
JIM,FMR1,?
JIM,FRU,?
JIM,FS(1)H,?
JIM,FTZ-F1,?
JIM,FUR1,?
JIM,FZ2,?
JIM,GDI,?
JIM,GE-1,?
JIM,GEF26,?
JIM,GPRK2,?
JIM,GRO,?
JIM,GUG,?
JIM,HANG,?
JIM,HDC,?
JIM,HIPK,?
JIM,IMP,?
JIM,ITP,?
JIM,JIM,?
JIM,JING,?
JIM,JUMU,?
JIM,KIS,?
JIM,KLP10A,?
JIM,KR-H1,?
JIM,L(1)G0289,?
JIM,L(2)NC136,?
JIM,L(3)NEO38,?
JIM,L(3)PSG2,?
JIM,LAP1,?
JIM,LBK,?
JIM,LID,?
JIM,LILLI,?
JIM,LIMK1,?
JIM,LSD-2,?
JIM,MASK,?
JIM,MBS,?
JIM,MCPH1,?
JIM,MEF2,?
JIM,MEI-218,?
JIM,MEP-1,?
JIM,MESR4,?
JIM,MEW,?
JIM,MIRR,?
JIM,MKK4,?
JIM,MLD,?
JIM,MRPL13,?
JIM,MRPL40,?
JIM,MRTF,?
JIM,MSP-300,?
JIM,MUB,?
JIM,MUD,?
JIM,MURA,?
JIM,MXC,?
JIM,NACP60E,?
JIM,NEJ,?
JIM,NETB,?
JIM,NFAT,?
JIM,NIPPED-B,?
JIM,NUP153,?
JIM,NUP214,?
JIM,OSA,?
JIM,P24-1,?
JIM,PCX,?
JIM,PDM3,?
JIM,PDSW,?
JIM,PGANT5,?
JIM,PH-D,?
JIM,PI3K21B,?
JIM,PIGS,?
JIM,PLC21C,?
JIM,PMCA,?
JIM,POD1,?
JIM,PP2B-14D,?
JIM,PPA,?
JIM,PROSALPHA5,?
JIM,PR-SET7,?
JIM,PS,?
JIM,PXB,?
JIM,PYD,?
JIM,RBCN-3B,?
JIM,RBP2,?
JIM,RDGA,?
JIM,RECQ5,?
JIM,REPS,?
JIM,RFX,?
JIM,RHEA,?
JIM,RHOGAP1A,?
JIM,RHOGAP71E,?
JIM,RHOGAPP190,?
JIM,RIN,?
JIM,ROBO,?
JIM,RPT3,?
JIM,RTF1,?
JIM,S6K,?
JIM,SAMUEL,?
JIM,SD,?
JIM,SGG,?
JIM,SIMA,?
JIM,SIN3A,?
JIM,SKD,?
JIM,SLI,?
JIM,SMG,?
JIM,SMR,?
JIM,SNO,?
JIM,SNOO,?
JIM,SOCS16D,?
JIM,SPEN,?
JIM,SQD,?
JIM,SSDP,?
JIM,STAT92E,?
JIM,STAU,?
JIM,STEP,?
JIM,SU(TPL),?
JIM,TAF4,?
JIM,TAI,?
JIM,TANGO11,?
JIM,TARA,?
JIM,TEN-M,?
JIM,TER94,?
JIM,TLK,?
JIM,TNA,?
JIM,TOLL-7,?
JIM,TOLLO,?
JIM,TOP1,?
JIM,TORC,?
JIM,TOU,?
JIM,TRF2,?
JIM,TRIO,?
JIM,TRL,?
JIM,TUD,?
JIM,TWS,?
JIM,USH,?
JIM,USP7,?
JIM,VFL,?
JIM,VN,?
JIM,WAH,?
JIM,WAPL,?
JIM,WDB,?
JIM,WDP,?
JIM,YU,?
JIM,ZFH1,?
JIM,ZFH2,?
JRA,A6,?
JRA,AATS-ILE,?
JRA,ALDH-III,?
JRA,ALPHACOP,?
JRA,ALPHATUB84B,?
JRA,ANT2,?
JRA,APC2,?
JRA,APH-1,?
JRA,ARF79F,?
JRA,ARK,?
JRA,ARP11,?
JRA,ARP66B,?
JRA,ARP87C,?
JRA,ATG18,?
JRA,ATG4,?
JRA,ATG7,?
JRA,ATG8A,?
JRA,ATTD,?
JRA,BEG,?
JRA,BE,?
JRA,BEST1,?
JRA,B,?
JRA,BMM,?
JRA,BRF,?
JRA,BSK,?
JRA,BUN,?
JRA,C901,?
JRA,CACT,?
JRA,CAPR,?
JRA,CBT,?
JRA,CCT2,?
JRA,CDC6,?
JRA,CDI,?
JRA,CF2,?
JRA,CG10103,?
JRA,CG10283,?
JRA,CG10383,?
JRA,CG10700,?
JRA,CG10710,?
JRA,CG10841,?
JRA,CG10970,?
JRA,CG10979,?
JRA,CG11009,?
JRA,CG11050,?
JRA,CG1105,?
JRA,CG11109,?
JRA,CG11242,?
JRA,CG11255,?
JRA,CG11279,?
JRA,CG1129,?
JRA,CG11313,?
JRA,CG11321,?
JRA,CG11337,?
JRA,CG11396,?
JRA,CG11399,?
JRA,CG11406,?
JRA,CG11418,?
JRA,CG11423,?
JRA,CG1146,?
JRA,CG11490,?
JRA,CG11593,?
JRA,CG11753,?
JRA,CG11771,?
JRA,CG11859,?
JRA,CG12004,?
JRA,CG12007,?
JRA,CG12010,?
JRA,CG12011,?
JRA,CG12024,?
JRA,CG12050,?
JRA,CG12082,?
JRA,CG12099,?
JRA,CG12105,?
JRA,CG12272,?
JRA,CG1240,?
JRA,CG12413,?
JRA,CG12419,?
JRA,CG12499,?
JRA,CG12863,?
JRA,CG12869,?
JRA,CG12920,?
JRA,CG12984,?
JRA,CG12992,?
JRA,CG13024,?
JRA,CG13035,?
JRA,CG13036,?
JRA,CG13055,?
JRA,CG13078,?
JRA,CG13082,?
JRA,CG1316,?
JRA,CG13183,?
JRA,CG13192,?
JRA,CG13197,?
JRA,CG13239,?
JRA,CG13250,?
JRA,CG13258,?
JRA,CG13322,?
JRA,CG13437,?
JRA,CG13454,?
JRA,CG13488,?
JRA,CG13597,?
JRA,CG13713,?
JRA,CG1371,?
JRA,CG13827,?
JRA,CG13902,?
JRA,CG13905,?
JRA,CG13924,?
JRA,CG13950,?
JRA,CG13992,?
JRA,CG1399,?
JRA,CG14020,?
JRA,CG14207,?
JRA,CG14220,?
JRA,CG14299,?
JRA,CG14410,?
JRA,CG14445,?
JRA,CG14471,?
JRA,CG14502,?
JRA,CG14505,?
JRA,CG14562,?
JRA,CG14671,?
JRA,CG14830,?
JRA,CG14931,?
JRA,CG14955,?
JRA,CG14960,?
JRA,CG14961,?
JRA,CG15082,?
JRA,CG15100,?
JRA,CG15196,?
JRA,CG15233,?
JRA,CG15279,?
JRA,CG15382,?
JRA,CG15412,?
JRA,CG15515,?
JRA,CG15517,?
JRA,CG1553,?
JRA,CG15564,?
JRA,CG15673,?
JRA,CG15824,?
JRA,CG15876,?
JRA,CG1636,?
JRA,CG16771,?
JRA,CG1703,?
JRA,CG1722,?
JRA,CG17282,?
JRA,CG1746,?
JRA,CG17508,?
JRA,CG17612,?
JRA,CG17683,?
JRA,CG17834,?
JRA,CG17929,?
JRA,CG17930,?
JRA,CG17994,?
JRA,CG18130,?
JRA,CG18135,?
JRA,CG18213,?
JRA,CG18292,?
JRA,CG18473,?
JRA,CG18536,?
JRA,CG18628,?
JRA,CG18659,?
JRA,CG2065,?
JRA,CG2107,?
JRA,CG2118,?
JRA,CG2224,?
JRA,CG2681,?
JRA,CG2765,?
JRA,CG2774,?
JRA,CG2807,?
JRA,CG2865,?
JRA,CG2938,?
JRA,CG2990,?
JRA,CG3008,?
JRA,CG30115,?
JRA,CG30118,?
JRA,CG30156,?
JRA,CG30281,?
JRA,CG30283,?
JRA,CG30423,?
JRA,CG3077,?
JRA,CG31055,?
JRA,CG3106,?
JRA,CG31120,?
JRA,CG3123,?
JRA,CG31368,?
JRA,CG31495,?
JRA,CG31759,?
JRA,CG31883,?
JRA,CG31935,?
JRA,CG3194,?
JRA,CG32026,?
JRA,CG32037,?
JRA,CG32121,?
JRA,CG32195,?
JRA,CG3222,?
JRA,CG3225,?
JRA,CG32281,?
JRA,CG32626,?
JRA,CG32668,?
JRA,CG3267,?
JRA,CG32703,?
JRA,CG32755,?
JRA,CG3280,?
JRA,CG3303,?
JRA,CG33253,?
JRA,CG33691,?
JRA,CG33692,?
JRA,CG33936,?
JRA,CG33970,?
JRA,CG3402,?
JRA,CG34039,?
JRA,CG34104,?
JRA,CG34137,?
JRA,CG34141,?
JRA,CG34171,?
JRA,CG34194,?
JRA,CG34396,?
JRA,CG34404,?
JRA,CG34409,?
JRA,CG3520,?
JRA,CG3608,?
JRA,CG3624,?
JRA,CG3655,?
JRA,CG3663,?
JRA,CG3709,?
JRA,CG3909,?
JRA,CG3964,?
JRA,CG3967,?
JRA,CG40006,?
JRA,CG4025,?
JRA,CG4030,?
JRA,CG4042,?
JRA,CG4065,?
JRA,CG4115,?
JRA,CG4230,?
JRA,CG42327,?
JRA,CG42366,?
JRA,CG42404,?
JRA,CG42445,?
JRA,CG42525,?
JRA,CG42676,?
JRA,CG42700,?
JRA,CG43116,?
JRA,CG43130,?
JRA,CG4452,?
JRA,CG4459,?
JRA,CG4461,?
JRA,CG4552,?
JRA,CG4557,?
JRA,CG4623,?
JRA,CG4702,?
JRA,CG4945,?
JRA,CG5087,?
JRA,CG5157,?
JRA,CG5280,?
JRA,CG5346,?
JRA,CG5412,?
JRA,CG5522,?
JRA,CG5538,?
JRA,CG5604,?
JRA,CG5608,?
JRA,CG5644,?
JRA,CG5726,?
JRA,CG5742,?
JRA,CG5776,?
JRA,CG5789,?
JRA,CG5800,?
JRA,CG5807,?
JRA,CG5869,?
JRA,CG5877,?
JRA,CG5909,?
JRA,CG5913,?
JRA,CG5953,?
JRA,CG6041,?
JRA,CG6045,?
JRA,CG6073,?
JRA,CG6145,?
JRA,CG6188,?
JRA,CG6194,?
JRA,CG6227,?
JRA,CG6259,?
JRA,CG6345,?
JRA,CG6357,?
JRA,CG6359,?
JRA,CG6379,?
JRA,CG6424,?
JRA,CG6432,?
JRA,CG6455,?
JRA,CG6488,?
JRA,CG6567,?
JRA,CG6613,?
JRA,CG6689,?
JRA,CG6696,?
JRA,CG6707,?
JRA,CG6745,?
JRA,CG6901,?
JRA,CG6904,?
JRA,CG7028,?
JRA,CG7056,?
JRA,CG7084,?
JRA,CG7137,?
JRA,CG7188,?
JRA,CG7420,?
JRA,CG7442,?
JRA,CG7453,?
JRA,CG7518,?
JRA,CG7639,?
JRA,CG7685,?
JRA,CG7694,?
JRA,CG7794,?
JRA,CG7800,?
JRA,CG7837,?
JRA,CG7886,?
JRA,CG7945,?
JRA,CG8026,?
JRA,CG8090,?
JRA,CG8129,?
JRA,CG8199,?
JRA,CG8219,?
JRA,CG8281,?
JRA,CG8292,?
JRA,CG8300,?
JRA,CG8478,?
JRA,CG8611,?
JRA,CG8620,?
JRA,CG8771,?
JRA,CG8778,?
JRA,CG8785,?
JRA,CG8858,?
JRA,CG8964,?
JRA,CG9009,?
JRA,CG9063,?
JRA,CG9184,?
JRA,CG9254,?
JRA,CG9279,?
JRA,CG9289,?
JRA,CG9313,?
JRA,CG9314,?
JRA,CG9319,?
JRA,CG9323,?
JRA,CG9392,?
JRA,CG9394,?
JRA,CG9418,?
JRA,CG9590,?
JRA,CG9630,?
JRA,CG9733,?
JRA,CG9760,?
JRA,CG9772,?
JRA,CG9773,?
JRA,CG9784,?
JRA,CG9837,?
JRA,CG9886,?
JRA,CG9940,?
JRA,CG9977,?
JRA,CG,?
JRA,CHIC,?
JRA,CHT9,?
JRA,CIB,?
JRA,CID,?
JRA,CINDR,?
JRA,CLBN,?
JRA,CLK,?
JRA,CNI,?
JRA,CNX99A,?
JRA,CONV,?
JRA,COPROX,?
JRA,CORP,?
JRA,CP18,?
JRA,CPA,?
JRA,CPR11A,?
JRA,CPR,?
JRA,CPSF100,?
JRA,CR31044,?
JRA,CR43256,?
JRA,CUP,?
JRA,CV-2,?
JRA,CYP4E2,?
JRA,CYP6U1,?
JRA,DAP,?
JRA,DBE,?
JRA,DDC,?
JRA,DIA,?
JRA,DIF,?
JRA,DLC90F,?
JRA,DL,?
JRA,DLL,?
JRA,EBI,?
JRA,EDG78E,?
JRA,EDL,?
JRA,EIF-4A,?
JRA,EIF5B,?
JRA,EIP63E,?
JRA,EN,?
JRA,ERF1,?
JRA,ETL1,?
JRA,ETS21C,?
JRA,E(Y)2B,?
JRA,FDL,?
JRA,FIG,?
JRA,FILI,?
JRA,FJ,?
JRA,FKBP59,?
JRA,FL(2)D,?
JRA,FLR,?
JRA,FPS85D,?
JRA,FRU,?
JRA,GADD34,?
JRA,GADD45,?
JRA,GALECTIN,?
JRA,GISH,?
JRA,GLCT-1,?
JRA,GLD2,?
JRA,GOM,?
JRA,GR32A,?
JRA,GR93D,?
JRA,GRK,?
JRA,GSKT,?
JRA,HDC,?
JRA,HFW,?
JRA,H,?
JRA,HIPHOP,?
JRA,HLHM3,?
JRA,HLHM7,?
JRA,HLHMBETA,?
JRA,HPH,?
JRA,HSP67BB,?
JRA,HSP70AA,?
JRA,HSP70AB,?
JRA,HSROMEGA,?
JRA,HTT,?
JRA,HUS1-LIKE,?
JRA,HYDR2,?
JRA,ICS,?
JRA,IMPL1,?
JRA,INSC,?
JRA,IP3K1,?
JRA,IRD1,?
JRA,JHI-21,?
JRA,JIGR1,?
JRA,JON99CI,?
JRA,JRA,?
JRA,JUPITER,?
JRA,KARYBETA3,?
JRA,KAY,?
JRA,KIBRA,?
JRA,KLP98A,?
JRA,KRT95D,?
JRA,KRZ,?
JRA,L(1)G0469,?
JRA,L(2)01289,?
JRA,L(2)06496,?
JRA,L(2)GD1,?
JRA,LAC,?
JRA,LDS,?
JRA,LMD,?
JRA,LPIN,?
JRA,LUNA,?
JRA,M2,?
JRA,M6,?
JRA,MAGE,?
JRA,MAPK-AK2,?
JRA,MBF1,?
JRA,MDR50,?
JRA,MED14,?
JRA,MED24,?
JRA,MEI-W68,?
JRA,MFAP1,?
JRA,MID,?
JRA,MLC-C,?
JRA,MMP1,?
JRA,MP20,?
JRA,MR,?
JRA,MRPL24,?
JRA,MSR-110,?
JRA,MTHL5,?
JRA,MTOR,?
JRA,MUC68D,?
JRA,MYS,?
JRA,NAPI-T,?
JRA,NC,?
JRA,NDL,?
JRA,NEB,?
JRA,NEMY,?
JRA,NET,?
JRA,NOC,?
JRA,NTC,?
JRA,OCTBETA3R,?
JRA,ODA,?
JRA,OLF186-M,?
JRA,OR43A,?
JRA,OR45B,?
JRA,OR65B,?
JRA,ORC5,?
JRA,ORG-1,?
JRA,OXT,?
JRA,OYS,?
JRA,PAIN,?
JRA,PAK3,?
JRA,PALL,?
JRA,PDK,?
JRA,PECT,?
JRA,PHGPX,?
JRA,PI4KIIALPHA,?
JRA,PIP,?
JRA,PLE,?
JRA,PLI,?
JRA,POLYBROMO,?
JRA,PSC,?
JRA,PSD,?
JRA,PUC,?
JRA,PVR,?
JRA,PYK,?
JRA,RAB11,?
JRA,RAB14,?
JRA,RAB1,?
JRA,RAB9,?
JRA,RAPS,?
JRA,RAW,?
JRA,REC,?
JRA,REF(2)P,?
JRA,REL,?
JRA,REP,?
JRA,RGL,?
JRA,RHO-4,?
JRA,RHOGAP18B,?
JRA,RHOGDI,?
JRA,RHOL,?
JRA,RIG,?
JRA,RLB1,?
JRA,ROD,?
JRA,RPI135,?
JRA,RPL14,?
JRA,RPN9,?
JRA,RPR,?
JRA,SALT,?
JRA,SCB,?
JRA,SCED,?
JRA,SEC10,?
JRA,SEC61ALPHA,?
JRA,SFP78E,?
JRA,SHC,?
JRA,SHRB,?
JRA,SIRT2,?
JRA,SKIP,?
JRA,SLMB,?
JRA,SLOW,?
JRA,SNORNA:ME28S-C3420A,?
JRA,SNX6,?
JRA,SPDO,?
JRA,SPEC2,?
JRA,SPICT,?
JRA,SPIN,?
JRA,SPN42DB,?
JRA,SPN6,?
JRA,SPRT,?
JRA,SQH,?
JRA,SSADH,?
JRA,STV,?
JRA,SUT3,?
JRA,SU(VAR)3-9,?
JRA,TAF2,?
JRA,TGT,?
JRA,TH,?
JRA,TILB,?
JRA,TOBI,?
JRA,TOK,?
JRA,TOLL-7,?
JRA,TOP2,?
JRA,TRE1,?
JRA,TRN-SR,?
JRA,TRPGAMMA,?
JRA,TSG101,?
JRA,TSP42EN,?
JRA,TSP47F,?
JRA,TTLL3B,?
JRA,TTM2,?
JRA,TWDLC,?
JRA,TWDLX,?
JRA,TWF,?
JRA,UBA1,?
JRA,UBC-E2H,?
JRA,UCP4C,?
JRA,UHG3,?
JRA,USP,?
JRA,V(2)K05816,?
JRA,VHA100-3,?
JRA,VIAF,?
JRA,VINC,?
JRA,WUN,?
JRA,XBP1,?
JRA,XRP1,?
JRA,YL,?
JRA,YP1,?
JRA,YURI,?
JUMU,AATS-HIS,?
JUMU,ACP53C14C,?
JUMU,AL,?
JUMU,ALPHA-MAN-I,?
JUMU,ALPHATUB84B,?
JUMU,ARC-P20,?
JUMU,ASATOR,?
JUMU,ATF3,?
JUMU,ATPALPHA,?
JUMU,BABO,?
JUMU,BEST1,?
JUMU,BETA4GALT7,?
JUMU,BUFFY,?
JUMU,BUN,?
JUMU,BVES,?
JUMU,C1GALTA,?
JUMU,CAHBETA,?
JUMU,CAMKII,?
JUMU,CDC14,?
JUMU,CDC2,?
JUMU,CDGAPR,?
JUMU,CDI,?
JUMU,CENG1A,?
JUMU,CG10082,?
JUMU,CG10277,?
JUMU,CG10440,?
JUMU,CG10602,?
JUMU,CG10990,?
JUMU,CG11138,?
JUMU,CG11255,?
JUMU,CG11374,?
JUMU,CG11455,?
JUMU,CG11486,?
JUMU,CG11727,?
JUMU,CG12054,?
JUMU,CG12079,?
JUMU,CG12084,?
JUMU,CG12140,?
JUMU,CG12164,?
JUMU,CG12344,?
JUMU,CG12708,?
JUMU,CG12866,?
JUMU,CG1316,?
JUMU,CG13361,?
JUMU,CG13624,?
JUMU,CG13663,?
